molecule,fermionic_graph_vertices,jw_pauli_graph_vertices,jw_vertex_expansion_factor,fermionic_candidate_pairs,jw_candidate_pairs,jw_pair_search_expansion_factor,fermionic_noncommuting_edges,jw_noncommuting_edges,jw_edge_expansion_factor,fermionic_greedy_colors,jw_greedy_colors,jw_color_expansion_factor,pair_search_reduction_using_fermions,jw_uncombined_pauli_strings,jw_unique_pauli_strings,jw_pauli_duplication_ratio
C2_sto-3g_singlet_C2_1.243,656,1176,1.7926829268292683,214840,690900,3.215881586296779,107184,230944,2.1546499477533962,53,26,0.49056603773584906,0.6890432768852222,4224,1176,3.5918367346938775
