# number of frozen, occupied, single-occupancy orbitals = 2
# number of active, occupied, single-occupancy orbitals = 4
# number of active, vacant, single-occupancy orbitals = 6
# number of frozen, vacant, single-occupancy orbitals = 8
# size of active space = 10
# number of qubits = 10
# basis set = sto-3g
# interatomic separation (angstroms) = 2.0
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 156
# one-norm of sum of Pauli strings (Hartrees) = 18.125380876421513
# eigenvalue lower bound from shifted one-norm (Hartrees) = -18.125380876421513
# eigenvalue upper bound from shifted one-norm (Hartrees) = -5.618847027731313
# Hartree-Fock energy (Hartrees) = -14.609744737995712
# runtime for Hartree-Fock calculation (seconds) = 1.0276412963867188
# runtime for active space calculation (seconds) = 0.001811981201171875
# runtime for fermion-to-qubit calculation (seconds) = 0.03494119644165039
-1.18721139520764130e+01 IIIIIIIIII
 1.13007548496108878e+00 ZIIIIIIIII
 1.13007548496108878e+00 IZIIIIIIII
-1.90408482634889659e-02 IIZIIIIIII
-1.90408482634890075e-02 IIIZIIIIII
-7.42871409302986035e-02 IIIIZIIIII
-7.42871409302986313e-02 IIIIIZIIII
-7.34798312692502287e-02 IIIIIIZIII
-7.34798312692502564e-02 IIIIIIIZII
-7.34798312692503119e-02 IIIIIIIIZI
-7.34798312692502148e-02 IIIIIIIIIZ
 2.40910106280046832e-01 ZZIIIIIIII
 8.06882136949995110e-02 ZIZIIIIIII
 8.57487723496558885e-02 ZIIZIIIIII
-1.65297892964856030e-02 XZZZXIIIII
-1.65297892964856030e-02 YZZZYIIIII
 6.88704253898897029e-02 ZIIIZIIIII
 7.22225855340036804e-02 ZIIIIZIIII
 7.54747366906244471e-02 ZIIIIIZIII
 7.64513672359035945e-02 ZIIIIIIZII
 7.54747366906245165e-02 ZIIIIIIIZI
 7.64513672359036639e-02 ZIIIIIIIIZ
 8.57487723496558885e-02 IZZIIIIIII
 8.06882136949995110e-02 IZIZIIIIII
 7.22225855340036804e-02 IZIIZIIIII
-1.65297892964855996e-02 IXZZZXIIII
-1.65297892964855996e-02 IYZZZYIIII
