case_id,molecule,tensor_path,basis,active_occupied,active_vacant,n_qubits,contrast_role,number_of_fermionic_parents,number_of_normal_ordered_monomials,expected_parent_count,parent_count_delta,coefficient_effective_fraction,coefficient_gini,coefficient_entropy,coefficient_top1_mass_fraction,coefficient_top10_mass_fraction,coefficient_top1pct_mass_fraction,positive_parent_fraction,coefficient_sign_mass_imbalance,body_rank1_parent_fraction,body_rank1_coefficient_mass_fraction,body_rank2_parent_fraction,body_rank2_coefficient_mass_fraction,excitation_rank0_parent_fraction,excitation_rank0_coefficient_mass_fraction,excitation_rank1_parent_fraction,excitation_rank1_coefficient_mass_fraction,excitation_rank2_parent_fraction,excitation_rank2_coefficient_mass_fraction,diagonal_parent_fraction,diagonal_coefficient_mass_fraction,mixed_occ_virtual_parent_fraction,mixed_occ_virtual_coefficient_mass_fraction,mean_parent_support_size,support_size1_parent_fraction,support_size1_coefficient_mass_fraction,support_size2_parent_fraction,support_size2_coefficient_mass_fraction,support_size3_parent_fraction,support_size3_coefficient_mass_fraction,support_size4_parent_fraction,support_size4_coefficient_mass_fraction,overlap_edge_density,mean_degree_fraction,degree_cv,degree_gini,max_degree_fraction,shared_index_strength_cv,shared_index_strength_gini,shared2_edge_fraction,same_excitation_rank_edge_fraction,same_sign_overlap_edge_fraction,same_sign_coeffproduct_edge_fraction,overlap_coeffproduct_weight_per_parent,number_of_components,component_count_fraction,largest_component_fraction,signed_order_mean_edge_span_fraction,signed_order_weighted_edge_span_fraction,signed_order_edge_within_1pct_fraction,signed_order_weighted_edge_within_1pct_fraction,signed_order_edge_within_5pct_fraction,signed_order_weighted_edge_within_5pct_fraction,signed_order_edge_within_10pct_fraction,signed_order_weighted_edge_within_10pct_fraction,orbital_incidence_gini,orbital_coefficient_mass_gini,orbital_coefficient_mass_entropy,orbital_coefficient_mass_top1_fraction,occupied_orbital_incidence_gini,occupied_orbital_coefficient_mass_gini,occupied_orbital_coefficient_mass_entropy,occupied_orbital_coefficient_mass_top1_fraction,virtual_orbital_incidence_gini,virtual_orbital_coefficient_mass_gini,virtual_orbital_coefficient_mass_entropy,virtual_orbital_coefficient_mass_top1_fraction,ov_coupling_frobenius_norm,ov_coupling_top_singular_fraction,ov_coupling_singular_entropy,ov_coupling_effective_rank,ov_coupling_effective_rank_fraction,parent_orbital_incidence_top_singular_fraction,parent_orbital_incidence_effective_rank_fraction,parent_orbital_incidence_singular_entropy,fermionic_one_minus_overlap,jw_signed_one_minus_overlap,jw_magnitude_one_minus_overlap,best_jw_one_minus_overlap,best_jw_ordering,fermionic_advantage_best_jw_over_fermionic,log10_fermionic_advantage,outcome_classification,best_jw_baseline_complete,outcome_source
H2O_s-1.00_hgbs-5_as-008-010,H2O,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-008-010.tensors.npz,hgbs-5,8,10,18,favorable_anchor,1367,2563,1367,0,0.026191805581902934,0.9261933265256068,0.6285126786522374,0.06295741755345623,0.4778981791203867,0.5201622151423135,0.4389173372348208,0.9002187909763952,0.027798098024871983,0.5885596839835144,0.972201901975128,0.4114403160164855,0.4337966349670812,0.9478067738556134,0.46232626188734455,0.05075556541329214,0.10387710314557425,0.0014376607310945077,0.1250914411119239,0.891644332068084,0.8368690563277249,0.17815411086536448,3.473299195318215,0.013167520117044623,0.5514125349478378,0.12655449890270665,0.3773789461559228,0.23408924652523774,0.04383952047835496,0.626188734455011,0.027368998417884326,0.541877619392906,0.541877619392906,0.18552636180522875,0.0968095779808602,0.6317715959004392,0.23201525923688524,0.12391027140618593,0.23557013816140573,0.4049927855632202,0.5011602395588323,0.8264334894753547,0.4451288328353654,1,0.000731528895391368,1.0,0.3159728185940225,0.20627764289693373,0.021740161682446187,0.1334129527918859,0.10440772438874943,0.5584339874331202,0.20221769810052775,0.687050902784275,0.06243564541795377,0.3083360297149875,0.9429715460193181,0.09969427996784146,0.06684110371075169,0.03318340991829061,0.998938394692166,0.1392579989048537,0.05835222978080101,0.1667943184109426,0.9808823314631979,0.14488550716916124,2.9433707971647793,0.5389289211631411,0.7195126928957893,3.0077875767216744,0.3759734470902093,0.09523957010011767,0.9035492608315594,0.9816263530706684,1.289446438512698e-08,1.4310496810887583e-06,1.538420068669666e-06,1.4310496810887583e-06,jw_signed,110.98170799086401,2.045251404252696,win,1,/Users/a_lee/Repos/qhat/analysis/fermionic_aware_performance/fermionic_aware_case_performance.csv;/Users/a_lee/Repos/qhat/analysis/polyatomic_reference_deterministic_ordering.csv
NH3_s-1.00_hgbs-5_as-008-010,NH3,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-008-010.tensors.npz,hgbs-5,8,10,18,favorable_anchor,3907,7643,3899,8,0.008691873492152332,0.9738189294047961,0.5431022715709938,0.06478126991631426,0.4867222730830811,0.719219567846781,0.46506270796007165,0.9106570628069358,0.012285641156897875,0.592499083493365,0.9877143588431021,0.407500916506635,0.4026106987458408,0.9573838243998233,0.48835423598669053,0.04187506537704496,0.10903506526746864,0.00074111022313175,0.04376759662144868,0.9047133114344372,0.8702329152802661,0.16233097387993234,3.666240081904274,0.004607115433836704,0.5621881903083779,0.04683900691067315,0.3728360143110464,0.2262605579728692,0.040985478070175614,0.7222933196826209,0.023990317310400057,0.5947478831632171,0.594747883163217,0.12855404852689267,0.06308862743288368,0.6909882232462877,0.16527193896155432,0.08221147683865371,0.24869423577508618,0.40885387802554657,0.5006384764530545,0.8287077516646502,0.10171043231180953,1,0.0002559508574353724,1.0,0.32313515270896404,0.1811715793801087,0.021255591764656367,0.47533619705194113,0.10258151620033464,0.7673416975640035,0.19957991664879962,0.8162405877310362,0.049799869682583875,0.3135741431099959,0.938763276337405,0.09765012091764945,0.058344198174706596,0.0255023899895388,0.9994437939640577,0.13357506552055956,0.03488031265266245,0.125033503100481,0.9879752756568677,0.1277201332354378,1.9923181772850478,0.6333274247419209,0.5944918134823404,2.3127085896903816,0.2890885737112977,0.09627197761574924,0.8985260018773713,0.9807162323269109,5.87006054875161e-09,2.504173519657371e-07,2.6164186528454536e-07,2.504173519657371e-07,jw_signed,42.66009692506384,1.6300218378450688,win,1,/Users/a_lee/Repos/qhat/analysis/fermionic_aware_performance/fermionic_aware_case_performance.csv;/Users/a_lee/Repos/qhat/analysis/polyatomic_reference_deterministic_ordering.csv
BeH2_s-1.00_hgbs-5_as-006-012,BeH2,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-006-012.tensors.npz,hgbs-5,6,12,18,intermediate_check,1131,2091,1131,0,0.026763135711793857,0.8964160746520742,0.6631277975703269,0.11189737421358069,0.42544570992630953,0.4573517734066866,0.4438549955791335,0.9146119274185578,0.030061892130857647,0.5370998641315469,0.9699381078691424,0.4629001358684531,0.5490716180371353,0.971981093518911,0.3713527851458886,0.02502758516774549,0.07957559681697612,0.002991321313343395,0.15119363395225463,0.8785775340189663,0.6896551724137931,0.22490566839475792,3.4129089301503095,0.015915119363395226,0.5042227842086373,0.14942528735632185,0.40723182973323885,0.24049513704686118,0.05520999534743704,0.5941644562334217,0.03333539071068681,0.5203852804707245,0.5203852804707245,0.19560141158366887,0.10438676242712264,0.6592920353982301,0.24330178521810672,0.13058480719094034,0.23500153367775928,0.43796423824330744,0.5002135120017802,0.8472490930667921,0.39646815247504025,1,0.0008841732979664014,1.0,0.31433528841099007,0.1892150952424615,0.021871447731660523,0.13793684922498492,0.10353527759567442,0.506851342778854,0.20086066387196497,0.675421473884182,0.04847438111686819,0.2547545404396716,0.958609336415382,0.1312761153439372,0.0570813139472266,0.1768328722665451,0.9652097649873408,0.2522441821756217,0.03877447241291643,0.11566257305193206,0.9888365502819386,0.10026285796683845,2.937940388530157,0.7765890945950875,0.46865004563163326,1.621921748234916,0.270320291372486,0.09794083399535243,0.9272445389977464,0.9873359848417793,3.545739735155706e-08,1.7783338546184527e-07,3.2310002673341394e-08,3.2310002673341394e-08,jw_magnitude_descending,0.9112344697212398,-0.04036986034403003,loss,1,/Users/a_lee/Repos/qhat/analysis/fermionic_aware_performance/fermionic_aware_case_performance.csv;/Users/a_lee/Repos/qhat/analysis/polyatomic_reference_deterministic_ordering.csv
O-O_1.26_hgbs-5_as-008-010,O2,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-008-010.tensors.npz,hgbs-5,8,10,18,unfavorable_anchor,1293,2415,1293,0,0.028860771409874218,0.9382395961002035,0.6148986529357751,0.051268036427504576,0.49474196627003586,0.5189956317069747,0.4431554524361949,0.939215618106197,0.02320185614849188,0.5595485082882824,0.9767981438515081,0.44045149171171766,0.4276875483372003,0.9568526755749199,0.46558391337973704,0.03713904458208258,0.10672853828306264,0.006008279842997822,0.13225058004640372,0.930797695134234,0.8491879350348028,0.21318199879065367,3.508120649651972,0.013921113689095127,0.5560076936267321,0.12761020881670534,0.37833081616905223,0.19489559164733178,0.012832511613365755,0.6635730858468677,0.05282897859085005,0.5540239297575179,0.5540239297575178,0.1833905607896811,0.09423518008872112,0.6555727554179567,0.23272684782210248,0.12244527133557459,0.2422357832502096,0.4058872340977258,0.5011042345558427,0.8541923020255244,0.46692699986815295,1,0.0007733952049497294,1.0,0.3178861414973959,0.17376675079657622,0.02121383685852832,0.12378431253914819,0.10423671677139967,0.6520581710964916,0.2012235178190179,0.7814934655921469,0.06937095825984718,0.3281955801536154,0.9203293915793073,0.08993057635289331,0.07106854838709675,0.03137454525792971,0.998781906011392,0.13040572969148773,0.06677115987460813,0.38951835893741427,0.8513125215982156,0.2883485435340642,5.448774585424563,0.8528552615580868,0.2885750315024382,1.3584498275384558,0.16980622844230697,0.10444877139767116,0.8628165516567416,0.9721370025288583,1.0354491009056943e-07,1.0342982603717132e-07,1.0392547789006557e-07,1.0342982603717132e-07,jw_signed,0.9988885590484607,-0.000482961113338991,loss,1,/Users/a_lee/Repos/qhat/analysis/fermionic_aware_performance/fermionic_aware_case_performance.csv;/Users/a_lee/Repos/qhat/analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv
