# number of frozen, occupied, single-occupancy orbitals = 6
# number of active, occupied, single-occupancy orbitals = 2
# number of active, vacant, single-occupancy orbitals = 4
# number of frozen, vacant, single-occupancy orbitals = 8
# size of active space = 6
# number of qubits = 6
# basis set = sto-6g
# interatomic separation (angstroms) = 2.1
# fermion-to-qubit operator mapping = bravyi-kitaev
# number of terms in sum of Pauli strings = 34
# one-norm of sum of Pauli strings (Hartrees) = 30.694130112934992
# eigenvalue lower bound from shifted one-norm (Hartrees) = -30.694130112934992
# eigenvalue upper bound from shifted one-norm (Hartrees) = -26.402115468343588
# Hartree-Fock energy (Hartrees) = -28.98589903712578
# runtime for Hartree-Fock calculation (seconds) = 0.9909379482269287
# runtime for active space calculation (seconds) = 0.0006840229034423828
# runtime for fermion-to-qubit calculation (seconds) = 0.002281665802001953
-1.15944777940936994e-01 ZIIIII
-2.85481227906392903e+01 IIIIII
-1.15944777940936938e-01 ZZIIII
-1.67987284200796672e-01 IIZIII
-1.67987284200796672e-01 IZZZII
-1.66667245826059462e-01 IIIIZI
-1.66667245826059462e-01 IIIIZZ
2.61674636584609162e-02+0.00000000000000000e+00j YZYIII
2.61674636584609162e-02+0.00000000000000000e+00j XZXIII
2.61674636584609162e-02+0.00000000000000000e+00j XZXZII
2.61674636584609162e-02+0.00000000000000000e+00j YZYZII
8.06944611934287508e-03+0.00000000000000000e+00j YZIIYI
8.06944611934287508e-03+0.00000000000000000e+00j XZIIXI
8.06944611934287508e-03+0.00000000000000000e+00j XIIIXZ
8.06944611934287508e-03+0.00000000000000000e+00j YIIIYZ
3.77176463750045340e-03+0.00000000000000000e+00j IZYZYI
3.77176463750045340e-03+0.00000000000000000e+00j IZXZXI
3.77176463750045340e-03+0.00000000000000000e+00j IIXIXZ
3.77176463750045340e-03+0.00000000000000000e+00j IIYIYZ
 7.83843130290201584e-02 IZIIII
 5.34315887072282572e-02 ZIZIII
 7.95990523656891769e-02 ZZZIII
 7.95990523656891769e-02 ZZZZII
 5.34315887072282572e-02 ZIZZII
 8.54937315046152835e-02 IZIZII
 6.60913002805633282e-02 ZIIIZI
 7.41607463999062189e-02 ZZIIZI
 7.27661841040001534e-02 IIZIZI
 7.65379487415006055e-02 IZZZZI
 7.41607463999062189e-02 ZIIIZZ
 6.60913002805633282e-02 ZZIIZZ
 7.65379487415006055e-02 IIZIZZ
 7.27661841040001534e-02 IZZZZZ
 8.37223229674839697e-02 IIIIIZ
