# number of frozen, occupied, single-occupancy orbitals = 0
# number of active, occupied, single-occupancy orbitals = 6
# number of active, vacant, single-occupancy orbitals = 8
# number of frozen, vacant, single-occupancy orbitals = 142
# size of active space = 14
# number of qubits = 14
# basis set = hgbs-5
# interatomic separation = 2.9
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 718
# one-norm of sum of Pauli strings = 21.09578754919346
# Hartree-Fock energy = -14.870861012739901
# runtime for Hartree-Fock calculation = 8.98637080192566
# runtime for active space calculation = 0.004630565643310547
# runtime for fermion-to-qubit calculation = 0.0941171646118164
# largest eigenvalue = 1.642274103
# smallest eigenvalue = -14.872264044
-8.85633879516312561e+00 IIIIIIIIIIIIII
 1.64747202016199412e+00 ZIIIIIIIIIIIII
 1.64747202016199457e+00 IZIIIIIIIIIIII
 1.64749416383640956e+00 IIZIIIIIIIIIII
 1.64749416383640956e+00 IIIZIIIIIIIIII
 2.08677573584943904e-01 IIIIZIIIIIIIII
 2.08677573584943959e-01 IIIIIZIIIIIIII
 5.67872480972571800e-02 IIIIIIZIIIIIII
 5.67872480972571800e-02 IIIIIIIZIIIIII
 1.33321811972115997e-02 IIIIIIIIZIIIII
 1.33321811972116257e-02 IIIIIIIIIZIIII
 1.36850273288922873e-02 IIIIIIIIIIZIII
 1.36850273288922457e-02 IIIIIIIIIIIZII
-1.82957742623618899e-02 IIIIIIIIIIIIZI
-1.82957742623618899e-02 IIIIIIIIIIIIIZ
 2.28959924634028589e-01 ZZIIIIIIIIIIII
 4.55656807245191364e-02 ZIZIIIIIIIIIII
 2.29005326319860869e-01 ZIIZIIIIIIIIII
 2.97847879909375370e-02 XZZZXIIIIIIIII
 2.97847879909375370e-02 YZZZYIIIIIIIII
 6.40861532047538457e-02 ZIIIZIIIIIIIII
 6.59387334264066594e-02 ZIIIIZIIIIIIII
 3.56010322380986080e-02 ZIIIIIZIIIIIII
 3.60408777864453522e-02 ZIIIIIIZIIIIII
 2.60968600007881781e-02 ZIIIIIIIZIIIII
 2.61249439205705793e-02 ZIIIIIIIIZIIII
 2.60968600007664142e-02 ZIIIIIIIIIZIII
 2.61249439205488848e-02 ZIIIIIIIIIIZII
 1.89341997834060992e-02 ZIIIIIIIIIIIZI
 1.89363886722362720e-02 ZIIIIIIIIIIIIZ
 2.29005326319860869e-01 IZZIIIIIIIIIII
 4.55656807245191364e-02 IZIZIIIIIIIIII
 6.59387334264066594e-02 IZIIZIIIIIIIII
 2.97847879909375335e-02 IXZZZXIIIIIIII
 2.97847879909375335e-02 IYZZZYIIIIIIII
 6.40861532047538457e-02 IZIIIZIIIIIIII
 3.60408777864453522e-02 IZIIIIZIIIIIII
 3.56010322380986080e-02 IZIIIIIZIIIIII
 2.61249439205705793e-02 IZIIIIIIZIIIII
 2.60968600007881781e-02 IZIIIIIIIZIIII
 2.61249439205488848e-02 IZIIIIIIIIZIII
 2.60968600007664142e-02 IZIIIIIIIIIZII
 1.89363886722362720e-02 IZIIIIIIIIIIZI
 1.89341997834060992e-02 IZIIIIIIIIIIIZ
 2.29050747686575906e-01 IIZZIIIIIIIIII
 6.40887108245498799e-02 IIZIZIIIIIIIII
 6.59363331755992710e-02 IIZIIZIIIIIIII
 1.57860973146888572e-02 IIXZZZXIIIIIII
 1.57860973146888572e-02 IIYZZZYIIIIIII
 3.55988482308440338e-02 IIZIIIZIIIIIII
 3.60417570797528508e-02 IIZIIIIZIIIIII
 2.60982512986273965e-02 IIZIIIIIZIIIII
 2.61247642986416166e-02 IIZIIIIIIZIIII
 2.60982512986056465e-02 IIZIIIIIIIZIII
 2.61247642986199326e-02 IIZIIIIIIIIZII
 1.89341472252452410e-02 IIZIIIIIIIIIZI
 1.89364219136957564e-02 IIZIIIIIIIIIIZ
 6.59363331755992710e-02 IIIZZIIIIIIIII
 6.40887108245498799e-02 IIIZIZIIIIIIII
 3.60417570797528508e-02 IIIZIIZIIIIIII
 1.57860973146888538e-02 IIIXZZZXIIIIII
 1.57860973146888538e-02 IIIYZZZYIIIIII
 3.55988482308440338e-02 IIIZIIIZIIIIII
 2.61247642986416166e-02 IIIZIIIIZIIIII
 2.60982512986273965e-02 IIIZIIIIIZIIII
 2.61247642986199326e-02 IIIZIIIIIIZIII
 2.60982512986056465e-02 IIIZIIIIIIIZII
 1.89364219136957564e-02 IIIZIIIIIIIIZI
 1.89341472252452410e-02 IIIZIIIIIIIIIZ
 5.70824855404095388e-02 IIIIZZIIIIIIII
 2.78102604418844976e-02 IIIIZIZIIIIIII
 3.16908397642005554e-02 IIIIZIIZIIIIII
 2.40249681805660524e-02 IIIIZIIIZIIIII
 2.58700429836936086e-02 IIIIZIIIIZIIII
 2.40249681805497946e-02 IIIIZIIIIIZIII
 2.58700429836716643e-02 IIIIZIIIIIIZII
 1.86588608840189130e-02 IIIIZIIIIIIIZI
 1.87767259299419995e-02 IIIIZIIIIIIIIZ
 3.16908397642005554e-02 IIIIIZZIIIIIII
 2.78102604418844976e-02 IIIIIZIZIIIIII
 2.58700429836936086e-02 IIIIIZIIZIIIII
 2.40249681805660524e-02 IIIIIZIIIZIIII
 2.58700429836716643e-02 IIIIIZIIIIZIII
 2.40249681805497946e-02 IIIIIZIIIIIZII
 1.87767259299419995e-02 IIIIIZIIIIIIZI
 1.86588608840189130e-02 IIIIIZIIIIIIIZ
 2.78689389056125426e-02 IIIIIIZZIIIIII
 1.98995065832468510e-02 IIIIIIZIZIIIII
 2.11214712727619200e-02 IIIIIIZIIZIIII
 1.98995065832370636e-02 IIIIIIZIIIZIII
 2.11214712727505888e-02 IIIIIIZIIIIZII
 1.65297001534932889e-02 IIIIIIZIIIIIZI
 1.83924004620747775e-02 IIIIIIZIIIIIIZ
 2.11214712727619200e-02 IIIIIIIZZIIIII
 1.98995065832468510e-02 IIIIIIIZIZIIII
 2.11214712727505888e-02 IIIIIIIZIIZIII
 1.98995065832370636e-02 IIIIIIIZIIIZII
 1.83924004620747775e-02 IIIIIIIZIIIIZI
 1.65297001534932889e-02 IIIIIIIZIIIIIZ
 2.15940008497820767e-02 IIIIIIIIZZIIII
 1.80602880053691711e-02 IIIIIIIIZIZIII
 1.92381922868376659e-02 IIIIIIIIZIIZII
 1.50099699434125631e-02 IIIIIIIIZIIIZI
 1.75745815856917509e-02 IIIIIIIIZIIIIZ
 1.92381922868376659e-02 IIIIIIIIIZZIII
 1.80602880053691711e-02 IIIIIIIIIZIZII
 1.75745815856917509e-02 IIIIIIIIIZIIZI
 1.50099699434125631e-02 IIIIIIIIIZIIIZ
 2.15940008497672309e-02 IIIIIIIIIIZZII
 1.56639164746696542e-02 IIIIIIIIIIZIZI
 1.65677889226649444e-02 IIIIIIIIIIZIIZ
 1.65677889226649444e-02 IIIIIIIIIIIZZI
 1.56639164746696542e-02 IIIIIIIIIIIZIZ
 1.74784145887831553e-02 IIIIIIIIIIIIZZ
 1.52880543079355578e-02 ZXZZZXIIIIIIII
 1.52880543079355578e-02 ZYZZZYIIIIIIII
 1.52880543079355578e-02 XIZZXIIIIIIIII
 1.52880543079355578e-02 YIZZYIIIIIIIII
-1.83439645595341705e-01 XXYYIIIIIIIIII
 1.83439645595341705e-01 XYYXIIIIIIIIII
 1.83439645595341705e-01 YXXYIIIIIIIIII
-1.83439645595341705e-01 YYXXIIIIIIIIII
 7.28760945984391166e-03 XXYZZZZYIIIIII
-7.28760945984391166e-03 XYYZZZZXIIIIII
-7.28760945984391166e-03 YXXZZZZYIIIIII
 7.28760945984391166e-03 YYXZZZZXIIIIII
 7.28760945984391079e-03 XXIXZZXIIIIIII
 7.28760945984391079e-03 XYIYZZXIIIIIII
 7.28760945984391079e-03 YXIXZZYIIIIIII
 7.28760945984391079e-03 YYIYZZYIIIIIII
-1.85258022165282971e-03 XXIIYYIIIIIIII
 1.85258022165282971e-03 XYIIYXIIIIIIII
 1.85258022165282971e-03 YXIIXYIIIIIIII
-1.85258022165282971e-03 YYIIXXIIIIIIII
-4.39845548346747472e-04 XXIIIIYYIIIIII
 4.39845548346747472e-04 XYIIIIYXIIIIII
 4.39845548346747472e-04 YXIIIIXYIIIIII
-4.39845548346747472e-04 YYIIIIXXIIIIII
-2.80839197824025301e-05 XXIIIIIIYYIIII
 2.80839197824025301e-05 XYIIIIIIYXIIII
 2.80839197824025301e-05 YXIIIIIIXYIIII
-2.80839197824025301e-05 YYIIIIIIXXIIII
-2.80839197824694355e-05 XXIIIIIIIIYYII
 2.80839197824694355e-05 XYIIIIIIIIYXII
 2.80839197824694355e-05 YXIIIIIIIIXYII
-2.80839197824694355e-05 YYIIIIIIIIXXII
-2.18888883016866528e-06 XXIIIIIIIIIIYY
 2.18888883016866528e-06 XYIIIIIIIIIIYX
 2.18888883016866528e-06 YXIIIIIIIIIIXY
-2.18888883016866528e-06 YYIIIIIIIIIIXX
 2.61529811596601268e-04 ZIXZZZXIIIIIII
 2.61529811596601268e-04 ZIYZZZYIIIIIII
-3.80607512657522590e-04 XZIZXIIIIIIIII
-3.80607512657522590e-04 YZIZYIIIIIIIII
 9.60359282715841575e-03 XZXIXZXIIIIIII
 9.60789100229443756e-03 XZXIYZYIIIIIII
-4.29817513602007151e-06 XZYIYZXIIIIIII
-4.29817513602007151e-06 YZXIXZYIIIIIII
 9.60789100229443756e-03 YZYIXZXIIIIIII
 9.60359282715841575e-03 YZYIYZYIIIIIII
-2.18792895955193401e-03 XZXIIIIIXZZZXI
-2.18759514274668131e-03 XZXIIIIIYZZZYI
-3.33816805252488621e-07 XZYIIIIIYZZZXI
-3.33816805252488621e-07 YZXIIIIIXZZZYI
-2.18759514274668131e-03 YZYIIIIIXZZZXI
-2.18792895955193401e-03 YZYIIIIIYZZZYI
-1.02075212163161883e-03 XZXIIIIIIIXZXI
-1.02059638338849405e-03 XZXIIIIIIIYZYI
-1.55738243124781475e-07 XZYIIIIIIIYZXI
-1.55738243124781475e-07 YZXIIIIIIIXZYI
-1.02059638338849405e-03 YZYIIIIIIIXZXI
-1.02075212163161883e-03 YZYIIIIIIIYZYI
 7.54913927144051228e-03 ZIIXZZZXIIIIII
 7.54913927144051228e-03 ZIIYZZZYIIIIII
-1.56743730745605887e-02 XZXXZXIIIIIIII
-1.56743730745605887e-02 XZXYZYIIIIIIII
-1.56743730745605887e-02 YZYXZXIIIIIIII
-1.56743730745605887e-02 YZYYZYIIIIIIII
 1.52937655619030683e-02 XZZIXIIIIIIIII
 1.52937655619030683e-02 YZZIYIIIIIIIII
-8.20990193196713251e-04 XZZXYZZYIIIIII
 8.20990193196713251e-04 XZZYYZZXIIIIII
 8.20990193196713251e-04 YZZXXZZYIIIIII
-8.20990193196713251e-04 YZZYXZZXIIIIII
-8.25288368332735274e-04 XZZXIXXIIIIIII
-8.25288368332735274e-04 XZZYIYXIIIIIII
-8.25288368332735274e-04 YZZXIXYIIIIIII
-8.25288368332735274e-04 YZZYIYYIIIIIII
 7.21463735348971782e-06 XZZXIIIIYZZZZY
-7.21463735348971782e-06 XZZYIIIIYZZZZX
-7.21463735348971782e-06 YZZXIIIIXZZZZY
 7.21463735348971782e-06 YZZYIIIIXZZZZX
 6.88082054823710807e-06 XZZXIIIIIXZZXI
 6.88082054823710807e-06 XZZYIIIIIYZZXI
 6.88082054823710807e-06 YZZXIIIIIXZZYI
 6.88082054823710807e-06 YZZYIIIIIYZZYI
 3.36590288012585269e-06 XZZXIIIIIIYZZY
-3.36590288012585269e-06 XZZYIIIIIIYZZX
-3.36590288012585269e-06 YZZXIIIIIIXZZY
 3.36590288012585269e-06 YZZYIIIIIIXZZX
