# BASELINE: Trotter state error for QPE Hamiltonian simulation.
# 
# metric        : err = || psi_trotter - psi_exact ||_2
# initial state : Hartree-Fock |11..100..0> (top n_occ bits, JW)
# reference     : scipy expm_multiply, exp(-i H T) psi0
# generator     : H_terms = pi * (H - shift*I) / normalization,
#                 identity term excluded
# normalization : 2 * max(1, one_norm - |shift|)  [Julia hamiltonian_utils.jl]
# term ordering : ascending signed coefficient, ties broken by ascending
#                 lexicographic Pauli string (deterministic; the
#                 ascending direction follows Julia, the tie-break is an
#                 addition)
# delta_t       : 1 / n_steps, where n_steps is PER U and
#                 U = exp(-i H_terms) is one unit of evolution
# total_steps   : T / delta_t = T * n_steps
# dt_norm       : delta_t * sum|c_j|; equals pi/2, pi/4, pi/8 wherever
#                 the shifted one-norm is at least 1, which fixes the
#                 dimensionless step size across systems
# T             : swept, identical for every Hamiltonian. NOT derived
#                 from any per-molecule circuit-depth table; it is an
#                 independent axis of the study.
# mapping       : bk   (HF determinant encoded per mapping:
#                 JW stores the occupation directly, BK stores
#                 (encoder_bk @ occ) mod 2, as in hamgen.get_initial_state)
# basis         : hgbs-5
# active space  : all
# T swept       : 64,256,512
# n_steps swept : 1,2,4   (delta_t = 1.0, 0.5, 0.25)
# orders        : 1,2,4
# bond lengths  : all per active space, evenly spaced over the sorted L range (deterministic)
# 
# Generated by compute_trotter_state_error.py.
molecule,L,basis,active,mapping,n_qubits,T,n_steps,total_steps,delta_t,dt_norm,order,err,seconds,one_norm,normalization
O,nan,hgbs-5,002-002,bk,4,64,1,64,1.0,1.5707963267948621,1,0.006504387415079352,0.003,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,64,2,128,0.5,0.7853981633974311,1,0.0032337221870524136,0.007,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,64,4,256,0.25,0.39269908169871554,1,0.0016145467969969783,0.012,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,64,1,64,1.0,1.5707963267948621,2,0.0007194884010699305,0.006,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,64,2,128,0.5,0.7853981633974311,2,0.0001797710864018172,0.012,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,64,4,256,0.25,0.39269908169871554,2,4.493646227875552e-05,0.024,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,64,1,64,1.0,1.5707963267948621,4,1.7669974623471714e-07,0.03,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,64,2,128,0.5,0.7853981633974311,4,1.1059059220906688e-08,0.059,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,64,4,256,0.25,0.39269908169871554,4,6.914426093219783e-10,0.119,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,256,1,256,1.0,1.5707963267948621,1,0.022201369782982365,0.012,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,256,2,512,0.5,0.7853981633974311,1,0.011023787503090835,0.025,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,256,4,1024,0.25,0.39269908169871554,1,0.0055022496803121485,0.05,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,256,1,256,1.0,1.5707963267948621,2,0.002848833177941952,0.024,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,256,2,512,0.5,0.7853981633974311,2,0.000711835644287813,0.048,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,256,4,1024,0.25,0.39269908169871554,2,0.00017793562270011174,0.099,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,256,1,256,1.0,1.5707963267948621,4,7.028448872239504e-07,0.12,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,256,2,512,0.5,0.7853981633974311,4,4.3989829652885386e-08,0.243,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,256,4,1024,0.25,0.39269908169871554,4,2.7503697410280932e-09,0.481,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,512,1,512,1.0,1.5707963267948621,1,0.02459021946438414,0.025,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,512,2,1024,0.5,0.7853981633974311,1,0.012064894224024266,0.05,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,512,4,2048,0.25,0.39269908169871554,1,0.006003351950066154,0.099,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,512,1,512,1.0,1.5707963267948621,2,0.005587894134852698,0.048,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,512,2,1024,0.5,0.7853981633974311,2,0.0013963159063046214,0.096,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,512,4,2048,0.25,0.39269908169871554,2,0.000349037813913953,0.193,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,512,1,512,1.0,1.5707963267948621,4,1.3908604848813449e-06,0.24,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,512,2,1024,0.5,0.7853981633974311,4,8.705557516642138e-08,0.48,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-002,bk,4,512,4,2048,0.25,0.39269908169871554,4,5.443071852129648e-09,0.964,76.02813086020299,3.3365291020163
O,nan,hgbs-5,002-004,bk,6,64,1,64,1.0,1.5707963267948428,1,0.013093014764942942,0.012,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,64,2,128,0.5,0.7853981633974214,1,0.006536703150864005,0.024,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,64,4,256,0.25,0.3926990816987107,1,0.0032671254449758045,0.046,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,64,1,64,1.0,1.5707963267948428,2,0.0007013064919115585,0.023,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,64,2,128,0.5,0.7853981633974214,2,0.00017523188364911837,0.046,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,64,4,256,0.25,0.3926990816987107,2,4.3802053357544056e-05,0.092,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,64,1,64,1.0,1.5707963267948428,4,1.4758861075493034e-07,0.116,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,64,2,128,0.5,0.7853981633974214,4,9.232432113804354e-09,0.228,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,64,4,256,0.25,0.3926990816987107,4,5.771396799430584e-10,0.462,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,256,1,256,1.0,1.5707963267948428,1,0.02015336322394653,0.046,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,256,2,512,0.5,0.7853981633974214,1,0.010027037932762089,0.092,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,256,4,1024,0.25,0.3926990816987107,1,0.00500729480458796,0.184,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,256,1,256,1.0,1.5707963267948428,2,0.002441073433415256,0.094,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,256,2,512,0.5,0.7853981633974214,2,0.0006100228241133152,0.184,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,256,4,1024,0.25,0.3926990816987107,2,0.00015249035898490178,0.367,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,256,1,256,1.0,1.5707963267948428,4,5.433168130761584e-07,0.485,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,256,2,512,0.5,0.7853981633974214,4,3.3996477613393095e-08,0.934,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,256,4,1024,0.25,0.3926990816987107,4,2.1253494457653813e-09,1.835,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,512,1,512,1.0,1.5707963267948428,1,0.024329772629474056,0.092,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,512,2,1024,0.5,0.7853981633974214,1,0.011979170103209612,0.187,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,512,4,2048,0.25,0.3926990816987107,1,0.005966153684168778,0.368,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,512,1,512,1.0,1.5707963267948428,2,0.004794970466534658,0.182,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,512,2,1024,0.5,0.7853981633974214,2,0.0011982038468585576,0.363,76.07119369915821,3.5132026267050946
O,nan,hgbs-5,002-004,bk,6,512,4,2048,0.25,0.3926990816987107,2,0.0002995172524738512,0.734,76.07119369915821,3.5132026267050946
