# number of frozen, occupied, single-occupancy orbitals = 2
# number of active, occupied, single-occupancy orbitals = 4
# number of active, vacant, single-occupancy orbitals = 8
# number of frozen, vacant, single-occupancy orbitals = 6
# size of active space = 12
# number of qubits = 12
# basis set = sto-6g
# interatomic separation (angstroms) = 3.724
# fermion-to-qubit operator mapping = bravyi-kitaev
# number of terms in sum of Pauli strings = 367
# one-norm of sum of Pauli strings (Hartrees) = 20.134969304270655
# eigenvalue lower bound from shifted one-norm (Hartrees) = -20.134969304270655
# eigenvalue upper bound from shifted one-norm (Hartrees) = -3.1930346000913588
# Hartree-Fock energy (Hartrees) = -14.784331402018879
# runtime for Hartree-Fock calculation (seconds) = 0.4043540954589844
# runtime for active space calculation (seconds) = 0.0023622512817382812
# runtime for fermion-to-qubit calculation (seconds) = 0.019114971160888672
 1.03326401361078601e+00 ZIIIIIIIIIII
-1.16640019521810068e+01 IIIIIIIIIIII
 1.03326401361078624e+00 ZZIIIIIIIIII
-1.26174107329452556e-01 IIZIIIIIIIII
-1.26174107329452556e-01 IZZZIIIIIIII
-1.44626563437613320e-01 IIIIZIIIIIII
-1.44626563437613320e-01 IIIIZZIIIIII
-1.83882882411672721e-01 IIIIIIZIIIII
-1.83882882411672721e-01 IIIZIZZZIIII
-1.90990644263965226e-01 IIIIIIIIZIII
-1.90990644263965226e-01 IIIIIIIIZZII
-1.90990644263965004e-01 IIIIIIIIIIZI
-1.90990644263965004e-01 IIIIIIIIIZZZ
2.13617796362133537e-02+0.00000000000000000e+00j ZXZIIIIIIIII
-2.13617796362133537e-02+0.00000000000000000e+00j IXIZIIIIIIII
1.17698442074502252e-02+0.00000000000000000e+00j IXZIIIIIIIII
-1.17698442074502252e-02+0.00000000000000000e+00j ZXIZIIIIIIII
3.92572406255059080e-03+0.00000000000000000e+00j ZZYYIZXIIIII
-3.92572406255059080e-03+0.00000000000000000e+00j ZZXYIZYIIIII
-1.19593822192231303e-02+0.00000000000000000e+00j IZYYIZXIIIII
1.19593822192231303e-02+0.00000000000000000e+00j IZXYIZYIIIII
7.04777214279685323e-03+0.00000000000000000e+00j ZYIYIZZIIIII
7.04777214279685323e-03+0.00000000000000000e+00j IXIXIIIZIIII
7.04767359964739160e-03+0.00000000000000000e+00j IYIYIZZIIIII
7.04767359964739160e-03+0.00000000000000000e+00j ZXIXIIIZIIII
-3.07733062397031430e-03+0.00000000000000000e+00j ZIIXIZZIIIII
3.07733062397031430e-03+0.00000000000000000e+00j ZZZXIIIZIIII
1.19593822192231303e-02+0.00000000000000000e+00j IIIXIZZIIIII
-1.19593822192231303e-02+0.00000000000000000e+00j IZZXIIIZIIII
2.13617796362133537e-02+0.00000000000000000e+00j XXXIIIIIIIII
2.13617796362133537e-02+0.00000000000000000e+00j YXYIIIIIIIII
-1.17698442074502252e-02+0.00000000000000000e+00j YYXIIIIIIIII
1.17698442074502252e-02+0.00000000000000000e+00j XYYIIIIIIIII
7.04777214279685323e-03+0.00000000000000000e+00j XYIYIZXIIIII
7.04777214279685323e-03+0.00000000000000000e+00j YYIYIZYIIIII
7.04767359964739160e-03+0.00000000000000000e+00j YXIYIZXIIIII
-7.04767359964739160e-03+0.00000000000000000e+00j XXIYIZYIIIII
3.07733062397031430e-03+0.00000000000000000e+00j ZIYYIZXIIIII
-3.07733062397031430e-03+0.00000000000000000e+00j ZIXYIZYIIIII
-3.92572406255059080e-03+0.00000000000000000e+00j ZZIXIZZIIIII
3.92572406255059080e-03+0.00000000000000000e+00j ZIZXIIIZIIII
8.21344162398027862e-04+0.00000000000000000e+00j IXIIIIIIIIII
-8.21344162398027862e-04+0.00000000000000000e+00j ZXZZIIIIIIII
1.09768482794366873e-03+0.00000000000000000e+00j YXZYIZXIIIII
-1.09768482794366873e-03+0.00000000000000000e+00j XXZYIZYIIIII
1.59754847065026601e-03+0.00000000000000000e+00j IYZYIZZIIIII
1.59754847065026601e-03+0.00000000000000000e+00j ZXZXIIIZIIII
-8.50828937413161332e-03+0.00000000000000000e+00j IIZXIZZIIIII
8.50828937413161332e-03+0.00000000000000000e+00j IZIXIIIZIIII
-8.21344162398027862e-04+0.00000000000000000e+00j YXYZIIIIIIII
-8.21344162398027862e-04+0.00000000000000000e+00j XXXZIIIIIIII
1.59754847065026601e-03+0.00000000000000000e+00j YYZXIZXIIIII
-1.59754847065026601e-03+0.00000000000000000e+00j XYZXIZYIIIII
-8.50828937413161332e-03+0.00000000000000000e+00j IIXXIZXIIIII
-8.50828937413161332e-03+0.00000000000000000e+00j IIYXIZYIIIII
-1.09768482794366873e-03+0.00000000000000000e+00j IXZXIZZIIIII
-1.09768482794366873e-03+0.00000000000000000e+00j ZYZYIIIZIIII
-4.90320176800664422e-04+0.00000000000000000e+00j YYXIZIIIIIII
4.90320176800664422e-04+0.00000000000000000e+00j XYYIZIIIIIII
1.34718843281016664e-03+0.00000000000000000e+00j IXZIZIIIIIII
-1.34718843281016664e-03+0.00000000000000000e+00j ZXIZZIIIIIII
-3.27887797848429535e-04+0.00000000000000000e+00j YXIYZZXIIIII
3.27887797848429535e-04+0.00000000000000000e+00j XXIYZZYIIIII
1.07960171457565212e-02+0.00000000000000000e+00j IZYYZZXIIIII
-1.07960171457565212e-02+0.00000000000000000e+00j IZXYZZYIIIII
-3.91102759203879611e-04+0.00000000000000000e+00j IYIYZZZIIIII
