# number of frozen, occupied, single-occupancy orbitals = 4
# number of active, occupied, single-occupancy orbitals = 4
# number of active, vacant, single-occupancy orbitals = 4
# number of frozen, vacant, single-occupancy orbitals = 8
# size of active space = 8
# number of qubits = 8
# basis set = sto-6g
# interatomic separation (angstroms) = 2.1
# fermion-to-qubit operator mapping = bravyi-kitaev
# number of terms in sum of Pauli strings = 105
# one-norm of sum of Pauli strings (Hartrees) = 31.507193250042736
# eigenvalue lower bound from shifted one-norm (Hartrees) = -31.507193250042736
# eigenvalue upper bound from shifted one-norm (Hartrees) = -25.355642138964196
# Hartree-Fock energy (Hartrees) = -28.985899037125794
# runtime for Hartree-Fock calculation (seconds) = 0.5332262516021729
# runtime for active space calculation (seconds) = 0.0010976791381835938
# runtime for fermion-to-qubit calculation (seconds) = 0.006914615631103516
 1.05719785545929201e-01 ZIIIIIII
-2.84314176945034660e+01 IIIIIIII
 1.05719785545929201e-01 ZZIIIIII
 1.73611066470163444e-02 IIZIIIII
 1.73611066470162889e-02 IZZZIIII
-1.77268099192963158e-02 IIIIZIII
-1.77268099192963158e-02 IIIIZZII
-1.17781726844393697e-02 IIIIIIZI
-1.17781726844393697e-02 IIIZIZZZ
1.53537599330339641e-02+0.00000000000000000e+00j ZYIYZXII
-1.53537599330339641e-02+0.00000000000000000e+00j IXIYIYII
1.01836645327721340e-02+0.00000000000000000e+00j IYIYZXII
-1.01836645327721340e-02+0.00000000000000000e+00j ZXIYIYII
1.53537599330339641e-02+0.00000000000000000e+00j XYIYXXII
1.53537599330339641e-02+0.00000000000000000e+00j YYIYYXII
1.01836645327721340e-02+0.00000000000000000e+00j YXIYXXII
-1.01836645327721340e-02+0.00000000000000000e+00j XXIYYXII
1.58256966500749108e-02+0.00000000000000000e+00j YXZYXXII
-1.58256966500749108e-02+0.00000000000000000e+00j XXZYYXII
-1.21675484973459650e-03+0.00000000000000000e+00j IYZYZXII
1.21675484973459650e-03+0.00000000000000000e+00j ZXZYIYII
-1.21675484973459650e-03+0.00000000000000000e+00j YYZXXXII
1.21675484973459650e-03+0.00000000000000000e+00j XYZXYXII
-1.58256966500749108e-02+0.00000000000000000e+00j IXZXZXII
-1.58256966500749108e-02+0.00000000000000000e+00j ZYZXIYII
3.78988891279771322e-03+0.00000000000000000e+00j IYIYIXII
-3.78988891279771322e-03+0.00000000000000000e+00j ZXIYZYII
-3.78988891279771322e-03+0.00000000000000000e+00j YXIYYYII
-3.78988891279771322e-03+0.00000000000000000e+00j XXIYXYII
8.23041237827198610e-03+0.00000000000000000e+00j YXIYXXZI
-8.23041237827198610e-03+0.00000000000000000e+00j XXIYYXZI
7.75874602471525107e-03+0.00000000000000000e+00j IYIYZXZI
-7.75874602471525107e-03+0.00000000000000000e+00j ZXIYIYZI
7.75874602471525107e-03+0.00000000000000000e+00j YXIXXYZZ
-7.75874602471525107e-03+0.00000000000000000e+00j XXIXYYZZ
8.23041237827198610e-03+0.00000000000000000e+00j IYIXZYZZ
8.23041237827198610e-03+0.00000000000000000e+00j ZXIXIXZZ
1.51441859802326252e-02+0.00000000000000000e+00j YZYIIIII
1.51441859802326252e-02+0.00000000000000000e+00j XZXIIIII
1.51441859802326252e-02+0.00000000000000000e+00j XZXZIIII
1.51441859802326252e-02+0.00000000000000000e+00j YZYZIIII
-1.70424514998095064e-02+0.00000000000000000e+00j IYXYXXII
1.70424514998095064e-02+0.00000000000000000e+00j ZYYXXXII
-1.70424514998095064e-02+0.00000000000000000e+00j IYYYYXII
-1.70424514998095064e-02+0.00000000000000000e+00j ZYXXYXII
1.70424514998095064e-02+0.00000000000000000e+00j YYXXZXII
-1.70424514998095064e-02+0.00000000000000000e+00j XYYXZXII
1.70424514998095064e-02+0.00000000000000000e+00j YXYYIYII
1.70424514998095064e-02+0.00000000000000000e+00j XXXYIYII
1.16814504915597611e-02+0.00000000000000000e+00j YZIIYIII
1.16814504915597611e-02+0.00000000000000000e+00j XZIIXIII
1.16814504915597611e-02+0.00000000000000000e+00j XIIIXZII
1.16814504915597611e-02+0.00000000000000000e+00j YIIIYZII
2.61674636584608745e-02+0.00000000000000000e+00j IZYZYIII
2.61674636584608745e-02+0.00000000000000000e+00j IZXZXIII
2.61674636584608745e-02+0.00000000000000000e+00j IIXIXZII
2.61674636584608745e-02+0.00000000000000000e+00j IIYIYZII
1.43246446919738334e-02+0.00000000000000000e+00j YZIIIIYI
1.43246446919738334e-02+0.00000000000000000e+00j XZIIIIXI
1.43246446919738334e-02+0.00000000000000000e+00j XIIZIZXZ
1.43246446919738334e-02+0.00000000000000000e+00j YIIZIZYZ
8.06944611934288202e-03+0.00000000000000000e+00j IZYZIIYI
8.06944611934288202e-03+0.00000000000000000e+00j IZXZIIXI
8.06944611934288202e-03+0.00000000000000000e+00j IIXZIZXZ
8.06944611934288202e-03+0.00000000000000000e+00j IIYZIZYZ
-4.71666353556735138e-04+0.00000000000000000e+00j IYIYYXYI
-4.71666353556735138e-04+0.00000000000000000e+00j IYIYXXXI
4.71666353556735138e-04+0.00000000000000000e+00j ZXIXXYYZ
-4.71666353556735138e-04+0.00000000000000000e+00j ZXIXYYXZ
4.71666353556735138e-04+0.00000000000000000e+00j YXIYIYYI
4.71666353556735138e-04+0.00000000000000000e+00j XXIYIYXI
4.71666353556735138e-04+0.00000000000000000e+00j YXIXZYXZ
