# number of frozen, occupied, single-occupancy orbitals = 2
# number of active, occupied, single-occupancy orbitals = 4
# number of active, vacant, single-occupancy orbitals = 4
# number of frozen, vacant, single-occupancy orbitals = 10
# size of active space = 8
# number of qubits = 8
# basis set = sto-6g
# interatomic separation (angstroms) = 3.0147
# fermion-to-qubit operator mapping = bravyi-kitaev
# number of terms in sum of Pauli strings = 105
# one-norm of sum of Pauli strings (Hartrees) = 17.132308120055818
# eigenvalue lower bound from shifted one-norm (Hartrees) = -17.132308120055818
# eigenvalue upper bound from shifted one-norm (Hartrees) = -7.099245755992353
# Hartree-Fock energy (Hartrees) = -14.805407196271492
# runtime for Hartree-Fock calculation (seconds) = 0.40982580184936523
# runtime for active space calculation (seconds) = 0.0014948844909667969
# runtime for fermion-to-qubit calculation (seconds) = 0.005006074905395508
 1.29312686781018904e+00 ZIIIIIII
-1.21157769380240854e+01 IIIIIIII
 1.29312686781018904e+00 ZZIIIIII
 8.18401157133889501e-02 IIZIIIII
 8.18401157133889501e-02 IZZZIIII
 3.27199667254359228e-02 IIIIZIII
 3.27199667254359228e-02 IIIIZZII
 1.77349713273928233e-02 IIIIIIZI
 1.77349713273928233e-02 IIIZIZZZ
2.19080276810596219e-02+0.00000000000000000e+00j ZXZIIIII
-2.19080276810596219e-02+0.00000000000000000e+00j IXIZIIII
1.77900947481307165e-02+0.00000000000000000e+00j IXZIIIII
-1.77900947481307165e-02+0.00000000000000000e+00j ZXIZIIII
2.19080276810596219e-02+0.00000000000000000e+00j XXXIIIII
2.19080276810596219e-02+0.00000000000000000e+00j YXYIIIII
-1.77900947481307165e-02+0.00000000000000000e+00j YYXIIIII
1.77900947481307165e-02+0.00000000000000000e+00j XYYIIIII
7.97575318636863225e-04+0.00000000000000000e+00j IXIIIIII
-7.97575318636863225e-04+0.00000000000000000e+00j ZXZZIIII
-7.97575318636863225e-04+0.00000000000000000e+00j YXYZIIII
-7.97575318636863225e-04+0.00000000000000000e+00j XXXZIIII
-7.73129797738276048e-04+0.00000000000000000e+00j YYXIZIII
7.73129797738276048e-04+0.00000000000000000e+00j XYYIZIII
1.40607398938070592e-03+0.00000000000000000e+00j IXZIZIII
-1.40607398938070592e-03+0.00000000000000000e+00j ZXIZZIII
-1.40607398938070592e-03+0.00000000000000000e+00j YYXIZZII
1.40607398938070592e-03+0.00000000000000000e+00j XYYIZZII
7.73129797738276048e-04+0.00000000000000000e+00j IXZIZZII
-7.73129797738276048e-04+0.00000000000000000e+00j ZXIZZZII
-2.25017974762676144e-03+0.00000000000000000e+00j YYXIIIZI
2.25017974762676144e-03+0.00000000000000000e+00j XYYIIIZI
4.86120698259582575e-04+0.00000000000000000e+00j IXZIIIZI
-4.86120698259582575e-04+0.00000000000000000e+00j ZXIZIIZI
-4.86120698259582575e-04+0.00000000000000000e+00j YYXZIZZZ
4.86120698259582575e-04+0.00000000000000000e+00j XYYZIZZZ
2.25017974762676144e-03+0.00000000000000000e+00j IXZZIZZZ
-2.25017974762676144e-03+0.00000000000000000e+00j ZXIIIZZZ
3.68918382422321871e-03+0.00000000000000000e+00j YZYIIIII
3.68918382422321871e-03+0.00000000000000000e+00j XZXIIIII
3.68918382422321871e-03+0.00000000000000000e+00j XZXZIIII
3.68918382422321871e-03+0.00000000000000000e+00j YZYZIIII
3.66855766475480266e-03+0.00000000000000000e+00j YZIIYIII
3.66855766475480266e-03+0.00000000000000000e+00j XZIIXIII
3.66855766475480266e-03+0.00000000000000000e+00j XIIIXZII
3.66855766475480266e-03+0.00000000000000000e+00j YIIIYZII
6.32944191642429875e-04+0.00000000000000000e+00j IXYIYIII
6.32944191642429875e-04+0.00000000000000000e+00j IXXIXIII
6.32944191642429875e-04+0.00000000000000000e+00j ZYXIYZII
-6.32944191642429875e-04+0.00000000000000000e+00j ZYYIXZII
-6.32944191642429875e-04+0.00000000000000000e+00j YXIZYIII
-6.32944191642429875e-04+0.00000000000000000e+00j XXIZXIII
6.32944191642429875e-04+0.00000000000000000e+00j YYZIXZII
-6.32944191642429875e-04+0.00000000000000000e+00j XYZIYZII
1.08836308528781935e-02+0.00000000000000000e+00j IZYZYIII
1.08836308528781935e-02+0.00000000000000000e+00j IZXZXIII
1.08836308528781935e-02+0.00000000000000000e+00j IIXIXZII
1.08836308528781935e-02+0.00000000000000000e+00j IIYIYZII
1.11350090427160542e-03+0.00000000000000000e+00j YZIIIIYI
1.11350090427160542e-03+0.00000000000000000e+00j XZIIIIXI
1.11350090427160542e-03+0.00000000000000000e+00j XIIZIZXZ
1.11350090427160542e-03+0.00000000000000000e+00j YIIZIZYZ
-1.76405904936717908e-03+0.00000000000000000e+00j IXYIIIYI
-1.76405904936717908e-03+0.00000000000000000e+00j IXXIIIXI
-1.76405904936717908e-03+0.00000000000000000e+00j ZYXZIZYZ
1.76405904936717908e-03+0.00000000000000000e+00j ZYYZIZXZ
1.76405904936717908e-03+0.00000000000000000e+00j YXIZIIYI
1.76405904936717908e-03+0.00000000000000000e+00j XXIZIIXI
-1.76405904936717908e-03+0.00000000000000000e+00j YYZZIZXZ
1.76405904936717908e-03+0.00000000000000000e+00j XYZZIZYZ
1.00375974914078091e-02+0.00000000000000000e+00j IZYZIIYI
1.00375974914078091e-02+0.00000000000000000e+00j IZXZIIXI
1.00375974914078091e-02+0.00000000000000000e+00j IIXZIZXZ
1.00375974914078091e-02+0.00000000000000000e+00j IIYZIZYZ
5.32991010120642539e-03+0.00000000000000000e+00j IIIIYZYI
5.32991010120642539e-03+0.00000000000000000e+00j IIIIXZXI
5.32991010120642539e-03+0.00000000000000000e+00j IIIZXZXZ
5.32991010120642539e-03+0.00000000000000000e+00j IIIZYZYZ
 2.30186535272559917e-01 IZIIIIII
 7.09004388126462520e-02 ZIZIIIII
 7.45896226368694681e-02 ZZZIIIII
 7.45896226368694681e-02 ZZZZIIII
 7.09004388126462520e-02 ZIZZIIII
 6.42587990302877221e-02 IZIZIIII
 6.44118451358529770e-02 ZIIIZIII
 6.80804028006077727e-02 ZZIIZIII
 4.01776341795666431e-02 IIZIZIII
 5.10612650324448331e-02 IZZZZIII
 6.80804028006077727e-02 ZIIIZZII
 6.44118451358529770e-02 ZZIIZZII
 5.10612650324448331e-02 IIZIZZII
 4.01776341795666431e-02 IZZZZZII
 5.51780633322196470e-02 IIIIIZII
 6.74411653791054666e-02 ZIIIIIZI
 6.85546662833770581e-02 ZZIIIIZI
 4.84406054711253656e-02 IIZIIIZI
 5.84782029625331712e-02 IZZZIIZI
 4.57892057579292189e-02 IIIIZIZI
 5.11191158591356443e-02 IIIIZZZI
 6.85546662833770581e-02 ZIIZIZZZ
 6.74411653791054666e-02 ZZIZIZZZ
 5.84782029625331712e-02 IIZZIZZZ
 4.84406054711253656e-02 IZZIIZZZ
 5.11191158591356443e-02 IIIZZZZZ
 4.57892057579292189e-02 IIIZZIZZ
 5.82652434150869314e-02 IIIZIZIZ
