# number of frozen, occupied, single-occupancy orbitals = 2
# number of active, occupied, single-occupancy orbitals = 4
# number of active, vacant, single-occupancy orbitals = 8
# number of frozen, vacant, single-occupancy orbitals = 142
# size of active space = 12
# number of qubits = 12
# basis set = hgbs-5
# interatomic separation (angstroms) = 5.1427
# fermion-to-qubit operator mapping = bravyi-kitaev
# number of terms in sum of Pauli strings = 379
# one-norm of sum of Pauli strings (Hartrees) = 17.125849952856136
# eigenvalue lower bound from shifted one-norm (Hartrees) = -17.125849952856136
# eigenvalue upper bound from shifted one-norm (Hartrees) = -6.829838510643356
# Hartree-Fock energy (Hartrees) = -14.826601106667605
# runtime for Hartree-Fock calculation (seconds) = 8.791491031646729
# runtime for active space calculation (seconds) = 0.0023419857025146484
# runtime for fermion-to-qubit calculation (seconds) = 0.02491307258605957
 1.34563654474002714e+00 ZIIIIIIIIIII
-1.19778442317497458e+01 IIIIIIIIIIII
 1.34563654474002714e+00 ZZIIIIIIIIII
 2.46960964899964330e-02 IIZIIIIIIIII
 2.46960964899964330e-02 IZZZIIIIIIII
 3.42827677621421190e-03 IIIIZIIIIIII
 3.42827677621421190e-03 IIIIZZIIIIII
-4.54027384625949326e-02 IIIIIIZIIIII
-4.54027384625949326e-02 IIIZIZZZIIII
-4.53394110537280737e-02 IIIIIIIIZIII
-4.53394110537280737e-02 IIIIIIIIZZII
-5.35558205664075360e-02 IIIIIIIIIIZI
-5.35558205664075360e-02 IIIIIIIIIZZZ
1.20696273776619480e-02+0.00000000000000000e+00j ZYIYZXIIIIII
-1.20696273776619480e-02+0.00000000000000000e+00j IXIYIYIIIIII
1.20343997196111444e-02+0.00000000000000000e+00j IYIYZXIIIIII
-1.20343997196111444e-02+0.00000000000000000e+00j ZXIYIYIIIIII
1.20696273776619480e-02+0.00000000000000000e+00j XYIYXXIIIIII
1.20696273776619480e-02+0.00000000000000000e+00j YYIYYXIIIIII
1.20343997196111444e-02+0.00000000000000000e+00j YXIYXXIIIIII
-1.20343997196111444e-02+0.00000000000000000e+00j XXIYYXIIIIII
5.16655530615422158e-05+0.00000000000000000e+00j YXZYXXIIIIII
-5.16655530615422158e-05+0.00000000000000000e+00j XXZYYXIIIIII
2.63948863176006977e-04+0.00000000000000000e+00j IYZYZXIIIIII
-2.63948863176006977e-04+0.00000000000000000e+00j ZXZYIYIIIIII
2.63948863176006977e-04+0.00000000000000000e+00j YYZXXXIIIIII
-2.63948863176006977e-04+0.00000000000000000e+00j XYZXYXIIIIII
-5.16655530615422158e-05+0.00000000000000000e+00j IXZXZXIIIIII
-5.16655530615422158e-05+0.00000000000000000e+00j ZYZXIYIIIIII
1.40294702189269386e-04+0.00000000000000000e+00j IYIYIXIIIIII
-1.40294702189269386e-04+0.00000000000000000e+00j ZXIYZYIIIIII
-1.40294702189269386e-04+0.00000000000000000e+00j YXIYYYIIIIII
-1.40294702189269386e-04+0.00000000000000000e+00j XXIYXYIIIIII
6.95995484523524851e-05+0.00000000000000000e+00j YXIYXXZIIIII
-6.95995484523524851e-05+0.00000000000000000e+00j XXIYYXZIIIII
1.88828181852115948e-05+0.00000000000000000e+00j IYIYZXZIIIII
-1.88828181852115948e-05+0.00000000000000000e+00j ZXIYIYZIIIII
1.88828181852115948e-05+0.00000000000000000e+00j YXIXXYZZIIII
-1.88828181852115948e-05+0.00000000000000000e+00j XXIXYYZZIIII
6.95995484523524851e-05+0.00000000000000000e+00j IYIXZYZZIIII
6.95995484523524851e-05+0.00000000000000000e+00j ZXIXIXZZIIII
6.95995484523762563e-05+0.00000000000000000e+00j YXIYXXIIZIII
-6.95995484523762563e-05+0.00000000000000000e+00j XXIYYXIIZIII
1.88828181852173005e-05+0.00000000000000000e+00j IYIYZXIIZIII
-1.88828181852173005e-05+0.00000000000000000e+00j ZXIYIYIIZIII
1.88828181852173005e-05+0.00000000000000000e+00j YXIYXXIIZZII
-1.88828181852173005e-05+0.00000000000000000e+00j XXIYYXIIZZII
6.95995484523762563e-05+0.00000000000000000e+00j IYIYZXIIZZII
-6.95995484523762563e-05+0.00000000000000000e+00j ZXIYIYIIZZII
3.16584776562404350e-05+0.00000000000000000e+00j YXIYXXIIIIZI
-3.16584776562404350e-05+0.00000000000000000e+00j XXIYYXIIIIZI
1.92520916182067190e-06+0.00000000000000000e+00j IYIYZXIIIIZI
-1.92520916182067190e-06+0.00000000000000000e+00j ZXIYIYIIIIZI
-3.35734497290642226e-04+0.00000000000000000e+00j IIIZIZYYXXZX
3.35734497290642226e-04+0.00000000000000000e+00j IIIZIZXYYXZX
1.46248373282642074e-05+0.00000000000000000e+00j IIIZIZYYXXIX
-1.46248373282642074e-05+0.00000000000000000e+00j IIIZIZXYYXIX
-3.21109659962378019e-04+0.00000000000000000e+00j IIIIIIIXZXZX
-3.21109659962378019e-04+0.00000000000000000e+00j IIIZIZZYIYZX
-1.46248373282642074e-05+0.00000000000000000e+00j IIIIIIIXZXIX
-1.46248373282642074e-05+0.00000000000000000e+00j IIIZIZZYIYIX
1.92520916182067190e-06+0.00000000000000000e+00j YXIYXXIIIZZZ
-1.92520916182067190e-06+0.00000000000000000e+00j XXIYYXIIIZZZ
3.16584776562404350e-05+0.00000000000000000e+00j IYIYZXIIIZZZ
-3.16584776562404350e-05+0.00000000000000000e+00j ZXIYIYIIIZZZ
-3.21109659962378019e-04+0.00000000000000000e+00j IIIZIZYYXYZY
3.21109659962378019e-04+0.00000000000000000e+00j IIIZIZXYYYZY
-3.35734497290642226e-04+0.00000000000000000e+00j IIIIIIIXZYZY
3.35734497290642226e-04+0.00000000000000000e+00j IIIZIZZYIXZY
1.24120266272260862e-03+0.00000000000000000e+00j YZYIIIIIIIII
1.24120266272260862e-03+0.00000000000000000e+00j XZXIIIIIIIII
1.24120266272260862e-03+0.00000000000000000e+00j XZXZIIIIIIII
1.24120266272260862e-03+0.00000000000000000e+00j YZYZIIIIIIII
2.12283310114464775e-04+0.00000000000000000e+00j IYXYXXIIIIII
-2.12283310114464775e-04+0.00000000000000000e+00j ZYYXXXIIIIII
2.12283310114464775e-04+0.00000000000000000e+00j IYYYYXIIIIII
2.12283310114464775e-04+0.00000000000000000e+00j ZYXXYXIIIIII
-2.12283310114464775e-04+0.00000000000000000e+00j YYXXZXIIIIII
2.12283310114464775e-04+0.00000000000000000e+00j XYYXZXIIIIII
-2.12283310114464775e-04+0.00000000000000000e+00j YXYYIYIIIIII
-2.12283310114464775e-04+0.00000000000000000e+00j XXXYIYIIIIII
1.10296194165877782e-03+0.00000000000000000e+00j YZIIYIIIIIII
1.10296194165877782e-03+0.00000000000000000e+00j XZIIXIIIIIII
1.10296194165877782e-03+0.00000000000000000e+00j XIIIXZIIIIII
1.10296194165877782e-03+0.00000000000000000e+00j YIIIYZIIIIII
1.08636592812080945e-02+0.00000000000000000e+00j IZYZYIIIIIII
1.08636592812080945e-02+0.00000000000000000e+00j IZXZXIIIIIII
1.08636592812080945e-02+0.00000000000000000e+00j IIXIXZIIIIII
1.08636592812080945e-02+0.00000000000000000e+00j IIYIYZIIIIII
2.39650746438334066e-05+0.00000000000000000e+00j YZIIIIYIIIII
2.39650746438334066e-05+0.00000000000000000e+00j XZIIIIXIIIII
2.39650746438334066e-05+0.00000000000000000e+00j XIIZIZXZIIII
2.39650746438334066e-05+0.00000000000000000e+00j YIIZIZYZIIII
1.63049203163825440e-03+0.00000000000000000e+00j IZYZIIYIIIII
1.63049203163825440e-03+0.00000000000000000e+00j IZXZIIXIIIII
1.63049203163825440e-03+0.00000000000000000e+00j IIXZIZXZIIII
1.63049203163825440e-03+0.00000000000000000e+00j IIYZIZYZIIII
-5.07167302671408869e-05+0.00000000000000000e+00j IYIYYXYIIIII
-5.07167302671408869e-05+0.00000000000000000e+00j IYIYXXXIIIII
5.07167302671408869e-05+0.00000000000000000e+00j ZXIXXYYZIIII
-5.07167302671408869e-05+0.00000000000000000e+00j ZXIXYYXZIIII
5.07167302671408869e-05+0.00000000000000000e+00j YXIYIYYIIIII
5.07167302671408869e-05+0.00000000000000000e+00j XXIYIYXIIIII
5.07167302671408869e-05+0.00000000000000000e+00j YXIXZYXZIIII
-5.07167302671408869e-05+0.00000000000000000e+00j XXIXZYYZIIII
1.12382443861667211e-03+0.00000000000000000e+00j IIIIYZYIIIII
1.12382443861667211e-03+0.00000000000000000e+00j IIIIXZXIIIII
1.12382443861667211e-03+0.00000000000000000e+00j IIIZXZXZIIII
1.12382443861667211e-03+0.00000000000000000e+00j IIIZYZYZIIII
2.39650746438419989e-05+0.00000000000000000e+00j YZIIIIIIYIII
2.39650746438419989e-05+0.00000000000000000e+00j XZIIIIIIXIII
2.39650746438419989e-05+0.00000000000000000e+00j XIIIIIIIXZII
2.39650746438419989e-05+0.00000000000000000e+00j YIIIIIIIYZII
1.63049203163882685e-03+0.00000000000000000e+00j IZYZIIIIYIII
1.63049203163882685e-03+0.00000000000000000e+00j IZXZIIIIXIII
1.63049203163882685e-03+0.00000000000000000e+00j IIXIIIIIXZII
1.63049203163882685e-03+0.00000000000000000e+00j IIYIIIIIYZII
-5.07167302671589524e-05+0.00000000000000000e+00j IYIYYXIIYIII
-5.07167302671589524e-05+0.00000000000000000e+00j IYIYXXIIXIII
5.07167302671589524e-05+0.00000000000000000e+00j ZXIYXXIIYZII
-5.07167302671589524e-05+0.00000000000000000e+00j ZXIYYXIIXZII
5.07167302671589524e-05+0.00000000000000000e+00j YXIYIYIIYIII
5.07167302671589524e-05+0.00000000000000000e+00j XXIYIYIIXIII
5.07167302671589524e-05+0.00000000000000000e+00j YXIYZXIIXZII
-5.07167302671589524e-05+0.00000000000000000e+00j XXIYZXIIYZII
1.12382443861699650e-03+0.00000000000000000e+00j IIIIYZIIYIII
1.12382443861699650e-03+0.00000000000000000e+00j IIIIXZIIXIII
1.12382443861699650e-03+0.00000000000000000e+00j IIIIXIIIXZII
1.12382443861699650e-03+0.00000000000000000e+00j IIIIYIIIYZII
1.06551992727797360e-03+0.00000000000000000e+00j IIIZIZYZYIII
1.06551992727797360e-03+0.00000000000000000e+00j IIIZIZXZXIII
1.06551992727797360e-03+0.00000000000000000e+00j IIIIIIXIXZII
1.06551992727797360e-03+0.00000000000000000e+00j IIIIIIYIYZII
1.73140927233806421e-06+0.00000000000000000e+00j YYYZIZXYIZXX
1.02669921317626698e-05+0.00000000000000000e+00j XYYZIZYYIZXX
1.02669921317626698e-05+0.00000000000000000e+00j YYXZIZXYIZYX
1.73140927233806421e-06+0.00000000000000000e+00j XYXZIZYYIZYX
