# number of frozen, occupied, single-occupancy orbitals = 4
# number of active, occupied, single-occupancy orbitals = 2
# number of active, vacant, single-occupancy orbitals = 4
# number of frozen, vacant, single-occupancy orbitals = 10
# size of active space = 6
# number of qubits = 6
# basis set = sto-6g
# interatomic separation (angstroms) = 2.9
# fermion-to-qubit operator mapping = bravyi-kitaev
# number of terms in sum of Pauli strings = 34
# one-norm of sum of Pauli strings (Hartrees) = 15.91783674494288
# eigenvalue lower bound from shifted one-norm (Hartrees) = -15.91783674494288
# eigenvalue upper bound from shifted one-norm (Hartrees) = -13.025837995995223
# Hartree-Fock energy (Hartrees) = -14.807331748439669
# runtime for Hartree-Fock calculation (seconds) = 0.532942533493042
# runtime for active space calculation (seconds) = 0.0008673667907714844
# runtime for fermion-to-qubit calculation (seconds) = 0.0018956661224365234
-6.39403328502649582e-02 ZIIIII
-1.44718373704690517e+01 IIIIII
-6.39403328502649582e-02 ZZIIII
-1.01149148994213761e-01 IIZIII
-1.01149148994213761e-01 IZZZII
-1.17427740292410099e-01 IIIIZI
-1.17427740292410099e-01 IIIIZZ
1.06091880905939181e-02+0.00000000000000000e+00j YZYIII
1.06091880905939181e-02+0.00000000000000000e+00j XZXIII
1.06091880905939181e-02+0.00000000000000000e+00j XZXZII
1.06091880905939181e-02+0.00000000000000000e+00j YZYZII
1.03306121159917313e-02+0.00000000000000000e+00j YZIIYI
1.03306121159917313e-02+0.00000000000000000e+00j XZIIXI
1.03306121159917313e-02+0.00000000000000000e+00j XIIIXZ
1.03306121159917313e-02+0.00000000000000000e+00j YIIIYZ
5.20407578784250983e-03+0.00000000000000000e+00j IZYZYI
5.20407578784250983e-03+0.00000000000000000e+00j IZXZXI
5.20407578784250983e-03+0.00000000000000000e+00j IIXIXZ
5.20407578784250983e-03+0.00000000000000000e+00j IIYIYZ
 6.51146524168310648e-02 IZIIII
 4.09119634434332163e-02 ZIZIII
 5.15211515340271292e-02 ZZZIII
 5.15211515340271292e-02 ZZZZII
 4.09119634434332163e-02 ZIZZII
 5.56612026472640270e-02 IZIZII
 4.89444728683041397e-02 ZIIIZI
 5.92750849842958727e-02 ZZIIZI
 4.62361524077067113e-02 IIZIZI
 5.14402281955492202e-02 IZZZZI
 5.92750849842958727e-02 ZIIIZZ
 4.89444728683041397e-02 ZZIIZZ
 5.14402281955492202e-02 IIZIZZ
 4.62361524077067113e-02 IZZZZZ
 5.89554642916125110e-02 IIIIIZ
