molecule,n_qubits,mapping,decomposition,ordering,time_t,trotter_steps,suzuki_order,number_of_exponentials,state_based_error,state_infidelity,state_overlap_abs,operator_compilation_seconds,trotter_runtime_seconds
N2_sto-3g_singlet_N2_1.098,16,JW,fermionic terms,raw fermionic order,1.0,1,1,657,0.44920717927121745,0.17346279003618503,0.909140918650027,0.021096084004966542,73.08119604199601
N2_sto-3g_singlet_N2_1.098,16,JW,fermionic terms,fermionic-color order,1.0,1,1,657,0.48433607957048974,0.19817326261403112,0.895447785962961,0.020849082997301593,73.97500662499806
N2_sto-3g_singlet_N2_1.098,16,JW,unique JW Pauli strings,OpenFermion order,1.0,1,1,1177,0.32811453559125503,0.10383287504571581,0.9466610401586643,0.006612583005335182,30.346703040995635
N2_sto-3g_singlet_N2_1.098,16,JW,unique JW Pauli strings,JW-color order,1.0,1,1,1177,0.3969272687285961,0.14276445262288884,0.9258701568671015,0.0063910419994499534,27.814825749999727
