mapping,class_id,operator_error_rank,operator_error,state_error,tags,order_indices,order_labels
jw,4682,1,0.016238357493598435,0.012420203869940848,,5 6 7 8 0 9 10 11 1 3 4 2 12 13,P0005 P0006 P0007 P0008 P0000 P0009 P0010 P0011 P0001 P0003 P0004 P0002 P0012 P0013
jw,3848,2,0.016238357493598445,0.012420203869940766,,4 1 5 6 7 9 10 12 13 2 3 8 0 11,P0004 P0001 P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0003 P0008 P0000 P0011
jw,4096,3,0.016238357493598445,0.012420203869940766,,4 3 5 6 7 9 10 12 13 0 1 8 2 11,P0004 P0003 P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0001 P0008 P0002 P0011
jw,3664,4,0.01623835749359846,0.012420203869940766,,4 0 5 6 7 9 10 12 13 2 3 8 1 11,P0004 P0000 P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0003 P0008 P0001 P0011
jw,3981,5,0.01623835749359846,0.012420203869940766,,4 2 5 6 7 9 10 12 13 0 1 8 3 11,P0004 P0002 P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0001 P0008 P0003 P0011
jw,4863,6,0.01623835749359853,0.012420203869940848,,5 6 7 8 1 9 10 11 0 2 4 3 12 13,P0005 P0006 P0007 P0008 P0001 P0009 P0010 P0011 P0000 P0002 P0004 P0003 P0012 P0013
jw,5022,7,0.01623835749359853,0.012420203869940848,,5 6 7 8 2 9 10 11 1 3 4 0 12 13,P0005 P0006 P0007 P0008 P0002 P0009 P0010 P0011 P0001 P0003 P0004 P0000 P0012 P0013
jw,5127,8,0.016238357493598532,0.012420203869940848,,5 6 7 8 3 9 10 11 0 2 4 1 12 13,P0005 P0006 P0007 P0008 P0003 P0009 P0010 P0011 P0000 P0002 P0004 P0001 P0012 P0013
jw,5614,9,0.016238357493598556,0.012420203869940838,,5 6 7 9 10 11 0 8 2 3 12 13 1 4,P0005 P0006 P0007 P0009 P0010 P0011 P0000 P0008 P0002 P0003 P0012 P0013 P0001 P0004
jw,5931,10,0.016238357493598556,0.012420203869940838,,5 6 7 9 10 11 2 8 0 1 12 13 3 4,P0005 P0006 P0007 P0009 P0010 P0011 P0002 P0008 P0000 P0001 P0012 P0013 P0003 P0004
jw,5798,11,0.016238357493598563,0.012420203869940838,,5 6 7 9 10 11 1 8 2 3 12 13 0 4,P0005 P0006 P0007 P0009 P0010 P0011 P0001 P0008 P0002 P0003 P0012 P0013 P0000 P0004
jw,6046,12,0.016238357493598563,0.012420203869940838,,5 6 7 9 10 11 3 8 0 1 12 13 2 4,P0005 P0006 P0007 P0009 P0010 P0011 P0003 P0008 P0000 P0001 P0012 P0013 P0002 P0004
jw,6793,13,0.016238357493598567,0.012420203869940822,,5 6 7 9 10 12 13 3 4 0 2 11 1 8,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0004 P0000 P0002 P0011 P0001 P0008
jw,6348,14,0.01623835749359857,0.012420203869940822,,5 6 7 9 10 12 13 0 4 1 3 11 2 8,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0004 P0001 P0003 P0011 P0002 P0008
jw,6529,15,0.01623835749359857,0.012420203869940822,,5 6 7 9 10 12 13 1 4 0 2 11 3 8,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0004 P0000 P0002 P0011 P0003 P0008
jw,6688,16,0.016238357493598574,0.012420203869940822,,5 6 7 9 10 12 13 2 4 1 3 11 0 8,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0004 P0001 P0003 P0011 P0000 P0008
jw,714,17,0.01632865932646115,0.01632865932646111,,0 5 6 7 8 3 4 9 10 11 2 12 13 1,P0000 P0005 P0006 P0007 P0008 P0003 P0004 P0009 P0010 P0011 P0002 P0012 P0013 P0001
jw,2392,18,0.01632865932646115,0.01632865932646111,,2 5 6 7 8 1 4 9 10 11 0 12 13 3,P0002 P0005 P0006 P0007 P0008 P0001 P0004 P0009 P0010 P0011 P0000 P0012 P0013 P0003
jw,1603,19,0.016328659326461152,0.01632865932646111,,1 5 6 7 8 2 4 9 10 11 3 12 13 0,P0001 P0005 P0006 P0007 P0008 P0002 P0004 P0009 P0010 P0011 P0003 P0012 P0013 P0000
jw,3029,20,0.016328659326461152,0.01632865932646111,,3 5 6 7 8 0 4 9 10 11 1 12 13 2,P0003 P0005 P0006 P0007 P0008 P0000 P0004 P0009 P0010 P0011 P0001 P0012 P0013 P0002
jw,1376,21,0.016328659326461204,0.016328659326461083,,1 4 2 5 6 7 8 9 10 12 13 0 11 3,P0001 P0004 P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0003
jw,2804,22,0.016328659326461204,0.016328659326461083,,3 4 0 5 6 7 8 9 10 12 13 2 11 1,P0003 P0004 P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0001
jw,487,23,0.016328659326461208,0.016328659326461083,,0 4 3 5 6 7 8 9 10 12 13 1 11 2,P0000 P0004 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0002
jw,2167,24,0.016328659326461208,0.016328659326461083,,2 4 1 5 6 7 8 9 10 12 13 3 11 0,P0002 P0004 P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0000
jw,911,25,0.01632865932646135,0.016328659326461124,,0 5 6 7 9 10 11 3 8 12 13 1 4 2,P0000 P0005 P0006 P0007 P0009 P0010 P0011 P0003 P0008 P0012 P0013 P0001 P0004 P0002
jw,1048,26,0.01632865932646135,0.016328659326461124,,0 5 6 7 9 10 12 13 3 4 11 2 8 1,P0000 P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0004 P0011 P0002 P0008 P0001
jw,1800,27,0.01632865932646135,0.016328659326461124,,1 5 6 7 9 10 11 2 8 12 13 0 4 3,P0001 P0005 P0006 P0007 P0009 P0010 P0011 P0002 P0008 P0012 P0013 P0000 P0004 P0003
