mapping,class_id,operator_error_rank,operator_error,state_error,tags,order_indices,order_labels
bk,5898,11,0.01623835749359856,0.016238357493598414,,6 7 8 9 10 11 2 4 1 3 12 13 0 5,P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0004 P0001 P0003 P0012 P0013 P0000 P0005
bk,6003,12,0.01623835749359856,0.016238357493598414,,6 7 8 9 10 11 3 4 0 2 12 13 1 5,P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0004 P0000 P0002 P0012 P0013 P0001 P0005
bk,6391,13,0.01623835749359859,0.016238357493598362,,6 7 8 9 10 12 13 0 5 1 2 11 3 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0005 P0001 P0002 P0011 P0003 P0004
bk,6578,14,0.01623835749359859,0.016238357493598362,,6 7 8 9 10 12 13 1 5 0 3 11 2 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0005 P0000 P0003 P0011 P0002 P0004
bk,6724,15,0.01623835749359859,0.016238357493598362,,6 7 8 9 10 12 13 2 5 0 3 11 1 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0005 P0000 P0003 P0011 P0001 P0004
bk,6849,16,0.01623835749359859,0.016238357493598362,,6 7 8 9 10 12 13 3 5 1 2 11 0 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0005 P0001 P0002 P0011 P0000 P0004
bk,648,17,0.016328659326461152,0.008408908114356494,,0 5 1 4 6 7 8 9 10 12 13 2 11 3,P0000 P0005 P0001 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0003
bk,1569,18,0.016328659326461152,0.008408908114356494,,1 5 0 4 6 7 8 9 10 12 13 3 11 2,P0001 P0005 P0000 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0002
bk,2427,19,0.016328659326461152,0.008408908114356494,,2 5 3 4 6 7 8 9 10 12 13 0 11 1,P0002 P0005 P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0001
bk,3103,20,0.016328659326461152,0.008408908114356494,,3 5 2 4 6 7 8 9 10 12 13 1 11 0,P0003 P0005 P0002 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0000
bk,989,21,0.01632865932646116,0.00840890811435648,,0 6 7 8 9 10 12 13 1 5 11 3 4 2,P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0005 P0011 P0003 P0004 P0002
bk,1908,22,0.01632865932646116,0.00840890811435648,,1 6 7 8 9 10 12 13 0 5 11 2 4 3,P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0005 P0011 P0002 P0004 P0003
bk,2768,23,0.01632865932646116,0.00840890811435648,,2 6 7 8 9 10 12 13 3 5 11 1 4 0,P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0005 P0011 P0001 P0004 P0000
bk,3442,24,0.01632865932646116,0.00840890811435648,,3 6 7 8 9 10 12 13 2 5 11 0 4 1,P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0005 P0011 P0000 P0004 P0001
bk,415,25,0.016328659326461162,0.00840890811435646,,0 4 1 5 6 7 8 9 10 11 3 12 13 2,P0000 P0004 P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0002
bk,1334,26,0.016328659326461162,0.00840890811435646,,1 4 0 5 6 7 8 9 10 11 2 12 13 3,P0001 P0004 P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0003
bk,2194,27,0.016328659326461162,0.00840890811435646,,2 4 3 5 6 7 8 9 10 11 1 12 13 0,P0002 P0004 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0000
bk,2868,28,0.016328659326461162,0.00840890811435646,,3 4 2 5 6 7 8 9 10 11 0 12 13 1,P0003 P0004 P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0001
bk,832,29,0.01632865932646121,0.008408908114356475,,0 6 7 8 9 10 11 1 4 12 13 2 5 3,P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0004 P0012 P0013 P0002 P0005 P0003
bk,1753,30,0.01632865932646121,0.008408908114356475,,1 6 7 8 9 10 11 0 4 12 13 3 5 2,P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0004 P0012 P0013 P0003 P0005 P0002
bk,2611,31,0.01632865932646121,0.008408908114356475,,2 6 7 8 9 10 11 3 4 12 13 0 5 1,P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0004 P0012 P0013 P0000 P0005 P0001
bk,3287,32,0.01632865932646121,0.008408908114356475,,3 6 7 8 9 10 11 2 4 12 13 1 5 0,P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0004 P0012 P0013 P0001 P0005 P0000
bk,5532,33,0.017613708350526735,0.017613708350526745,,6 7 8 9 10 11 0 3 4 12 13 1 2 5,P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0003 P0004 P0012 P0013 P0001 P0002 P0005
bk,5685,34,0.017613708350526735,0.017613708350526745,,6 7 8 9 10 11 1 2 4 12 13 0 3 5,P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0002 P0004 P0012 P0013 P0000 P0003 P0005
bk,5463,35,0.017613708350526742,0.017613708350526745,,6 7 8 9 10 11 0 1 4 12 13 2 3 5,P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0001 P0004 P0012 P0013 P0002 P0003 P0005
bk,5862,36,0.017613708350526742,0.017613708350526745,,6 7 8 9 10 11 2 3 4 12 13 0 1 5,P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0003 P0004 P0012 P0013 P0000 P0001 P0005
bk,4612,37,0.017613708350526783,0.01761370835052678,,5 0 3 4 6 7 8 9 10 12 13 1 2 11,P0005 P0000 P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0002 P0011
bk,4765,38,0.017613708350526783,0.01761370835052678,,5 1 2 4 6 7 8 9 10 12 13 0 3 11,P0005 P0001 P0002 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0003 P0011
bk,3473,39,0.0176137083505268,0.017613708350526714,,4 0 1 5 6 7 8 9 10 11 2 3 12 13,P0004 P0000 P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0003 P0012 P0013
bk,3872,40,0.0176137083505268,0.017613708350526714,,4 2 3 5 6 7 8 9 10 11 0 1 12 13,P0004 P0002 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0001 P0012 P0013
bk,3511,41,0.01761370835052682,0.017613708350526714,,4 0 2 5 6 7 8 9 10 11 1 3 12 13,P0004 P0000 P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0003 P0012 P0013
bk,3726,42,0.01761370835052682,0.017613708350526714,,4 1 3 5 6 7 8 9 10 11 0 2 12 13,P0004 P0001 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0002 P0012 P0013
bk,4543,43,0.017613708350526842,0.01761370835052678,,5 0 1 4 6 7 8 9 10 12 13 2 3 11,P0005 P0000 P0001 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0003 P0011
bk,4942,44,0.017613708350526842,0.01761370835052678,,5 2 3 4 6 7 8 9 10 12 13 0 1 11,P0005 P0002 P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0001 P0011
bk,6301,45,0.017613708350526856,0.017613708350526693,,6 7 8 9 10 12 13 0 2 5 11 1 3 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0002 P0005 P0011 P0001 P0003 P0004
bk,6516,46,0.017613708350526856,0.017613708350526693,,6 7 8 9 10 12 13 1 3 5 11 0 2 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0003 P0005 P0011 P0000 P0002 P0004
bk,6263,47,0.01761370835052692,0.017613708350526693,,6 7 8 9 10 12 13 0 1 5 11 2 3 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0001 P0005 P0011 P0002 P0003 P0004
bk,6662,48,0.01761370835052692,0.017613708350526693,,6 7 8 9 10 12 13 2 3 5 11 0 1 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0003 P0005 P0011 P0000 P0001 P0004
bk,4978,49,0.01761802249980552,0.009492093609293342,,5 2 4 1 3 6 7 8 9 10 12 13 0 11,P0005 P0002 P0004 P0001 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011
bk,5083,50,0.01761802249980552,0.009492093609293342,,5 3 4 0 2 6 7 8 9 10 12 13 1 11,P0005 P0003 P0004 P0000 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011
bk,4638,51,0.017618022499805524,0.009492093609293342,,5 0 4 1 3 6 7 8 9 10 12 13 2 11,P0005 P0000 P0004 P0001 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011
bk,4819,52,0.017618022499805524,0.009492093609293342,,5 1 4 0 2 6 7 8 9 10 12 13 3 11,P0005 P0001 P0004 P0000 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011
bk,5640,53,0.017618022499805524,0.009492093609293352,,6 7 8 9 10 11 0 12 13 1 3 4 2 5,P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0001 P0003 P0004 P0002 P0005
bk,5821,54,0.017618022499805524,0.009492093609293352,,6 7 8 9 10 11 1 12 13 0 2 4 3 5,P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0000 P0002 P0004 P0003 P0005
bk,5980,55,0.017618022499805538,0.009492093609293352,,6 7 8 9 10 11 2 12 13 1 3 4 0 5,P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0001 P0003 P0004 P0000 P0005
bk,6085,56,0.017618022499805538,0.009492093609293352,,6 7 8 9 10 11 3 12 13 0 2 4 1 5,P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0000 P0002 P0004 P0001 P0005
bk,6429,57,0.017618022499805545,0.009492093609293269,,6 7 8 9 10 12 13 0 11 1 2 5 3 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0002 P0005 P0003 P0004
bk,6616,58,0.017618022499805545,0.009492093609293269,,6 7 8 9 10 12 13 1 11 0 3 5 2 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0003 P0005 P0002 P0004
bk,6762,59,0.017618022499805548,0.009492093609293269,,6 7 8 9 10 12 13 2 11 0 3 5 1 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0000 P0003 P0005 P0001 P0004
bk,6887,60,0.017618022499805548,0.009492093609293269,,6 7 8 9 10 12 13 3 11 1 2 5 0 4,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0001 P0002 P0005 P0000 P0004
bk,3900,61,0.01761802249980555,0.009492093609293296,,4 2 5 0 3 6 7 8 9 10 11 1 12 13,P0004 P0002 P0005 P0000 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013
bk,4025,62,0.01761802249980555,0.009492093609293296,,4 3 5 1 2 6 7 8 9 10 11 0 12 13,P0004 P0003 P0005 P0001 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013
bk,3567,63,0.017618022499805555,0.009492093609293296,,4 0 5 1 2 6 7 8 9 10 11 3 12 13,P0004 P0000 P0005 P0001 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013
bk,3754,64,0.017618022499805555,0.009492093609293296,,4 1 5 0 3 6 7 8 9 10 11 2 12 13,P0004 P0001 P0005 P0000 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013
bk,4272,65,0.019899806096554798,0.018594180861926105,,4 6 7 8 9 10 11 0 1 2 3 5 12 13,P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0001 P0002 P0003 P0005 P0012 P0013
bk,5322,66,0.01989980609655482,0.018594180861926095,,5 6 7 8 9 10 12 13 0 1 2 3 4 11,P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0001 P0002 P0003 P0004 P0011
bk,6871,67,0.020020803694884032,0.02002080369488397,,6 7 8 9 10 12 13 3 11 0 1 2 4 5,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011 P0000 P0001 P0002 P0004 P0005
bk,5636,68,0.020020803694884064,0.020020803694884057,,6 7 8 9 10 11 0 12 13 1 2 3 4 5,P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013 P0001 P0002 P0003 P0004 P0005
bk,6610,69,0.02002080369488407,0.02002080369488397,,6 7 8 9 10 12 13 1 11 0 2 3 4 5,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0002 P0003 P0004 P0005
bk,6081,70,0.02002080369488408,0.020020803694884057,,6 7 8 9 10 11 3 12 13 0 1 2 4 5,P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013 P0000 P0001 P0002 P0004 P0005
bk,6426,71,0.020020803694884102,0.02002080369488397,,6 7 8 9 10 12 13 0 11 1 2 3 4 5,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0002 P0003 P0004 P0005
bk,5966,72,0.020020803694884116,0.020020803694884057,,6 7 8 9 10 11 2 12 13 0 1 3 4 5,P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013 P0000 P0001 P0003 P0004 P0005
bk,6756,73,0.020020803694884116,0.02002080369488397,,6 7 8 9 10 12 13 2 11 0 1 3 4 5,P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011 P0000 P0001 P0003 P0004 P0005
bk,5820,74,0.02002080369488415,0.020020803694884057,,6 7 8 9 10 11 1 12 13 0 2 3 4 5,P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013 P0000 P0002 P0003 P0004 P0005
bk,4130,75,0.020020803694884157,0.020020803694884008,,4 5 0 1 3 6 7 8 9 10 11 2 12 13,P0004 P0005 P0000 P0001 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0002 P0012 P0013
bk,4127,76,0.02002080369488416,0.020020803694884008,,4 5 0 1 2 6 7 8 9 10 11 3 12 13,P0004 P0005 P0000 P0001 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0012 P0013
bk,4142,77,0.020020803694884258,0.020020803694884008,,4 5 0 2 3 6 7 8 9 10 12 13 1 11,P0004 P0005 P0000 P0002 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011
bk,4174,78,0.020020803694884258,0.020020803694884008,,4 5 1 2 3 6 7 8 9 10 12 13 0 11,P0004 P0005 P0001 P0002 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011
bk,4140,79,0.020020803694884296,0.020020803694884008,,4 5 0 2 3 6 7 8 9 10 11 1 12 13,P0004 P0005 P0000 P0002 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0012 P0013
bk,4172,80,0.020020803694884296,0.020020803694884008,,4 5 1 2 3 6 7 8 9 10 11 0 12 13,P0004 P0005 P0001 P0002 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0012 P0013
bk,4129,81,0.020020803694884317,0.020020803694884008,,4 5 0 1 2 6 7 8 9 10 12 13 3 11,P0004 P0005 P0000 P0001 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0011
bk,4132,82,0.02002080369488432,0.020020803694884008,,4 5 0 1 3 6 7 8 9 10 12 13 2 11,P0004 P0005 P0000 P0001 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0011
bk,5338,83,0.024372065768669897,0.004437394160836575,,5 6 7 8 9 10 12 13 0 2 3 11 1 4,P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0002 P0003 P0011 P0001 P0004
bk,5370,84,0.024372065768669897,0.004437394160836575,,5 6 7 8 9 10 12 13 1 2 3 11 0 4,P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0002 P0003 P0011 P0000 P0004
bk,5325,85,0.024372065768669904,0.004437394160836575,,5 6 7 8 9 10 12 13 0 1 2 11 3 4,P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0001 P0002 P0011 P0003 P0004
bk,5328,86,0.024372065768669904,0.004437394160836575,,5 6 7 8 9 10 12 13 0 1 3 11 2 4,P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0001 P0003 P0011 P0002 P0004
bk,4288,87,0.024372065768669918,0.00443739416083662,,4 6 7 8 9 10 11 0 2 3 12 13 1 5,P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0002 P0003 P0012 P0013 P0001 P0005
bk,4278,88,0.024372065768669935,0.00443739416083662,,4 6 7 8 9 10 11 0 1 3 12 13 2 5,P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0001 P0003 P0012 P0013 P0002 P0005
bk,4320,89,0.02437206576866994,0.00443739416083662,,4 6 7 8 9 10 11 1 2 3 12 13 0 5,P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0002 P0003 P0012 P0013 P0000 P0005
bk,4275,90,0.024372065768669942,0.00443739416083662,,4 6 7 8 9 10 11 0 1 2 12 13 3 5,P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0001 P0002 P0012 P0013 P0003 P0005
bk,3796,91,0.024372065768669952,0.0044373941608365115,,4 1 6 7 8 9 10 11 0 2 3 5 12 13,P0004 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0002 P0003 P0005 P0012 P0013
bk,3942,92,0.024372065768669952,0.0044373941608365115,,4 2 6 7 8 9 10 11 0 1 3 5 12 13,P0004 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0001 P0003 P0005 P0012 P0013
bk,5046,93,0.024372065768669952,0.004437394160836672,,5 2 6 7 8 9 10 12 13 0 1 3 4 11,P0005 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0001 P0003 P0004 P0011
bk,3612,94,0.024372065768669963,0.0044373941608365115,,4 0 6 7 8 9 10 11 1 2 3 5 12 13,P0004 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0002 P0003 P0005 P0012 P0013
bk,5161,95,0.024372065768669963,0.004437394160836672,,5 3 6 7 8 9 10 12 13 0 1 2 4 11,P0005 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0001 P0002 P0004 P0011
bk,4057,96,0.024372065768669966,0.0044373941608365115,,4 3 6 7 8 9 10 11 0 1 2 5 12 13,P0004 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0001 P0002 P0005 P0012 P0013
bk,4716,97,0.02437206576867011,0.004437394160836672,,5 0 6 7 8 9 10 12 13 1 2 3 4 11,P0005 P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0002 P0003 P0004 P0011
bk,4900,98,0.024372065768670112,0.004437394160836672,,5 1 6 7 8 9 10 12 13 0 2 3 4 11,P0005 P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0002 P0003 P0004 P0011
bk,5061,99,0.02462250232620085,0.006851908274808849,,5 2 6 7 8 9 10 12 13 1 3 4 11 0,P0005 P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0003 P0004 P0011 P0000
bk,5166,100,0.02462250232620085,0.006851908274808849,,5 3 6 7 8 9 10 12 13 0 2 4 11 1,P0005 P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0002 P0004 P0011 P0001
bk,3614,101,0.024622502326200852,0.006851908274808776,,4 0 6 7 8 9 10 11 1 2 5 12 13 3,P0004 P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0002 P0005 P0012 P0013 P0003
bk,3801,102,0.024622502326200852,0.006851908274808776,,4 1 6 7 8 9 10 11 0 3 5 12 13 2,P0004 P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0003 P0005 P0012 P0013 P0002
bk,2490,103,0.024622502326200855,0.006851908274808791,,2 5 6 7 8 9 10 12 13 0 3 11 1 4,P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0003 P0011 P0001 P0004
bk,3175,104,0.024622502326200855,0.006851908274808791,,3 5 6 7 8 9 10 12 13 1 2 11 0 4,P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0002 P0011 P0000 P0004
bk,3947,105,0.024622502326200855,0.006851908274808776,,4 2 6 7 8 9 10 11 0 3 5 12 13 1,P0004 P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0003 P0005 P0012 P0013 P0001
bk,4072,106,0.024622502326200855,0.006851908274808776,,4 3 6 7 8 9 10 11 1 2 5 12 13 0,P0004 P0003 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0002 P0005 P0012 P0013 P0000
bk,4721,107,0.024622502326200855,0.006851908274808849,,5 0 6 7 8 9 10 12 13 1 3 4 11 2,P0005 P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0003 P0004 P0011 P0002
bk,4902,108,0.024622502326200855,0.006851908274808849,,5 1 6 7 8 9 10 12 13 0 2 4 11 3,P0005 P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0002 P0004 P0011 P0003
bk,558,109,0.02462250232620086,0.006851908274808813,,0 4 6 7 8 9 10 11 1 3 12 13 2 5,P0000 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0003 P0012 P0013 P0002 P0005
bk,777,110,0.02462250232620086,0.006851908274808791,,0 5 6 7 8 9 10 12 13 1 2 11 3 4,P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0002 P0011 P0003 P0004
bk,1475,111,0.02462250232620086,0.006851908274808813,,1 4 6 7 8 9 10 11 0 2 12 13 3 5,P0001 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0002 P0012 P0013 P0003 P0005
bk,1700,112,0.02462250232620086,0.006851908274808791,,1 5 6 7 8 9 10 12 13 0 3 11 2 4,P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0003 P0011 P0002 P0004
bk,2278,113,0.02462250232620086,0.006851908274808813,,2 4 6 7 8 9 10 11 1 3 12 13 0 5,P0002 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0003 P0012 P0013 P0000 P0005
bk,2943,114,0.02462250232620086,0.006851908274808813,,3 4 6 7 8 9 10 11 0 2 12 13 1 5,P0003 P0004 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0002 P0012 P0013 P0001 P0005
bk,782,115,0.024622502326200953,0.02462250232620084,,0 5 6 7 8 9 10 12 13 1 4 2 11 3,P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0004 P0002 P0011 P0003
bk,1703,116,0.024622502326200953,0.02462250232620084,,1 5 6 7 8 9 10 12 13 0 4 3 11 2,P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0004 P0003 P0011 P0002
bk,2509,117,0.024622502326200953,0.02462250232620084,,2 5 6 7 8 9 10 12 13 3 4 0 11 1,P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0004 P0000 P0011 P0001
bk,3185,118,0.024622502326200953,0.02462250232620084,,3 5 6 7 8 9 10 12 13 2 4 1 11 0,P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0004 P0001 P0011 P0000
bk,985,119,0.024622502326200967,0.024622502326200845,,0 6 7 8 9 10 12 13 1 5 3 4 11 2,P0000 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0005 P0003 P0004 P0011 P0002
bk,1902,120,0.024622502326200967,0.024622502326200845,,1 6 7 8 9 10 12 13 0 5 2 4 11 3,P0001 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0005 P0002 P0004 P0011 P0003
bk,2764,121,0.024622502326200967,0.024622502326200845,,2 6 7 8 9 10 12 13 3 5 1 4 11 0,P0002 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0005 P0001 P0004 P0011 P0000
bk,3436,122,0.024622502326200967,0.024622502326200845,,3 6 7 8 9 10 12 13 2 5 0 4 11 1,P0003 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0005 P0000 P0004 P0011 P0001
bk,822,123,0.024622502326201022,0.02462250232620084,,0 6 7 8 9 10 11 1 4 2 5 12 13 3,P0000 P0006 P0007 P0008 P0009 P0010 P0011 P0001 P0004 P0002 P0005 P0012 P0013 P0003
bk,1745,124,0.024622502326201022,0.02462250232620084,,1 6 7 8 9 10 11 0 4 3 5 12 13 2,P0001 P0006 P0007 P0008 P0009 P0010 P0011 P0000 P0004 P0003 P0005 P0012 P0013 P0002
bk,2601,125,0.024622502326201022,0.02462250232620084,,2 6 7 8 9 10 11 3 4 0 5 12 13 1,P0002 P0006 P0007 P0008 P0009 P0010 P0011 P0003 P0004 P0000 P0005 P0012 P0013 P0001
