mapping,class_id,operator_error_rank,operator_error,state_error,tags,order_indices,order_labels
jw,6439,1135,0.00011263566054570977,0.00011263566054566654,,5 6 7 9 10 12 13 0 11 1 8 3 4 2,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0008 P0003 P0004 P0002
jw,6455,1136,0.00011263566054570977,0.00011263566054566654,,5 6 7 9 10 12 13 0 11 3 8 1 4 2,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0011 P0003 P0008 P0001 P0004 P0002
jw,6779,1137,0.00011263566054570977,0.00011263566054566654,,5 6 7 9 10 12 13 2 11 1 8 3 4 0,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0011 P0001 P0008 P0003 P0004 P0000
jw,6786,1138,0.00011263566054570977,0.00011263566054566654,,5 6 7 9 10 12 13 2 11 3 8 1 4 0,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0011 P0003 P0008 P0001 P0004 P0000
jw,6434,1139,0.00011263566054570979,0.00011263566054566654,,5 6 7 9 10 12 13 0 11 1 4 2 8 3,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0004 P0002 P0008 P0003
jw,6781,1140,0.00011263566054570979,0.00011263566054566654,,5 6 7 9 10 12 13 2 11 3 4 0 8 1,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0011 P0003 P0004 P0000 P0008 P0001
jw,6619,1141,0.0001126356605457098,0.00011263566054566654,,5 6 7 9 10 12 13 1 11 0 4 3 8 2,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0004 P0003 P0008 P0002
jw,6622,1142,0.0001126356605457098,0.00011263566054566654,,5 6 7 9 10 12 13 1 11 0 8 2 4 3,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0008 P0002 P0004 P0003
jw,6632,1143,0.0001126356605457098,0.00011263566054566654,,5 6 7 9 10 12 13 1 11 2 8 0 4 3,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0011 P0002 P0008 P0000 P0004 P0003
jw,6884,1144,0.0001126356605457098,0.00011263566054566654,,5 6 7 9 10 12 13 3 11 0 8 2 4 1,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0011 P0000 P0008 P0002 P0004 P0001
jw,6897,1145,0.0001126356605457098,0.00011263566054566654,,5 6 7 9 10 12 13 3 11 2 4 1 8 0,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0011 P0002 P0004 P0001 P0008 P0000
jw,6900,1146,0.0001126356605457098,0.00011263566054566654,,5 6 7 9 10 12 13 3 11 2 8 0 4 1,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0011 P0002 P0008 P0000 P0004 P0001
jw,6451,1147,0.00011263566054570981,0.00011263566054566654,,5 6 7 9 10 12 13 0 11 3 4 1 8 2,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0011 P0003 P0004 P0001 P0008 P0002
jw,6775,1148,0.00011263566054570981,0.00011263566054566654,,5 6 7 9 10 12 13 2 11 1 4 3 8 0,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0011 P0001 P0004 P0003 P0008 P0000
jw,6438,1149,0.00011263566054570983,0.00011263566054566654,,5 6 7 9 10 12 13 0 11 1 8 2 4 3,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0008 P0002 P0004 P0003
jw,6456,1150,0.00011263566054570983,0.00011263566054566654,,5 6 7 9 10 12 13 0 11 3 8 2 4 1,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0011 P0003 P0008 P0002 P0004 P0001
jw,6623,1151,0.00011263566054570983,0.00011263566054566654,,5 6 7 9 10 12 13 1 11 0 8 3 4 2,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0008 P0003 P0004 P0002
jw,6633,1152,0.00011263566054570983,0.00011263566054566654,,5 6 7 9 10 12 13 1 11 2 8 3 4 0,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0011 P0002 P0008 P0003 P0004 P0000
jw,6778,1153,0.00011263566054570983,0.00011263566054566654,,5 6 7 9 10 12 13 2 11 1 8 0 4 3,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0011 P0001 P0008 P0000 P0004 P0003
jw,6785,1154,0.00011263566054570983,0.00011263566054566654,,5 6 7 9 10 12 13 2 11 3 8 0 4 1,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0011 P0003 P0008 P0000 P0004 P0001
jw,6883,1155,0.00011263566054570983,0.00011263566054566654,,5 6 7 9 10 12 13 3 11 0 8 1 4 2,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0011 P0000 P0008 P0001 P0004 P0002
jw,6901,1156,0.00011263566054570983,0.00011263566054566654,,5 6 7 9 10 12 13 3 11 2 8 1 4 0,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0011 P0002 P0008 P0001 P0004 P0000
jw,6435,1157,0.00011263566054570984,0.00011263566054566654,,5 6 7 9 10 12 13 0 11 1 4 3 8 2,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0011 P0001 P0004 P0003 P0008 P0002
jw,6618,1158,0.00011263566054570984,0.00011263566054566654,,5 6 7 9 10 12 13 1 11 0 4 2 8 3,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0011 P0000 P0004 P0002 P0008 P0003
jw,6628,1159,0.00011263566054570984,0.00011263566054566654,,5 6 7 9 10 12 13 1 11 2 4 0 8 3,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0011 P0002 P0004 P0000 P0008 P0003
jw,6782,1160,0.00011263566054570984,0.00011263566054566654,,5 6 7 9 10 12 13 2 11 3 4 1 8 0,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0011 P0003 P0004 P0001 P0008 P0000
jw,6880,1161,0.00011263566054570984,0.00011263566054566654,,5 6 7 9 10 12 13 3 11 0 4 2 8 1,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0011 P0000 P0004 P0002 P0008 P0001
jw,6896,1162,0.00011263566054570984,0.00011263566054566654,,5 6 7 9 10 12 13 3 11 2 4 0 8 1,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0011 P0002 P0004 P0000 P0008 P0001
jw,6452,1163,0.00011263566054570985,0.00011263566054566654,,5 6 7 9 10 12 13 0 11 3 4 2 8 1,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0011 P0003 P0004 P0002 P0008 P0001
jw,6629,1164,0.00011263566054570985,0.00011263566054566654,,5 6 7 9 10 12 13 1 11 2 4 3 8 0,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0011 P0002 P0004 P0003 P0008 P0000
jw,6774,1165,0.00011263566054570985,0.00011263566054566654,,5 6 7 9 10 12 13 2 11 1 4 0 8 3,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0011 P0001 P0004 P0000 P0008 P0003
jw,6879,1166,0.00011263566054570985,0.00011263566054566654,,5 6 7 9 10 12 13 3 11 0 4 1 8 2,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0011 P0000 P0004 P0001 P0008 P0002
jw,640,1167,0.00011263566054579107,0.00011263566054566668,,0 5 6 7 8 1 4 3 9 10 11 2 12 13,P0000 P0005 P0006 P0007 P0008 P0001 P0004 P0003 P0009 P0010 P0011 P0002 P0012 P0013
jw,711,1168,0.00011263566054579107,0.00011263566054566669,,0 5 6 7 8 3 4 2 9 10 12 13 1 11,P0000 P0005 P0006 P0007 P0008 P0003 P0004 P0002 P0009 P0010 P0012 P0013 P0001 P0011
jw,1557,1169,0.00011263566054579107,0.00011263566054566668,,1 5 6 7 8 0 4 2 9 10 11 3 12 13,P0001 P0005 P0006 P0007 P0008 P0000 P0004 P0002 P0009 P0010 P0011 P0003 P0012 P0013
jw,1631,1170,0.00011263566054579107,0.00011263566054566669,,1 5 6 7 8 3 4 2 9 10 12 13 0 11,P0001 P0005 P0006 P0007 P0008 P0003 P0004 P0002 P0009 P0010 P0012 P0013 P0000 P0011
jw,2387,1171,0.00011263566054579107,0.00011263566054566669,,2 5 6 7 8 1 4 0 9 10 12 13 3 11,P0002 P0005 P0006 P0007 P0008 P0001 P0004 P0000 P0009 P0010 P0012 P0013 P0003 P0011
jw,2419,1172,0.00011263566054579107,0.00011263566054566668,,2 5 6 7 8 3 4 1 9 10 11 0 12 13,P0002 P0005 P0006 P0007 P0008 P0003 P0004 P0001 P0009 P0010 P0011 P0000 P0012 P0013
jw,3062,1173,0.00011263566054579107,0.00011263566054566669,,3 5 6 7 8 1 4 0 9 10 12 13 2 11,P0003 P0005 P0006 P0007 P0008 P0001 P0004 P0000 P0009 P0010 P0012 P0013 P0002 P0011
jw,3091,1174,0.00011263566054579107,0.00011263566054566668,,3 5 6 7 8 2 4 0 9 10 11 1 12 13,P0003 P0005 P0006 P0007 P0008 P0002 P0004 P0000 P0009 P0010 P0011 P0001 P0012 P0013
jw,637,1175,0.00011263566054579109,0.00011263566054566668,,0 5 6 7 8 1 4 2 9 10 11 3 12 13,P0000 P0005 P0006 P0007 P0008 P0001 P0004 P0002 P0009 P0010 P0011 P0003 P0012 P0013
jw,680,1176,0.00011263566054579109,0.00011263566054566669,,0 5 6 7 8 2 4 3 9 10 12 13 1 11,P0000 P0005 P0006 P0007 P0008 P0002 P0004 P0003 P0009 P0010 P0012 P0013 P0001 P0011
jw,708,1177,0.00011263566054579109,0.00011263566054566669,,0 5 6 7 8 3 4 1 9 10 12 13 2 11,P0000 P0005 P0006 P0007 P0008 P0003 P0004 P0001 P0009 P0010 P0012 P0013 P0002 P0011
jw,1560,1178,0.00011263566054579109,0.00011263566054566668,,1 5 6 7 8 0 4 3 9 10 11 2 12 13,P0001 P0005 P0006 P0007 P0008 P0000 P0004 P0003 P0009 P0010 P0011 P0002 P0012 P0013
jw,1597,1179,0.00011263566054579109,0.00011263566054566669,,1 5 6 7 8 2 4 0 9 10 12 13 3 11,P0001 P0005 P0006 P0007 P0008 P0002 P0004 P0000 P0009 P0010 P0012 P0013 P0003 P0011
jw,1628,1180,0.00011263566054579109,0.00011263566054566669,,1 5 6 7 8 3 4 0 9 10 12 13 2 11,P0001 P0005 P0006 P0007 P0008 P0003 P0004 P0000 P0009 P0010 P0012 P0013 P0002 P0011
jw,2349,1181,0.00011263566054579109,0.00011263566054566669,,2 5 6 7 8 0 4 1 9 10 12 13 3 11,P0002 P0005 P0006 P0007 P0008 P0000 P0004 P0001 P0009 P0010 P0012 P0013 P0003 P0011
jw,2390,1182,0.00011263566054579109,0.00011263566054566669,,2 5 6 7 8 1 4 3 9 10 12 13 0 11,P0002 P0005 P0006 P0007 P0008 P0001 P0004 P0003 P0009 P0010 P0012 P0013 P0000 P0011
jw,2416,1183,0.00011263566054579109,0.00011263566054566668,,2 5 6 7 8 3 4 0 9 10 11 1 12 13,P0002 P0005 P0006 P0007 P0008 P0003 P0004 P0000 P0009 P0010 P0011 P0001 P0012 P0013
jw,3027,1184,0.00011263566054579109,0.00011263566054566669,,3 5 6 7 8 0 4 2 9 10 12 13 1 11,P0003 P0005 P0006 P0007 P0008 P0000 P0004 P0002 P0009 P0010 P0012 P0013 P0001 P0011
jw,3065,1185,0.00011263566054579109,0.00011263566054566669,,3 5 6 7 8 1 4 2 9 10 12 13 0 11,P0003 P0005 P0006 P0007 P0008 P0001 P0004 P0002 P0009 P0010 P0012 P0013 P0000 P0011
jw,3094,1186,0.00011263566054579109,0.00011263566054566668,,3 5 6 7 8 2 4 1 9 10 11 0 12 13,P0003 P0005 P0006 P0007 P0008 P0002 P0004 P0001 P0009 P0010 P0011 P0000 P0012 P0013
jw,1595,1187,0.0001126356605457911,0.00011263566054566668,,1 5 6 7 8 2 4 0 9 10 11 3 12 13,P0001 P0005 P0006 P0007 P0008 P0002 P0004 P0000 P0009 P0010 P0011 P0003 P0012 P0013
jw,1598,1188,0.0001126356605457911,0.00011263566054566668,,1 5 6 7 8 2 4 3 9 10 11 0 12 13,P0001 P0005 P0006 P0007 P0008 P0002 P0004 P0003 P0009 P0010 P0011 P0000 P0012 P0013
jw,1600,1189,0.0001126356605457911,0.00011263566054566669,,1 5 6 7 8 2 4 3 9 10 12 13 0 11,P0001 P0005 P0006 P0007 P0008 P0002 P0004 P0003 P0009 P0010 P0012 P0013 P0000 P0011
jw,3022,1190,0.0001126356605457911,0.00011263566054566668,,3 5 6 7 8 0 4 1 9 10 11 2 12 13,P0003 P0005 P0006 P0007 P0008 P0000 P0004 P0001 P0009 P0010 P0011 P0002 P0012 P0013
jw,3024,1191,0.0001126356605457911,0.00011263566054566669,,3 5 6 7 8 0 4 1 9 10 12 13 2 11,P0003 P0005 P0006 P0007 P0008 P0000 P0004 P0001 P0009 P0010 P0012 P0013 P0002 P0011
jw,3025,1192,0.0001126356605457911,0.00011263566054566668,,3 5 6 7 8 0 4 2 9 10 11 1 12 13,P0003 P0005 P0006 P0007 P0008 P0000 P0004 P0002 P0009 P0010 P0011 P0001 P0012 P0013
jw,677,1193,0.00011263566054579113,0.00011263566054566669,,0 5 6 7 8 2 4 1 9 10 12 13 3 11,P0000 P0005 P0006 P0007 P0008 P0002 P0004 P0001 P0009 P0010 P0012 P0013 P0003 P0011
jw,706,1194,0.00011263566054579113,0.00011263566054566668,,0 5 6 7 8 3 4 1 9 10 11 2 12 13,P0000 P0005 P0006 P0007 P0008 P0003 P0004 P0001 P0009 P0010 P0011 P0002 P0012 P0013
jw,709,1195,0.00011263566054579113,0.00011263566054566668,,0 5 6 7 8 3 4 2 9 10 11 1 12 13,P0000 P0005 P0006 P0007 P0008 P0003 P0004 P0002 P0009 P0010 P0011 P0001 P0012 P0013
jw,2352,1196,0.00011263566054579113,0.00011263566054566669,,2 5 6 7 8 0 4 3 9 10 12 13 1 11,P0002 P0005 P0006 P0007 P0008 P0000 P0004 P0003 P0009 P0010 P0012 P0013 P0001 P0011
jw,2385,1197,0.00011263566054579113,0.00011263566054566668,,2 5 6 7 8 1 4 0 9 10 11 3 12 13,P0002 P0005 P0006 P0007 P0008 P0001 P0004 P0000 P0009 P0010 P0011 P0003 P0012 P0013
jw,2388,1198,0.00011263566054579113,0.00011263566054566668,,2 5 6 7 8 1 4 3 9 10 11 0 12 13,P0002 P0005 P0006 P0007 P0008 P0001 P0004 P0003 P0009 P0010 P0011 P0000 P0012 P0013
jw,450,1199,0.00011263566054579126,0.0001126356605456667,,0 4 2 5 6 7 8 3 9 10 12 13 1 11,P0000 P0004 P0002 P0005 P0006 P0007 P0008 P0003 P0009 P0010 P0012 P0013 P0001 P0011
jw,2119,1200,0.00011263566054579126,0.0001126356605456667,,2 4 0 5 6 7 8 1 9 10 12 13 3 11,P0002 P0004 P0000 P0005 P0006 P0007 P0008 P0001 P0009 P0010 P0012 P0013 P0003 P0011
jw,1401,1201,0.00011263566054579129,0.0001126356605456667,,1 4 3 5 6 7 8 2 9 10 12 13 0 11,P0001 P0004 P0003 P0005 P0006 P0007 P0008 P0002 P0009 P0010 P0012 P0013 P0000 P0011
jw,2832,1202,0.00011263566054579129,0.0001126356605456667,,3 4 1 5 6 7 8 0 9 10 12 13 2 11,P0003 P0004 P0001 P0005 P0006 P0007 P0008 P0000 P0009 P0010 P0012 P0013 P0002 P0011
jw,1370,1203,0.0001126356605457913,0.0001126356605456667,,1 4 2 5 6 7 8 3 9 10 12 13 0 11,P0001 P0004 P0002 P0005 P0006 P0007 P0008 P0003 P0009 P0010 P0012 P0013 P0000 P0011
jw,1398,1204,0.0001126356605457913,0.0001126356605456667,,1 4 3 5 6 7 8 0 9 10 12 13 2 11,P0001 P0004 P0003 P0005 P0006 P0007 P0008 P0000 P0009 P0010 P0012 P0013 P0002 P0011
jw,2794,1205,0.0001126356605457913,0.0001126356605456667,,3 4 0 5 6 7 8 1 9 10 12 13 2 11,P0003 P0004 P0000 P0005 P0006 P0007 P0008 P0001 P0009 P0010 P0012 P0013 P0002 P0011
jw,2835,1206,0.0001126356605457913,0.0001126356605456667,,3 4 1 5 6 7 8 2 9 10 12 13 0 11,P0003 P0004 P0001 P0005 P0006 P0007 P0008 P0002 P0009 P0010 P0012 P0013 P0000 P0011
jw,479,1207,0.00011263566054579133,0.00011263566054566673,,0 4 3 5 6 7 8 2 9 10 11 1 12 13,P0000 P0004 P0003 P0005 P0006 P0007 P0008 P0002 P0009 P0010 P0011 P0001 P0012 P0013
jw,481,1208,0.00011263566054579133,0.0001126356605456667,,0 4 3 5 6 7 8 2 9 10 12 13 1 11,P0000 P0004 P0003 P0005 P0006 P0007 P0008 P0002 P0009 P0010 P0012 P0013 P0001 P0011
jw,1368,1209,0.00011263566054579133,0.00011263566054566673,,1 4 2 5 6 7 8 3 9 10 11 0 12 13,P0001 P0004 P0002 P0005 P0006 P0007 P0008 P0003 P0009 P0010 P0011 P0000 P0012 P0013
jw,2155,1210,0.00011263566054579133,0.00011263566054566673,,2 4 1 5 6 7 8 0 9 10 11 3 12 13,P0002 P0004 P0001 P0005 P0006 P0007 P0008 P0000 P0009 P0010 P0011 P0003 P0012 P0013
jw,2157,1211,0.00011263566054579133,0.0001126356605456667,,2 4 1 5 6 7 8 0 9 10 12 13 3 11,P0002 P0004 P0001 P0005 P0006 P0007 P0008 P0000 P0009 P0010 P0012 P0013 P0003 P0011
jw,2792,1212,0.00011263566054579133,0.00011263566054566673,,3 4 0 5 6 7 8 1 9 10 11 2 12 13,P0003 P0004 P0000 P0005 P0006 P0007 P0008 P0001 P0009 P0010 P0011 P0002 P0012 P0013
jw,447,1213,0.00011263566054579134,0.0001126356605456667,,0 4 2 5 6 7 8 1 9 10 12 13 3 11,P0000 P0004 P0002 P0005 P0006 P0007 P0008 P0001 P0009 P0010 P0012 P0013 P0003 P0011
jw,1367,1214,0.00011263566054579134,0.0001126356605456667,,1 4 2 5 6 7 8 0 9 10 12 13 3 11,P0001 P0004 P0002 P0005 P0006 P0007 P0008 P0000 P0009 P0010 P0012 P0013 P0003 P0011
jw,2122,1215,0.00011263566054579134,0.0001126356605456667,,2 4 0 5 6 7 8 3 9 10 12 13 1 11,P0002 P0004 P0000 P0005 P0006 P0007 P0008 P0003 P0009 P0010 P0012 P0013 P0001 P0011
jw,2797,1216,0.00011263566054579134,0.0001126356605456667,,3 4 0 5 6 7 8 2 9 10 12 13 1 11,P0003 P0004 P0000 P0005 P0006 P0007 P0008 P0002 P0009 P0010 P0012 P0013 P0001 P0011
jw,1330,1217,0.00011263566054579136,0.00011263566054566673,,1 4 0 5 6 7 8 3 9 10 11 2 12 13,P0001 P0004 P0000 P0005 P0006 P0007 P0008 P0003 P0009 P0010 P0011 P0002 P0012 P0013
jw,2864,1218,0.00011263566054579136,0.00011263566054566673,,3 4 2 5 6 7 8 1 9 10 11 0 12 13,P0003 P0004 P0002 P0005 P0006 P0007 P0008 P0001 P0009 P0010 P0011 P0000 P0012 P0013
jw,476,1219,0.00011263566054579137,0.00011263566054566673,,0 4 3 5 6 7 8 1 9 10 11 2 12 13,P0000 P0004 P0003 P0005 P0006 P0007 P0008 P0001 P0009 P0010 P0011 P0002 P0012 P0013
jw,478,1220,0.00011263566054579137,0.0001126356605456667,,0 4 3 5 6 7 8 1 9 10 12 13 2 11,P0000 P0004 P0003 P0005 P0006 P0007 P0008 P0001 P0009 P0010 P0012 P0013 P0002 P0011
jw,2158,1221,0.00011263566054579137,0.00011263566054566673,,2 4 1 5 6 7 8 3 9 10 11 0 12 13,P0002 P0004 P0001 P0005 P0006 P0007 P0008 P0003 P0009 P0010 P0011 P0000 P0012 P0013
jw,2160,1222,0.00011263566054579137,0.0001126356605456667,,2 4 1 5 6 7 8 3 9 10 12 13 0 11,P0002 P0004 P0001 P0005 P0006 P0007 P0008 P0003 P0009 P0010 P0012 P0013 P0000 P0011
jw,407,1223,0.00011263566054579139,0.00011263566054566673,,0 4 1 5 6 7 8 2 9 10 11 3 12 13,P0000 P0004 P0001 P0005 P0006 P0007 P0008 P0002 P0009 P0010 P0011 P0003 P0012 P0013
jw,410,1224,0.00011263566054579139,0.00011263566054566673,,0 4 1 5 6 7 8 3 9 10 11 2 12 13,P0000 P0004 P0001 P0005 P0006 P0007 P0008 P0003 P0009 P0010 P0011 P0002 P0012 P0013
jw,1327,1225,0.00011263566054579139,0.00011263566054566673,,1 4 0 5 6 7 8 2 9 10 11 3 12 13,P0001 P0004 P0000 P0005 P0006 P0007 P0008 P0002 P0009 P0010 P0011 P0003 P0012 P0013
jw,2186,1226,0.00011263566054579139,0.00011263566054566673,,2 4 3 5 6 7 8 0 9 10 11 1 12 13,P0002 P0004 P0003 P0005 P0006 P0007 P0008 P0000 P0009 P0010 P0011 P0001 P0012 P0013
jw,2189,1227,0.00011263566054579139,0.00011263566054566673,,2 4 3 5 6 7 8 1 9 10 11 0 12 13,P0002 P0004 P0003 P0005 P0006 P0007 P0008 P0001 P0009 P0010 P0011 P0000 P0012 P0013
jw,2861,1228,0.00011263566054579139,0.00011263566054566673,,3 4 2 5 6 7 8 0 9 10 11 1 12 13,P0003 P0004 P0002 P0005 P0006 P0007 P0008 P0000 P0009 P0010 P0011 P0001 P0012 P0013
jw,1365,1229,0.0001126356605457914,0.00011263566054566673,,1 4 2 5 6 7 8 0 9 10 11 3 12 13,P0001 P0004 P0002 P0005 P0006 P0007 P0008 P0000 P0009 P0010 P0011 P0003 P0012 P0013
jw,2795,1230,0.0001126356605457914,0.00011263566054566673,,3 4 0 5 6 7 8 2 9 10 11 1 12 13,P0003 P0004 P0000 P0005 P0006 P0007 P0008 P0002 P0009 P0010 P0011 P0001 P0012 P0013
jw,1704,1231,0.00011265133718727661,8.930637713744855e-05,,1 5 6 7 8 9 10 12 13 0 4 11 2 3,P0001 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0004 P0011 P0002 P0003
jw,3186,1232,0.00011265133718727661,8.930637713744855e-05,,3 5 6 7 8 9 10 12 13 2 4 11 0 1,P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0004 P0011 P0000 P0001
jw,62,1233,0.00011265133718727664,8.930637713744871e-05,,0 1 4 5 6 7 9 10 11 2 8 12 13 3,P0000 P0001 P0004 P0005 P0006 P0007 P0009 P0010 P0011 P0002 P0008 P0012 P0013 P0003
jw,2017,1234,0.00011265133718727664,8.930637713744871e-05,,2 3 4 5 6 7 9 10 11 0 8 12 13 1,P0002 P0003 P0004 P0005 P0006 P0007 P0009 P0010 P0011 P0000 P0008 P0012 P0013 P0001
jw,572,1235,0.00011265133718727665,8.930637713744865e-05,,0 4 5 6 7 9 10 11 2 8 12 13 1 3,P0000 P0004 P0005 P0006 P0007 P0009 P0010 P0011 P0002 P0008 P0012 P0013 P0001 P0003
jw,784,1236,0.00011265133718727665,8.930637713744855e-05,,0 5 6 7 8 9 10 12 13 1 4 11 2 3,P0000 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0004 P0011 P0002 P0003
jw,2511,1237,0.00011265133718727665,8.930637713744855e-05,,2 5 6 7 8 9 10 12 13 3 4 11 0 1,P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0004 P0011 P0000 P0001
jw,65,1238,0.00011265133718727667,8.930637713744871e-05,,0 1 4 5 6 7 9 10 11 3 8 12 13 2,P0000 P0001 P0004 P0005 P0006 P0007 P0009 P0010 P0011 P0003 P0008 P0012 P0013 P0002
jw,2020,1239,0.00011265133718727667,8.930637713744871e-05,,2 3 4 5 6 7 9 10 11 1 8 12 13 0,P0002 P0003 P0004 P0005 P0006 P0007 P0009 P0010 P0011 P0001 P0008 P0012 P0013 P0000
jw,2957,1240,0.00011265133718727669,8.930637713744865e-05,,3 4 5 6 7 9 10 11 1 8 12 13 0 2,P0003 P0004 P0005 P0006 P0007 P0009 P0010 P0011 P0001 P0008 P0012 P0013 P0000 P0002
jw,1499,1241,0.0001126513371872767,8.930637713744865e-05,,1 4 5 6 7 9 10 11 3 8 12 13 0 2,P0001 P0004 P0005 P0006 P0007 P0009 P0010 P0011 P0003 P0008 P0012 P0013 P0000 P0002
jw,2272,1242,0.0001126513371872767,8.930637713744865e-05,,2 4 5 6 7 9 10 11 0 8 12 13 1 3,P0002 P0004 P0005 P0006 P0007 P0009 P0010 P0011 P0000 P0008 P0012 P0013 P0001 P0003
jw,1272,1243,0.00011265133718729469,8.930637713744874e-05,,1 3 5 6 7 8 9 10 12 13 2 4 11 0,P0001 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0002 P0004 P0011 P0000
jw,234,1244,0.00011265133718729473,8.930637713744874e-05,,0 2 5 6 7 8 9 10 12 13 1 4 11 3,P0000 P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0004 P0011 P0003
jw,237,1245,0.00011265133718729473,8.930637713744874e-05,,0 2 5 6 7 8 9 10 12 13 3 4 11 1,P0000 P0002 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0003 P0004 P0011 P0001
jw,1269,1246,0.00011265133718729477,8.930637713744874e-05,,1 3 5 6 7 8 9 10 12 13 0 4 11 2,P0001 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0004 P0011 P0002
jw,5813,1247,0.00011265213972997269,0.00011265213972996308,,5 6 7 9 10 11 1 8 12 13 0 2 3 4,P0005 P0006 P0007 P0009 P0010 P0011 P0001 P0008 P0012 P0013 P0000 P0002 P0003 P0004
jw,6074,1248,0.0001126521397299727,0.00011265213972996308,,5 6 7 9 10 11 3 8 12 13 0 1 2 4,P0005 P0006 P0007 P0009 P0010 P0011 P0003 P0008 P0012 P0013 P0000 P0001 P0002 P0004
jw,5629,1249,0.00011265213972997271,0.00011265213972996308,,5 6 7 9 10 11 0 8 12 13 1 2 3 4,P0005 P0006 P0007 P0009 P0010 P0011 P0000 P0008 P0012 P0013 P0001 P0002 P0003 P0004
jw,5959,1250,0.00011265213972997274,0.00011265213972996308,,5 6 7 9 10 11 2 8 12 13 0 1 3 4,P0005 P0006 P0007 P0009 P0010 P0011 P0002 P0008 P0012 P0013 P0000 P0001 P0003 P0004
jw,6381,1251,0.00011265213973007875,0.00011265213972996297,,5 6 7 9 10 12 13 0 4 11 1 2 3 8,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0000 P0004 P0011 P0001 P0002 P0003 P0008
jw,6826,1252,0.00011265213973007878,0.00011265213972996297,,5 6 7 9 10 12 13 3 4 11 0 1 2 8,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0003 P0004 P0011 P0000 P0001 P0002 P0008
jw,6565,1253,0.00011265213973007879,0.00011265213972996297,,5 6 7 9 10 12 13 1 4 11 0 2 3 8,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0001 P0004 P0011 P0000 P0002 P0003 P0008
jw,6711,1254,0.0001126521397300788,0.00011265213972996297,,5 6 7 9 10 12 13 2 4 11 0 1 3 8,P0005 P0006 P0007 P0009 P0010 P0012 P0013 P0002 P0004 P0011 P0000 P0001 P0003 P0008
jw,3500,1255,0.00011265213973012473,0.00011265213972996307,,4 0 2 3 5 6 7 8 9 10 12 13 1 11,P0004 P0000 P0002 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0001 P0011
jw,3684,1256,0.00011265213973012473,0.00011265213972996307,,4 1 2 3 5 6 7 8 9 10 12 13 0 11,P0004 P0001 P0002 P0003 P0005 P0006 P0007 P0008 P0009 P0010 P0012 P0013 P0000 P0011
