# number of frozen, occupied, single-occupancy orbitals = 4
# number of active, occupied, single-occupancy orbitals = 4
# number of active, vacant, single-occupancy orbitals = 8
# number of frozen, vacant, single-occupancy orbitals = 4
# size of active space = 12
# number of qubits = 12
# basis set = sto-6g
# interatomic separation (angstroms) = 2.1
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 379
# one-norm of sum of Pauli strings (Hartrees) = 38.38702907354836
# eigenvalue lower bound from shifted one-norm (Hartrees) = -38.38702907354836
# eigenvalue upper bound from shifted one-norm (Hartrees) = -16.652517909955804
# Hartree-Fock energy (Hartrees) = -28.985899037125787
# runtime for Hartree-Fock calculation (seconds) = 0.5426878929138184
# runtime for active space calculation (seconds) = 0.0024764537811279297
# runtime for fermion-to-qubit calculation (seconds) = 0.0469973087310791
-2.75197734917520833e+01 IIIIIIIIIIII
-2.07563544624027374e-01 ZIIIIIIIIIII
-2.07563544624027402e-01 IZIIIIIIIIII
-2.65433350217318564e-01 IIZIIIIIIIII
-2.65433350217318564e-01 IIIZIIIIIIII
-3.19774435383905264e-01 IIIIZIIIIIII
-3.19774435383905320e-01 IIIIIZIIIIII
-3.12627411276850120e-01 IIIIIIZIIIII
-3.12627411276850120e-01 IIIIIIIZIIII
-3.03437880210572608e-01 IIIIIIIIZIII
-3.03437880210572664e-01 IIIIIIIIIZII
-3.78261979889741473e-01 IIIIIIIIIIZI
-3.78261979889741473e-01 IIIIIIIIIIIZ
 9.47344749560278948e-02 ZZIIIIIIIIII
 5.90808493038601293e-02 ZIZIIIIIIIII
 7.42250352840927163e-02 ZIIZIIIIIIII
 1.85130374743409792e-02 XZZZXIIIIIII
 1.85130374743409792e-02 YZZZYIIIIIII
 6.92895118949702210e-02 ZIIIZIIIIIII
 8.09709623865299544e-02 ZIIIIZIIIIII
 7.02822142248231141e-02 ZIIIIIZIIIII
 8.46068589167969232e-02 ZIIIIIIZIIII
 7.02822142248231696e-02 ZIIIIIIIZIII
