case_id,channel_bin,rank_by_abs_interference_cut,pair_count,unchanged_pair_count,flipped_pair_count,raw_abs_weight,raw_abs_weight_fraction,unchanged_pair_abs_weight,flipped_pair_abs_weight,channel_flipped_weight_fraction,U_real,U_imag,U_abs,F_real,F_imag,F_abs,jw_channel_real,jw_channel_imag,jw_channel_abs,signed_channel_real,signed_channel_imag,signed_channel_abs,jw_channel_norm_squared,signed_channel_norm_squared,direct_norm_squared_difference,interference_cut_4Re_UstarF,abs_interference_cut,abs_interference_cut_fraction,fermionic_beneficial_channel,fermionic_harmful_channel,channel_identity_residual
B-B_1.70_hgbs-5_as-006-010,354,11,560,404,156,0.04072194370157645,0.004289380165525906,0.034083587318416174,0.006638356383160282,0.1630166878037134,-0.0037040641838015117,0.0,0.0037040641838015117,0.0007906480755960519,0.0,0.0007906480755960519,-0.0029134161082054596,0.0,0.0029134161082054596,-0.004494712259397564,0.0,0.004494712259397564,8.487993419551046e-06,2.0202438294778754e-05,-1.1714444875227707e-05,-1.1714444875227704e-05,1.1714444875227704e-05,0.00554876927668949,False,True,-3.3881317890172014e-21
B-B_1.70_hgbs-5_as-006-010,352,12,560,404,156,0.040721943701576405,0.004289380165525901,0.03623267653140261,0.0044892671701738,0.11024196691279288,0.00255875229841981,0.0,0.00255875229841981,0.00035466380978564616,0.0,0.00035466380978564616,0.002913416108205456,0.0,0.002913416108205456,0.0022040884886341643,0.0,0.0022040884886341643,8.487993419551026e-06,4.858006065729634e-06,3.6299873538213917e-06,3.629987353821394e-06,3.629987353821394e-06,0.0017194124449080232,True,False,-2.117582368135751e-21
B-B_1.70_hgbs-5_as-006-010,357,13,560,436,124,0.15468283621996573,0.016293266708767823,0.15210549253088107,0.0025773436890846593,0.016662118125501425,0.008634355550057522,0.0,0.008634355550057522,-0.00010457850193393974,0.0,0.00010457850193393974,0.008529777048123582,0.0,0.008529777048123582,0.008738934051991462,0.0,0.008738934051991462,7.275709649069585e-05,7.63689683650559e-05,-3.611871874360052e-06,-3.6118718743600554e-06,3.6118718743600554e-06,0.0017108317040416645,False,True,3.3881317890172014e-21
B-B_1.70_hgbs-5_as-006-010,495,14,560,424,136,0.018516152850446065,0.0019503690531224485,0.015423575183778187,0.0030925776666678785,0.16702053021739752,-0.0017859978765197202,0.0,0.0017859978765197202,0.0004612722572111457,0.0,0.0004612722572111457,-0.0013247256193085746,0.0,0.0013247256193085746,-0.002247270133730866,0.0,0.002247270133730866,1.7548979664524864e-06,5.050223053958743e-06,-3.295325087506257e-06,-3.2953250875062577e-06,3.2953250875062577e-06,0.001560893307110586,False,True,8.470329472543003e-22
B-B_1.70_hgbs-5_as-006-010,166,15,528,436,92,0.02460863277418866,0.0025921105852869503,0.023345551933288924,0.0012630808408997335,0.05132673775458771,0.002368834705857981,0.0,0.002368834705857981,-0.00030216878927164415,0.0,0.00030216878927164415,0.002066665916586337,0.0,0.002066665916586337,0.0026710034951296247,0.0,0.0026710034951296247,4.2711080107796435e-06,7.134259670994671e-06,-2.8631516602150273e-06,-2.8631516602150294e-06,2.8631516602150294e-06,0.0013561861561446676,False,True,2.117582368135751e-21
B-B_1.70_hgbs-5_as-006-010,141,16,104,84,20,0.0023633448582953925,0.00024893911336254434,0.0015895296848918111,0.0007738151734035814,0.3274237234940441,-0.0008532283709031479,0.0,0.0008532283709031479,0.0007738151734035814,0.0,0.0007738151734035814,-7.941319749956647e-05,0.0,7.941319749956647e-05,-0.0016270435443067294,0.0,0.0016270435443067294,6.30645593710515e-09,2.647270695070204e-06,-2.6409642391330987e-06,-2.6409642391330983e-06,2.6409642391330983e-06,0.0012509428647298599,False,True,-4.235164736271502e-22
B-B_1.70_hgbs-5_as-006-010,268,17,104,84,20,0.0023633448582953934,0.00024893911336254445,0.0015895296848918124,0.000773815173403581,0.32742372349404375,0.0008532283709031483,0.0,0.0008532283709031483,-0.000773815173403581,0.0,0.000773815173403581,7.941319749956734e-05,0.0,7.941319749956734e-05,0.0016270435443067294,0.0,0.0016270435443067294,6.306455937105288e-09,2.647270695070204e-06,-2.6409642391330987e-06,-2.6409642391330983e-06,2.6409642391330983e-06,0.0012509428647298599,False,True,-4.235164736271502e-22
B-B_1.70_hgbs-5_as-006-010,498,18,560,404,156,0.07283700973050819,0.007672168773274062,0.07185713548481609,0.0009798742456921022,0.013452971906968285,0.003956868681210062,0.0,0.003956868681210062,8.691110097510372e-05,0.0,8.691110097510372e-05,0.0040437797821851655,0.0,0.0040437797821851655,0.0038699575802349584,0.0,0.0038699575802349584,1.6352154926809505e-05,1.4976571672818015e-05,1.3755832539914903e-06,1.3755832539914929e-06,1.3755832539914929e-06,0.0006515711310757425,True,False,-2.541098841762901e-21
B-B_1.70_hgbs-5_as-006-010,229,19,560,448,112,0.021774571951337397,0.0022935893661006073,0.021475983829479288,0.0002985881218581094,0.013712697660620147,-0.0020364851033840064,0.0,0.0020364851033840064,-0.00015038458921472843,0.0,0.00015038458921472843,-0.002186869692598735,0.0,0.002186869692598735,-0.001886100514169278,0.0,0.001886100514169278,4.7823990524068855e-06,3.557375149549615e-06,1.2250239028572704e-06,1.2250239028572702e-06,1.2250239028572702e-06,0.0005802558352345778,True,False,2.117582368135751e-22
B-B_1.70_hgbs-5_as-006-010,79,20,104,84,20,0.0018898977290175722,0.00019906932471414925,0.001671008765237168,0.00021888896378040426,0.1158205337884551,0.001385800392312293,0.0,0.001385800392312293,-0.00021888896378040426,0.0,0.00021888896378040426,0.0011669114285318889,0.0,0.0011669114285318889,0.0016046893560926973,0.0,0.0016046893560926973,1.3616822820383337e-06,2.5750279295571955e-06,-1.2133456475188619e-06,-1.213345647518862e-06,1.213345647518862e-06,0.0005747242078192553,False,True,2.117582368135751e-22
B-B_1.70_hgbs-5_as-006-010,205,21,104,84,20,0.0018898977290175718,0.0001990693247141492,0.0016710087652371676,0.00021888896378040426,0.11582053378845511,0.0013858003923122922,0.0,0.0013858003923122922,-0.00021888896378040426,0.0,0.00021888896378040426,0.001166911428531888,0.0,0.001166911428531888,0.0016046893560926964,0.0,0.0016046893560926964,1.3616822820383315e-06,2.5750279295571926e-06,-1.213345647518861e-06,-1.2133456475188614e-06,1.2133456475188614e-06,0.000574724207819255,False,True,4.235164736271502e-22
B-B_1.70_hgbs-5_as-006-010,101,22,552,476,76,0.030782493905525142,0.003242424275506036,0.029917367595581588,0.0008651263099435542,0.02810449057827225,0.0029509865793305194,0.0,0.0029509865793305194,0.00010108688012662776,0.0,0.00010108688012662776,0.003052073459457147,0.0,0.003052073459457147,0.0028498996992038918,0.0,0.0028498996992038918,9.315152401922718e-06,8.121928295522432e-06,1.1932241064002856e-06,1.193224106400286e-06,1.193224106400286e-06,0.0005651932577531107,True,False,-4.235164736271502e-22
B-B_1.70_hgbs-5_as-006-010,78,23,104,92,12,0.0018958841961890936,0.00019969989956429086,0.0017101787696944116,0.00018570542649468198,0.09795188275104957,-0.0015415401236979537,0.0,0.0015415401236979537,0.00018570542649468198,0.0,0.00018570542649468198,-0.0013558346972032717,0.0,0.0013558346972032717,-0.0017272455501926357,0.0,0.0017272455501926357,1.8382877261402873e-06,2.9833771906602606e-06,-1.1450894645199734e-06,-1.1450894645199732e-06,1.1450894645199732e-06,0.0005423933705322713,False,True,-2.117582368135751e-22
B-B_1.70_hgbs-5_as-006-010,206,24,104,92,12,0.0018958841961890936,0.00019969989956429086,0.0017101787696944116,0.00018570542649468198,0.09795188275104957,-0.0015415401236979528,0.0,0.0015415401236979528,0.00018570542649468198,0.0,0.00018570542649468198,-0.0013558346972032708,0.0,0.0013558346972032708,-0.0017272455501926348,0.0,0.0017272455501926348,1.838287726140285e-06,2.9833771906602577e-06,-1.1450894645199727e-06,-1.1450894645199725e-06,1.1450894645199725e-06,0.0005423933705322709,False,True,-2.117582368135751e-22
B-B_1.70_hgbs-5_as-006-010,349,25,560,432,128,0.010814980811126671,0.0011391785353309194,0.008263929361424623,0.0025510514497020494,0.23588127378621662,0.0007943600776504535,0.0,0.0007943600776504535,-0.00035158654158793593,0.0,0.00035158654158793593,0.00044277353606251755,0.0,0.00044277353606251755,0.0011459466192383894,0.0,0.0011459466192383894,1.9604840423730554e-07,1.3131936541438942e-06,-1.1171452499065887e-06,-1.1171452499065887e-06,1.1171452499065887e-06,0.0005291570626099164,False,True,0.0
C-C_1.50_hgbs-5_as-006-010,116,1,568,476,92,0.8656045064115695,0.1309810455714088,0.8654274017059839,0.00017710470558563577,0.00020460233775796414,0.044769940794421086,0.0,0.044769940794421086,-0.00015036801148417617,0.0,0.00015036801148417617,0.044619572782936906,0.0,0.044619572782936906,0.044920308805905265,0.0,0.044920308805905265,0.001990906275331804,0.0020178341432178903,-2.692786788608629e-05,-2.6927867886085587e-05,2.6927867886085587e-05,0.2806837414095868,False,True,-7.013432803265607e-19
C-C_1.50_hgbs-5_as-006-010,281,2,576,424,152,0.24222841923226968,0.036653380825939025,0.2420299392380886,0.00019847999418108012,0.0008193918567034872,-0.019233475020800327,0.0,0.019233475020800327,-0.0001848018701675214,0.0,0.0001848018701675214,-0.019418276890967846,0.0,0.019418276890967846,-0.019048673150632807,0.0,0.019048673150632807,0.00037706947741429587,0.0003628519487996392,1.4217528614656675e-05,1.4217528614656833e-05,1.4217528614656833e-05,0.14819699584243035,True,False,-1.5754812818929986e-19
C-C_1.50_hgbs-5_as-006-010,503,3,576,436,140,0.24222841923226976,0.03665338082593903,0.24207433474626255,0.0001540844860072022,0.0006361123376669215,-0.01927294904529122,0.0,0.01927294904529122,-0.00014532784567662007,0.0,0.00014532784567662007,-0.01941827689096784,0.0,0.01941827689096784,-0.0191276211996146,0.0,0.0191276211996146,0.0003770694774142956,0.0003658658927559459,1.1203584658349723e-05,1.1203584658349777e-05,1.1203584658349777e-05,0.1167810267195199,True,False,-5.421010862427522e-20
C-C_1.50_hgbs-5_as-006-010,575,4,656,570,86,0.1943690314146597,0.029411421466525138,0.19422254151547955,0.00014648989918015714,0.0007536689261348482,0.01413306972193091,0.0,0.01413306972193091,0.00011218425775809103,0.0,0.00011218425775809103,0.014245253979689001,0.0,0.014245253979689001,0.01402088546417282,0.0,0.01402088546417282,0.00020292726094584533,0.00019658522919945267,6.3420317463926525e-06,6.342031746392677e-06,6.342031746392677e-06,0.06610642945243,True,False,-2.456395547037471e-20
C-C_1.50_hgbs-5_as-006-010,754,5,680,488,192,0.11334070381017283,0.01715042352586506,0.11307418858269445,0.0002665152274783729,0.002351452024903095,0.018171639394870293,0.0,0.018171639394870293,-8.527665128974994e-05,0.0,8.527665128974994e-05,0.018086362743580543,0.0,0.018086362743580543,0.018256916046160043,0.0,0.018256916046160043,0.0003271165172923783,0.00033331498351653604,-6.198466224157761e-06,-6.198466224157747e-06,6.198466224157747e-06,0.06460996831080565,False,True,-1.4399560103323106e-20
C-C_1.50_hgbs-5_as-006-010,362,6,576,408,168,0.08074774652036257,0.012218541133314524,0.08055679103591637,0.00019095548444619456,0.0023648397964646647,-0.006041611943509246,0.0,0.006041611943509246,-0.00017756896253641206,0.0,0.00017756896253641206,-0.006219180906045658,0.0,0.006219180906045658,-0.005864042980972834,0.0,0.005864042980972834,3.8678211142122894e-05,3.438700008269676e-05,4.291211059426131e-06,4.291211059426132e-06,4.291211059426132e-06,0.044729615446468744,True,False,-8.470329472543003e-22
C-C_1.50_hgbs-5_as-006-010,209,7,656,588,68,0.19436903141465972,0.02941142146652514,0.19428185967382675,8.717174083297687e-05,0.0004484857500113168,0.01416981939811454,0.0,0.01416981939811454,7.543458157446134e-05,0.0,7.543458157446134e-05,0.014245253979689001,0.0,0.014245253979689001,0.014094384816540078,0.0,0.014094384816540078,0.00020292726094584533,0.0001986516833567155,4.2755775891298265e-06,4.275577589129824e-06,4.275577589129824e-06,0.044566659324114515,True,False,2.541098841762901e-21
C-C_1.50_hgbs-5_as-006-010,624,8,576,420,156,0.08074774652036253,0.012218541133314517,0.08057168297455661,0.00017606354580591984,0.002180414356969344,-0.006081153236128013,0.0,0.006081153236128013,-0.00013802766991763424,0.0,0.00013802766991763424,-0.006219180906045647,0.0,0.006219180906045647,-0.0059431255662103786,0.0,0.0059431255662103786,3.867821114212275e-05,3.5320741495743435e-05,3.3574696463793173e-06,3.3574696463793224e-06,3.3574696463793224e-06,0.03499672332029783,True,False,-5.082197683525802e-21
C-C_1.50_hgbs-5_as-006-010,656,9,656,560,96,0.0648544216140777,0.009813604122922497,0.06468186584035983,0.00017255577371787502,0.002660663211903797,0.0043855677113522635,0.0,0.0043855677113522635,0.00014508213850717317,0.0,0.00014508213850717317,0.004530649849859437,0.0,0.004530649849859437,0.00424048557284509,0.0,0.00424048557284509,2.0526788062031335e-05,1.7981717893507356e-05,2.5450701685239794e-06,2.545070168523982e-06,2.545070168523982e-06,0.026528643859708233,True,False,-2.541098841762901e-21
C-C_1.50_hgbs-5_as-006-010,330,10,656,566,90,0.06485442161407769,0.009813604122922495,0.06470157637273044,0.00015284524134724582,0.0023567435734261227,0.004422921756972099,0.0,0.004422921756972099,0.00010772809288733969,0.0,0.00010772809288733969,0.004530649849859439,0.0,0.004530649849859439,0.0043151936640847596,0.0,0.0043151936640847596,2.052678806203136e-05,1.862089635855725e-05,1.9058917034741071e-06,1.905891703474104e-06,1.905891703474104e-06,0.01986614076969042,True,False,3.1763735522036263e-21
C-C_1.50_hgbs-5_as-006-010,832,11,640,464,176,0.03409892475200194,0.005159761512094538,0.033965018192154466,0.00013390655984747598,0.0039270024149255425,0.0050497788356688635,0.0,0.0050497788356688635,7.384429713722976e-05,0.0,7.384429713722976e-05,0.005123623132806093,0.0,0.005123623132806093,0.004975934538531634,0.0,0.004975934538531634,2.6251514007025724e-05,2.4759924531752023e-05,1.4915894752737012e-06,1.4915894752737027e-06,1.4915894752737027e-06,0.015547644408316545,True,False,-1.4823076576950256e-21
C-C_1.50_hgbs-5_as-006-010,925,12,640,464,176,0.03409892475200195,0.005159761512094539,0.033968764907650696,0.00013015984435125037,0.003817124595508211,-0.005065897077214114,0.0,0.005065897077214114,-5.772605559198594e-05,0.0,5.772605559198594e-05,-0.0051236231328061,0.0,0.0051236231328061,-0.005008171021622128,0.0,0.005008171021622128,2.6251514007025795e-05,2.508177698181563e-05,1.169737025210165e-06,1.1697370252101643e-06,1.1697370252101643e-06,0.012192802121959487,True,False,6.352747104407253e-22
C-C_1.50_hgbs-5_as-006-010,802,13,840,632,208,0.005991228123579595,0.0009065772163507725,0.0054240833079927005,0.0005671448155868942,0.09466253060116174,0.0007219033398416328,0.0,0.0007219033398416328,0.0003910257703967399,0.0,0.0003910257703967399,0.0011129291102383726,0.0,0.0011129291102383726,0.00033087756944489286,0.0,0.00033087756944489286,1.2386112044159756e-06,1.094799659617599e-07,1.1291312384542156e-06,1.129131238454216e-06,1.129131238454216e-06,0.011769546029135712,True,False,-4.235164736271502e-22
C-C_1.50_hgbs-5_as-006-010,956,14,840,612,228,0.005991228123579593,0.0009065772163507721,0.005020396714659523,0.00097083140892007,0.16204213708691584,0.000759291384718646,0.0,0.000759291384718646,0.00035363772551972667,0.0,0.00035363772551972667,0.0011129291102383726,0.0,0.0011129291102383726,0.0004056536591989193,0.0,0.0004056536591989193,1.2386112044159756e-06,1.6455489122147297e-07,1.0740563131945027e-06,1.074056313194503e-06,1.074056313194503e-06,0.011195470274414056,True,False,-2.117582368135751e-22
C-C_1.50_hgbs-5_as-006-010,1045,15,960,636,324,0.0067557621473367,0.0010222645366741818,0.005888974914139974,0.000866787233196727,0.1283033970546813,0.0005410126900028505,0.0,0.0005410126900028505,-0.0003866726203880178,0.0,0.0003866726203880178,0.00015434006961483277,0.0,0.00015434006961483277,0.0009276853103908683,0.0,0.0009276853103908683,2.3820857088711424e-08,8.606000351150016e-07,-8.367791780262903e-07,-8.367791780262903e-07,8.367791780262903e-07,0.008722202270734631,False,True,0.0
C-C_1.50_hgbs-5_as-006-010,97,16,704,540,164,0.005456860339961539,0.0008257180589647663,0.004860567904357262,0.0005962924356042763,0.10927390449000919,0.0007275818780918281,0.0,0.0007275818780918281,-0.0002379479484988564,0.0,0.0002379479484988564,0.0004896339295929718,0.0,0.0004896339295929718,0.0009655298265906845,0.0,0.0009655298265906845,2.3974138500865524e-07,9.322478460362372e-07,-6.925064610275819e-07,-6.925064610275821e-07,6.925064610275821e-07,0.007218369655325491,False,True,2.117582368135751e-22
C-C_1.50_hgbs-5_as-006-010,1065,17,608,460,148,0.125049290424176,0.018922136710704182,0.1250136769532277,3.5613470948284886e-05,0.0002847954660716705,-0.006063067332068463,0.0,0.006063067332068463,-2.3084018099470756e-05,0.0,2.3084018099470756e-05,-0.006086151350167934,0.0,0.006086151350167934,-0.006039983313968992,0.0,0.006039983313968992,3.704123825715097e-05,3.648139843302384e-05,5.598398241271241e-07,5.59839824127113e-07,5.59839824127113e-07,0.005835513494452374,True,False,1.1117307432712692e-20
C-C_1.50_hgbs-5_as-006-010,273,18,576,432,144,0.05229796457305862,0.00791359336775301,0.052240604666447026,5.735990661159018e-05,0.0010967904215748241,0.006413967999357789,0.0,0.006413967999357789,2.066019524276791e-05,0.0,2.066019524276791e-05,0.0064346281946005566,0.0,0.0064346281946005566,0.006393307804115021,0.0,0.006393307804115021,4.140444000274842e-05,4.0874384678158036e-05,5.300553245903849e-07,5.300553245903895e-07,5.300553245903895e-07,0.005525053535225541,True,False,-4.658681209898652e-21
C-C_1.50_hgbs-5_as-006-010,755,19,960,704,256,0.006920865329183075,0.0010472475251235539,0.0060556432828271995,0.0008652220463558754,0.12501645461984512,0.0003419009755467776,0.0,0.0003419009755467776,-0.00037170274138114095,0.0,0.00037170274138114095,-2.9801765834363354e-05,0.0,2.9801765834363354e-05,0.0007136037169279186,0.0,0.0007136037169279186,8.881452468462269e-10,5.09230264813341e-07,-5.083421195664948e-07,-5.083421195664947e-07,5.083421195664947e-07,0.005298725047211476,False,True,-1.0587911840678754e-22
C-C_1.50_hgbs-5_as-006-010,929,20,920,648,272,0.0056604283638814964,0.0008565214482960873,0.004962297977966631,0.0006981303859148654,0.12333525681016481,-0.0004043247657484484,0.0,0.0004043247657484484,-0.0002835532341070062,0.0,0.0002835532341070062,-0.0006878779998554547,0.0,0.0006878779998554547,-0.00012077153164144217,0.0,0.00012077153164144217,4.731761426851409e-07,1.4585762855019868e-08,4.58590379830121e-07,4.5859037983012096e-07,4.5859037983012096e-07,0.004780135736319274,True,False,5.293955920339377e-23
C-C_1.50_hgbs-5_as-006-010,90,21,568,484,84,0.0653899343474578,0.009894636531159033,0.0653611373183105,2.8797029147287484e-05,0.0004403893265020084,0.014632171305022887,0.0,0.014632171305022887,7.397358095870536e-06,0.0,7.397358095870536e-06,0.014639568663118756,0.0,0.014639568663118756,0.014624773946927017,0.0,0.014624773946927017,0.0002143169706421687,0.00021388401299871524,4.3295764345346725e-07,4.329576434535024e-07,4.329576434535024e-07,0.0045129518516095375,True,False,-3.5151867311053464e-20
C-C_1.50_hgbs-5_as-006-010,354,22,576,432,144,0.017444471682914926,0.002639652547491048,0.017362614742712227,8.185694020269873e-05,0.004692428735624549,0.0016091870946369085,0.0,0.0016091870946369085,-5.0216698343140587e-05,0.0,5.0216698343140587e-05,0.001558970396293768,0.0,0.001558970396293768,0.001659403792980049,0.0,0.001659403792980049,2.430388696520348e-06,2.7536209481565736e-06,-3.2323225163622543e-07,-3.2323225163622585e-07,3.2323225163622585e-07,0.0033692247049526597,False,True,4.235164736271502e-22
C-C_1.50_hgbs-5_as-006-010,563,23,652,518,134,0.007785364917590572,0.0011780613773469935,0.0074145284886311695,0.0003708364289594018,0.04763250443425186,-0.00033440923994649695,0.0,0.00033440923994649695,-0.00023667917133014736,0.0,0.00023667917133014736,-0.0005710884112766443,0.0,0.0005710884112766443,-9.773006861634958e-05,0.0,9.773006861634958e-05,3.261419734944817e-07,9.551166311756398e-09,3.165908071827253e-07,3.1659080718272525e-07,3.1659080718272525e-07,0.00329999733479998,True,False,5.293955920339377e-23
C-C_1.50_hgbs-5_as-006-010,320,24,652,526,126,0.007762608529414438,0.0011746179392702959,0.007415825205893063,0.0003467833235213749,0.044673555571858016,-0.00035263951767417335,0.0,0.00035263951767417335,-0.000222394892378228,0.0,0.000222394892378228,-0.0005750344100524014,0.0,0.0005750344100524014,-0.00013024462529594535,0.0,0.00013024462529594535,3.3066457274431335e-07,1.6963662418481207e-08,3.1370091032583216e-07,3.1370091032583206e-07,3.1370091032583206e-07,0.0032698743757334833,True,False,1.0587911840678754e-22
C-C_1.50_hgbs-5_as-006-010,646,25,652,510,142,0.0077626085294144435,0.0011746179392702965,0.00727219522365568,0.0004904133057587629,0.0631763541727585,-0.0002202010156209821,0.0,0.0002202010156209821,-0.000354833394431419,0.0,0.000354833394431419,-0.0005750344100524011,0.0,0.0005750344100524011,0.00013463237881043688,0.0,0.00013463237881043688,3.30664572744313e-07,1.8125877424156973e-08,3.12538695320156e-07,3.12538695320156e-07,3.12538695320156e-07,0.003257759979692344,True,False,0.0
CH4_s-1.00_hgbs-5_as-006-010,1538,1,6126,4164,1962,0.3843452968247157,0.034952265865553306,0.36997100352030143,0.014374293304414235,0.03739942552482896,0.011343550429370743,0.0,0.011343550429370743,-0.009588208903092777,0.0,0.009588208903092777,0.0017553415262779662,0.0,0.0017553415262779662,0.02093175933246352,0.0,0.02093175933246352,3.08122387387586e-06,0.00043813854875217366,-0.0004350573248782978,-0.0004350573248782978,0.0004350573248782978,0.3448453183916759,False,True,0.0
CH4_s-1.00_hgbs-5_as-006-010,2728,2,6126,4134,1992,0.38434529682471563,0.034952265865553306,0.36955025773161054,0.014795039093105117,0.0384941333101639,-0.011312978723591698,0.0,0.011312978723591698,0.009557637197313784,0.0,0.009557637197313784,-0.0017553415262779141,0.0,0.0017553415262779141,-0.020870615920905482,0.0,0.020870615920905482,3.081223873875677e-06,0.0004355826089179534,-0.0004325013850440777,-0.00043250138504407774,0.00043250138504407774,0.3428193695442036,False,True,5.421010862427522e-20
