status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,identity_coefficient_real,identity_coefficient_imag,number_of_fermionic_terms,number_of_pauli_terms,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,number_of_colors,graph_time_seconds,coloring_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,operator_norm_error,state_infidelity,state_vector_2norm_error,operator_error_ratio_to_jw_raw,state_infidelity_ratio_to_jw_raw,coefficient_tolerance,factorization_level,ordering_method,mapping,number_of_factors,factor_exponential_type,factor_reconstruction_error,graph_level,schema_version,operator_error_ratio_to_jw_coloring,state_infidelity_ratio_to_jw_coloring,operator_error_ratio_to_fermionic_coloring,state_infidelity_ratio_to_fermionic_coloring
success,,B-B_1.36_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.36/sto-6g/B-B_1.36_sto-6g_as-002-002.tensors.npz,B-B,1.36,sto-6g,2,2,4,-48.57079338322458,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.0026337500000863656,12,12,2,0.0014760420001493912,1.1125000128231477e-05,0.0003036250000150176,5.541599989555834e-05,,9.747758156208874e-13,1.1845838459017254e-06,,,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,,1.0,1.0
success,,B-B_1.36_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.36/sto-6g/B-B_1.36_sto-6g_as-002-002.tensors.npz,B-B,1.36,sto-6g,2,2,4,-48.57079338322458,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.0038184160002856515,12,12,2,0.0014760420001493912,1.1125000128231477e-05,0.0003036250000150176,0.0002738330001648137,,1.4184209362611e-12,1.1845838458830183e-06,,,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,,,
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,8.466600002066116e-05,5.3458000138562056e-05,,4.4653680753015124e-10,2.1135355604506887e-05,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00011162500004502363,14,16,2,5.879099990124814e-05,1.4874999806124833e-05,8.466600002066116e-05,4.483299994717527e-05,,4.4653680753015124e-10,2.113535560450581e-05,,1.0,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.002567666000004465,12,12,2,0.0014733749999322754,9.70900009633624e-06,8.466600002066116e-05,4.3457999936435954e-05,,4.465179337387326e-10,2.1135355604505115e-05,,0.9999577329548195,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,0.9999577329548195,1.0,1.0
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.00396887500005505,12,12,2,0.0014733749999322754,9.70900009633624e-06,8.466600002066116e-05,0.0002547079998294066,,4.465114944451898e-10,2.1135355604505345e-05,,0.9999433124335226,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9999433124335226,,0.9999855788691645
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,8.466600002066116e-05,5.020799994781555e-05,,4.404476783292921e-12,2.113534973320488e-06,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.00011162500004502363,14,16,2,5.879099990124814e-05,1.4874999806124833e-05,8.466600002066116e-05,4.8583000079815974e-05,,4.404476783292921e-12,2.113534973318662e-06,,1.0,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.002567666000004465,12,12,2,0.0014733749999322754,9.70900009633624e-06,8.466600002066116e-05,4.7333999873444554e-05,,4.426681243785424e-12,2.1135349733184864e-06,,1.0050413389796329,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,1.0050413389796329,1.0,1.0
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.00396887500005505,12,12,2,0.0014733749999322754,9.70900009633624e-06,8.466600002066116e-05,0.000290833000008206,,4.4710901647704304e-12,2.113534973318712e-06,,1.0151240169388989,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,1.0151240169388989,,1.010032102728732
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,8.466600002066116e-05,5.829099995935394e-05,,0.0,2.113534967424932e-07,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.00011162500004502363,14,16,2,5.879099990124814e-05,1.4874999806124833e-05,8.466600002066116e-05,5.566699996961688e-05,,0.0,2.1135349674234253e-07,,,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.002567666000004465,12,12,2,0.0014733749999322754,9.70900009633624e-06,8.466600002066116e-05,5.504199998540571e-05,,0.0,2.113534967437603e-07,,,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,,1.0,1.0
success,,B-B_1.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.61/sto-6g/B-B_1.61_sto-6g_as-002-002.tensors.npz,B-B,1.61,sto-6g,2,2,4,-48.62609758885709,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.00396887500005505,12,12,2,0.0014733749999322754,9.70900009633624e-06,8.466600002066116e-05,0.00027083300005870115,,6.554756737386924e-13,2.113534967450554e-07,,,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,,,
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,0.00015624999991814548,4.7332999884019955e-05,,1.2864816767432785e-08,0.00011344758163825503,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.0001105409999127005,14,16,2,5.891699993298971e-05,1.44999999065476e-05,0.00015624999991814548,4.254199984643492e-05,,1.2864812326540687e-08,0.00011344758163825735,,0.9999996548033152,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.0025621249999403517,12,12,2,0.0014774169999327569,9.500000032858225e-06,0.00015624999991814548,4.2667000116125564e-05,,1.2864024734327018e-08,0.00011344758163825381,,0.9999384341712684,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,0.99993877934682,1.0,1.0
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.0037746250000054715,12,12,2,0.0014774169999327569,9.500000032858225e-06,0.00015624999991814548,0.00026933300000564486,,1.2864022291836363e-08,0.00011344758163825309,,0.9999382443130918,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1108423712909086e-16,fermionic_term,2,,0.9999385894885778,,0.9999998101301338
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,0.00015624999991814548,4.7417000132554676e-05,,1.2862533260715736e-10,1.1344737843116382e-05,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.0001105409999127005,14,16,2,5.891699993298971e-05,1.44999999065476e-05,0.00015624999991814548,4.7125000037340214e-05,,1.286477591122548e-10,1.1344737843107298e-05,,1.0001743552739017,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.0025621249999403517,12,12,2,0.0014774169999327569,9.500000032858225e-06,0.00015624999991814548,4.5541999952547485e-05,,1.2873591082041003e-10,1.1344737843106632e-05,,1.0008596923406246,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,1.0006852175954213,1.0,1.0
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.0037746250000054715,12,12,2,0.0014774169999327569,9.500000032858225e-06,0.00015624999991814548,0.00026170799992542015,,1.2860223996824516e-10,1.134473784310523e-05,,0.9998204658565764,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1108423712909086e-16,fermionic_term,2,,0.9996461722744047,,0.9989616661635979
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,0.00015624999991814548,5.68749999274587e-05,,2.0050627824730327e-12,1.13447376397762e-06,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.0001105409999127005,14,16,2,5.891699993298971e-05,1.44999999065476e-05,0.00015624999991814548,5.474999989019125e-05,,1.7839063559677015e-12,1.1344737639981708e-06,,0.8897009966777408,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.0025621249999403517,12,12,2,0.0014774169999327569,9.500000032858225e-06,0.00015624999991814548,5.412500013335375e-05,,2.4495960815329454e-12,1.1344737640438632e-06,,1.2217054263565892,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,1.3731640527757032,1.0,1.0
success,,B-B_1.87_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002.tensors.npz,B-B,1.87,sto-6g,2,2,4,-48.62382299470131,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.0037746250000054715,12,12,2,0.0014774169999327569,9.500000032858225e-06,0.00015624999991814548,0.0002615000000787404,,2.0050627824730327e-12,1.1344737640014855e-06,,1.0,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1108423712909086e-16,fermionic_term,2,,1.1239731142643763,,0.8185279187817259
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,9.095800010072708e-05,5.3459000127986656e-05,,1.8089026165846178e-08,0.00013452120121209727,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00011058299992328102,14,16,2,5.7624999953986844e-05,1.3249999938125256e-05,9.095800010072708e-05,4.8584000069240574e-05,,1.8089023723355524e-08,0.00013452120121209817,,0.9999998649739001,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.0026046250000035798,12,12,2,0.0015064589999838063,9.792000128072686e-06,9.095800010072708e-05,4.1709000015544007e-05,,1.808804073188952e-08,0.00013452120121209738,,0.9999455231062401,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9999456581250024,1.0,1.0
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.0038168749999840657,12,12,2,0.0015064589999838063,9.792000128072686e-06,9.095800010072708e-05,0.0002832499999385618,,1.8088044506647805e-08,0.00013452120121209752,,0.9999457317829399,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9999458668017305,,1.0000002086880686
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,9.095800010072708e-05,5.1250000069558155e-05,,1.808935223834851e-10,1.3452084371205217e-05,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.00011058299992328102,14,16,2,5.7624999953986844e-05,1.3249999938125256e-05,9.095800010072708e-05,4.899999998997373e-05,,1.808491134625001e-10,1.345208437121919e-05,,0.999754502425516,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.0026046250000035798,12,12,2,0.0015064589999838063,9.792000128072686e-06,9.095800010072708e-05,4.720900005850126e-05,,1.8086998565536305e-10,1.3452084371221999e-05,,0.9998698862855235,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,1.000115412193421,1.0,1.0
success,,B-B_2.12_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/B-B/2.12/sto-6g/B-B_2.12_sto-6g_as-002-002.tensors.npz,B-B,2.12,sto-6g,2,2,4,-48.59556402538096,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.0038168749999840657,12,12,2,0.0015064589999838063,9.792000128072686e-06,9.095800010072708e-05,0.0002475829999184498,,1.8084800323947547e-10,1.34520843712216e-05,,0.9997483649861539,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9999938610535415,,0.9998784628869852
