status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_pauli_terms,ordering,ordering_definition,pauli_order_hash,first_pauli_string,first_coefficient,last_pauli_string,last_coefficient,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,bch2_hf_state_norm,bch_squared_ratio_to_raw_jw,exact_sector_dimension,exact_build_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,state_overlap_abs,one_minus_overlap,state_infidelity,state_vector_2norm_error,phase_aligned_state_2norm_error,particle_number_leakage,spin_sector_leakage,one_minus_overlap_ratio_to_raw_jw,state_infidelity_ratio_to_raw_jw,coefficient_tolerance
success,,Be-Be_2.04_hgbs-5_as-008-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Be-Be/2.04/hgbs-5/Be-Be_2.04_hgbs-5_as-008-008.tensors.npz,Be-Be,2.04,hgbs-5,8,8,16,1220,jw_raw,OpenFermion/QHAT final JW insertion order,4733df63d996a4b6,ZIIIIIIIIIIIIIII,2.9916487795938425,IIIIIIIIIIIIIIZZ,0.02332810930489847,100,0.01,1.0,122000,0.338606665357716,1.0,4900,5.01558466699862,0.016419792002125178,14.58429787500063,0.9999987218624204,1.2781375795523076e-06,2.5562735255224567e-06,1.9997532109568033,0.0015988355634975772,2.8321789358187743e-13,2.8332891588433995e-13,1.0,1.0,1e-12
success,,Be-Be_2.04_hgbs-5_as-008-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Be-Be/2.04/hgbs-5/Be-Be_2.04_hgbs-5_as-008-008.tensors.npz,Be-Be,2.04,hgbs-5,8,8,16,1220,signed_coefficient_lexicographic,ascending signed coefficient; exact ties broken by ascending dense Pauli-string lexicographic order,30f39f6c6dfc13ef,XXYYIIIIIIIIIIII,-0.2515244402036242,ZIIIIIIIIIIIIIII,2.9916487795938425,100,0.01,1.0,122000,0.8135528724584831,5.772720890922817,4900,5.01558466699862,0.016419792002125178,14.581776333998278,0.9999998365772038,1.6342279618442035e-07,3.268455656124658e-07,1.9997532911310116,0.0005717041126044491,9.874935646969618e-09,1.0086771418116314e-08,0.12786009800420886,0.12786016924603733,1e-12
success,,Be-Be_2.04_hgbs-5_as-008-010,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Be-Be/2.04/hgbs-5/Be-Be_2.04_hgbs-5_as-008-010.tensors.npz,Be-Be,2.04,hgbs-5,8,10,18,2051,jw_raw,OpenFermion/QHAT final JW insertion order,5a08bff576bd4c2a,ZIIIIIIIIIIIIIIIII,2.9370605081256573,IIIIIIIIIIIIIIIIZZ,0.02384840888902661,100,0.01,1.0,205100,0.2981268162455641,1.0,15876,23.611713374997635,0.09457658400060609,37.96074754200163,0.9999990344172062,9.655827938326311e-07,1.931164655299966e-06,1.9999950825981017,0.001389663839806326,2.4236168627567167e-13,2.424727085781342e-13,1.0,1.0,1e-12
success,,Be-Be_2.04_hgbs-5_as-008-010,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Be-Be/2.04/hgbs-5/Be-Be_2.04_hgbs-5_as-008-010.tensors.npz,Be-Be,2.04,hgbs-5,8,10,18,2051,signed_coefficient_lexicographic,ascending signed coefficient; exact ties broken by ascending dense Pauli-string lexicographic order,9726c9dec1f26c35,XXYYIIIIIIIIIIIIII,-0.2515244402036242,ZIIIIIIIIIIIIIIIII,2.9370605081256573,100,0.01,1.0,205100,1.168692850564373,15.36733964843194,15876,23.611713374997635,0.09457658400060609,38.07079354199959,0.999999829215632,1.7078436798101393e-07,3.415687067631623e-07,1.9999953958859362,0.0005844388214022301,2.194925818876925e-08,2.214112027054682e-08,0.1768718012291101,0.17687187150290234,1e-12
success,,Be-Be_2.04_hgbs-5_as-008-012,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Be-Be/2.04/hgbs-5/Be-Be_2.04_hgbs-5_as-008-012.tensors.npz,Be-Be,2.04,hgbs-5,8,12,20,2950,jw_raw,OpenFermion/QHAT final JW insertion order,807c9bf0d9d9db97,ZIIIIIIIIIIIIIIIIIII,2.8824722366574296,IIIIIIIIIIIIIIIIIIZZ,0.023848408889035694,100,0.01,1.0,295000,0.2594966878054143,1.0,44100,83.86868904199946,0.38751916700130096,113.48334229200191,0.9999992950385915,7.049614084708722e-07,1.4099223200059186e-06,1.9971823815437402,0.001187401708328628,4.1300296516055823e-14,4.1300296516055823e-14,1.0,1.0,1e-12
success,,Be-Be_2.04_hgbs-5_as-008-012,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Be-Be/2.04/hgbs-5/Be-Be_2.04_hgbs-5_as-008-012.tensors.npz,Be-Be,2.04,hgbs-5,8,12,20,2950,signed_coefficient_lexicographic,ascending signed coefficient; exact ties broken by ascending dense Pauli-string lexicographic order,907f20553c712180,XXYYIIIIIIIIIIIIIIII,-0.2515244402036242,ZIIIIIIIIIIIIIIIIIII,2.8824722366574296,100,0.01,1.0,295000,1.567069537597597,36.46808001088526,44100,83.86868904199946,0.38751916700130096,126.31183866699939,0.9999998204419082,1.7955809183956006e-07,3.591161514826524e-07,1.9971851974730557,0.0005992630337999501,4.2119953302943713e-08,4.22925919840722e-08,0.2547062714100031,0.2547063383471686,1e-12
