case_id,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,jw_number_of_colors,fermionic_number_of_colors,raw_jw_one_minus_overlap,signed_baseline_one_minus_overlap,jw_mean_one_minus_overlap,jw_median_one_minus_overlap,jw_std_one_minus_overlap,jw_minimum_one_minus_overlap,jw_maximum_one_minus_overlap,jw_schedules_beating_baseline,jw_fraction_beating_baseline,fermionic_mean_one_minus_overlap,fermionic_median_one_minus_overlap,fermionic_std_one_minus_overlap,fermionic_minimum_one_minus_overlap,fermionic_maximum_one_minus_overlap,fermionic_schedules_beating_baseline,fermionic_fraction_beating_baseline,jw_pearson_log_bch_squared_vs_log_overlap_error,fermionic_pearson_log_bch_squared_vs_log_overlap_error
B-B_1.70_hgbs-5_as-006-010,B-B,1.70,hgbs-5,6,10,16,516,896,26,40,3.531830630176813e-07,3.349578303613043e-08,2.8183402820403105e-07,2.8225563936112863e-07,1.5523994758675354e-07,6.885145176216412e-08,6.456891903372508e-07,0,0.0,2.4354242032509353e-07,1.8191402034739568e-07,1.9454264915486626e-07,3.383400215550836e-08,6.294822229024888e-07,0,0.0,0.9998179517452082,0.9998894417151397
B-B_1.70_hgbs-5_as-008-010,B-B,1.70,hgbs-5,8,10,18,831,1491,47,62,2.5171067880025433e-06,3.404867898737507e-08,1.7353593475155637e-06,1.4319142991880973e-06,1.0485038607917806e-06,3.1057146077095865e-07,4.239038760789349e-06,0,0.0,7.534292871702597e-07,5.999995555394655e-07,5.455837080372185e-07,1.1323893334136415e-07,1.909293678492574e-06,0,0.0,0.995636982263687,0.9806230175252536
B-B_1.70_hgbs-5_as-010-010,B-B,1.70,hgbs-5,10,10,20,1256,2302,68,83,1.019406666313838e-05,3.832804708059356e-06,3.873030550588519e-06,3.2709581469503313e-06,3.1219724983618134e-06,3.36930234823285e-07,1.2934420868027097e-05,12,0.6,2.0577057522896958e-06,1.4627909411535356e-06,1.7589675040322064e-06,2.7898418275551506e-07,7.471941822156936e-06,18,0.9,0.9196867090832617,0.8116092018462229
