case_id,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,jw_number_of_colors,fermionic_number_of_colors,raw_jw_one_minus_overlap,signed_baseline_one_minus_overlap,jw_mean_one_minus_overlap,jw_median_one_minus_overlap,jw_std_one_minus_overlap,jw_minimum_one_minus_overlap,jw_maximum_one_minus_overlap,jw_schedules_beating_baseline,jw_fraction_beating_baseline,fermionic_mean_one_minus_overlap,fermionic_median_one_minus_overlap,fermionic_std_one_minus_overlap,fermionic_minimum_one_minus_overlap,fermionic_maximum_one_minus_overlap,fermionic_schedules_beating_baseline,fermionic_fraction_beating_baseline,jw_pearson_log_bch_squared_vs_log_overlap_error,fermionic_pearson_log_bch_squared_vs_log_overlap_error
B-B_1.70_sto-6g_as-006-002,B-B,1.70,sto-6g,6,2,8,70,104,8,8,1.5546214027217786e-06,6.689067288956352e-08,6.509129259701929e-07,1.0630275387724097e-07,9.65988749332205e-07,4.087798910479279e-08,2.409648140244691e-06,1,0.05,9.421625637995312e-08,9.013322543882651e-08,6.42304294029276e-08,1.5795309837862703e-08,2.4888643712639436e-07,9,0.45,0.9991272009709226,0.9993404638779165
B-B_1.70_sto-6g_as-006-004,B-B,1.70,sto-6g,6,4,10,105,155,11,12,3.842389393327039e-07,1.0635197100761218e-07,1.1320091763911134e-06,5.684215042545127e-07,9.705559045447519e-07,1.1762036700169176e-07,2.6248937593509325e-06,0,0.0,2.645196213735268e-07,2.2581469599769477e-07,1.6103283312306607e-07,8.279549434941913e-08,6.409565855847177e-07,4,0.2,0.9995670945169989,0.9994069009216536
B-B_1.70_sto-6g_as-006-006,B-B,1.70,sto-6g,6,6,12,182,286,14,19,3.7518471374120566e-07,1.5793216567860924e-07,2.0361823294345883e-06,1.5524557293034036e-06,1.4936223464229641e-06,3.465919553580221e-07,6.755882032583038e-06,0,0.0,1.6852391667043775e-06,1.4471162732010434e-06,1.0523506896717257e-06,2.698673878809288e-07,4.682787717036341e-06,0,0.0,0.9986951271681936,0.9976489353011021
B-B_1.70_sto-6g_as-006-008,B-B,1.70,sto-6g,6,8,14,283,461,17,27,5.394567688110641e-07,4.4674636767716436e-07,3.1940132551644406e-06,2.508978464765832e-06,2.535065082693738e-06,4.586798220129751e-07,1.1287279549465623e-05,0,0.0,1.372171641839115e-06,1.1899508208235154e-06,5.82282463827994e-07,6.561907232027764e-07,3.1178284217725505e-06,0,0.0,0.9993359489713373,0.99824196147035
B-B_1.70_sto-6g_as-006-010,B-B,1.70,sto-6g,6,10,16,480,824,23,35,4.245319866869046e-06,1.0294769117180635e-06,3.599236109802506e-06,3.172119540539864e-06,1.288745598846413e-06,1.577407027553157e-06,5.804015537735907e-06,0,0.0,2.8259584963830075e-06,2.4588740026310063e-06,1.5291188898720474e-06,8.893619030114763e-07,6.517929930227595e-06,1,0.05,0.976241089983124,0.9979267860323693
