status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_pauli_terms,ordering,ordering_definition,pauli_order_hash,first_pauli_string,first_coefficient,last_pauli_string,last_coefficient,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,bch2_hf_state_norm,bch_squared_ratio_to_raw_jw,exact_sector_dimension,exact_build_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,state_overlap_abs,one_minus_overlap,state_infidelity,state_vector_2norm_error,phase_aligned_state_2norm_error,particle_number_leakage,spin_sector_leakage,one_minus_overlap_ratio_to_raw_jw,state_infidelity_ratio_to_raw_jw,coefficient_tolerance
success,,B-B_1.70_sto-6g_as-006-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-002.tensors.npz,B-B,1.70,sto-6g,6,2,8,104,jw_raw,OpenFermion/QHAT final JW insertion order,e921423cbc8c6ceb,ZIIIIIII,0.5787674007744672,IIIIIIZZ,0.10976142583288812,100,0.01,1.0,10400,0.35371227010803846,1.0,16,0.008239834000050905,0.0003605839992815163,0.0070448329988721525,0.9999984453785973,1.5546214027217786e-06,3.109240388599055e-06,0.1849692322792116,0.0017633045129652328,0.0,0.0,1.0,1.0,1e-12
success,,B-B_1.70_sto-6g_as-006-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-002.tensors.npz,B-B,1.70,sto-6g,6,2,8,104,signed_coefficient_lexicographic,ascending signed coefficient; exact ties broken by ascending dense Pauli-string lexicographic order,9982716286d547c2,IIXXIIYY,-0.034057917403749347,ZIIIIIII,0.5787674007744672,100,0.01,1.0,10400,0.07599017116720225,0.04615455780165994,16,0.008239834000050905,0.0003605839992815163,0.0069792919985047774,0.9999999331093271,6.689067288956352e-08,1.3378134133823494e-07,0.18485964002905092,0.00036576132351456603,1.622621592645146e-09,1.6226217036674484e-09,0.04302698571655683,0.043027017733586505,1e-12
success,,B-B_1.70_sto-6g_as-006-004,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-004.tensors.npz,B-B,1.70,sto-6g,6,4,10,155,jw_raw,OpenFermion/QHAT final JW insertion order,49e75f2837eeda36,ZIIIIIIIII,0.38044219777052524,IIIIIIIIZZ,0.10744068573465282,100,0.01,1.0,15500,0.17724568856274894,1.0,100,0.02861329199913598,0.00027445799969427753,0.03142979200129048,0.9999996157610607,3.842389393327039e-07,7.684777310057456e-07,0.281348272363665,0.0008766287005713467,0.0,0.0,1.0,1.0,1e-12
success,,B-B_1.70_sto-6g_as-006-004,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-004.tensors.npz,B-B,1.70,sto-6g,6,4,10,155,signed_coefficient_lexicographic,ascending signed coefficient; exact ties broken by ascending dense Pauli-string lexicographic order,a1fb76b26a79b4b0,IIXXIIYYII,-0.034057917403749347,ZIIIIIIIII,0.38044219777052524,100,0.01,1.0,15500,0.09632444747485418,0.2953396074005622,100,0.02861329199913598,0.00027445799969427753,0.03149979199952213,0.999999893648029,1.0635197100761218e-07,2.127039306909495e-07,0.2814871043056244,0.0004611983759893614,2.8283028141729005e-09,2.828302703150598e-09,0.2767860310886513,0.27678606953590335,1e-12
success,,B-B_1.70_sto-6g_as-006-006,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-006.tensors.npz,B-B,1.70,sto-6g,6,6,12,286,jw_raw,OpenFermion/QHAT final JW insertion order,5b675261084ae915,ZIIIIIIIIIII,0.1777330448713088,IIIIIIIIIIZZ,0.11099868698304396,100,0.01,1.0,28600,0.17716001414261467,1.0,400,0.11957237500064366,0.0004235420001350576,0.21843866600102047,0.9999996248152863,3.7518471374120566e-07,7.503692867061318e-07,0.1961415337452143,0.0008662386665823752,1.8240964294591322e-13,1.8252066524837574e-13,1.0,1.0,1e-12
success,,B-B_1.70_sto-6g_as-006-006,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-006.tensors.npz,B-B,1.70,sto-6g,6,6,12,286,signed_coefficient_lexicographic,ascending signed coefficient; exact ties broken by ascending dense Pauli-string lexicographic order,6dd6dcad57bc46af,IIIIIIIIIIIZ,-0.09837310231821819,ZIIIIIIIIIII,0.1777330448713088,100,0.01,1.0,28600,0.11970620329911638,0.4565642482484334,400,0.11957237500064366,0.0004235420001350576,0.21802391700111912,0.9999998420678343,1.5793216567860924e-07,3.158643063772004e-07,0.19626287870970674,0.0005620180881050168,3.881451826615034e-09,4.741378178962918e-09,0.4209450968931198,0.4209451425760484,1e-12
success,,B-B_1.70_sto-6g_as-006-008,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-008.tensors.npz,B-B,1.70,sto-6g,6,8,14,461,jw_raw,OpenFermion/QHAT final JW insertion order,d4e76c45ec875e68,ZIIIIIIIIIIIII,-0.024976108027907604,IIIIIIIIIIIIZZ,0.11099868698304396,100,0.01,1.0,46100,0.2131466707015067,1.0,1225,0.42297920799865096,0.0012070830016455147,1.395129000000452,0.9999994605432312,5.394567688110641e-07,1.0789132466326734e-06,0.2864493215313129,0.0010387076285568177,2.419175970658216e-13,2.419175970658216e-13,1.0,1.0,1e-12
success,,B-B_1.70_sto-6g_as-006-008,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-008.tensors.npz,B-B,1.70,sto-6g,6,8,14,461,signed_coefficient_lexicographic,ascending signed coefficient; exact ties broken by ascending dense Pauli-string lexicographic order,de1e1a4d3989aed1,IIIIIIIIIIIZII,-0.29742860276174266,ZZIIIIIIIIIIII,0.12088740344458936,100,0.01,1.0,46100,0.20146320855450886,0.893376215059089,1225,0.42297920799865096,0.0012070830016455147,1.3727416250003444,0.9999995532536323,4.4674636767716436e-07,8.934925357362289e-07,0.28654562605188094,0.0009452474466267172,1.040683128561426e-08,1.6658576296180172e-08,0.8281411848103624,0.8281412231473205,1e-12
success,,B-B_1.70_sto-6g_as-006-010,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-010.tensors.npz,B-B,1.70,sto-6g,6,10,16,824,jw_raw,OpenFermion/QHAT final JW insertion order,634ee9d1c5ba3a63,ZIIIIIIIIIIIIIII,-0.2575071441532506,IIIIIIIIIIIIIIZZ,0.13814593216528778,100,0.01,1.0,82400,0.5951377741910789,1.0,3136,1.5164123330014263,0.003288834001068608,9.923876749999181,0.9999957546801331,4.245319866869046e-06,8.490621711043644e-06,1.4589985768894354,0.0029138702328240515,0.0,0.0,1.0,1.0,1e-12
success,,B-B_1.70_sto-6g_as-006-010,hamiltonian_generator/b2_controlled_active_space_libraries/occ-006/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-006-010.tensors.npz,B-B,1.70,sto-6g,6,10,16,824,signed_coefficient_lexicographic,ascending signed coefficient; exact ties broken by ascending dense Pauli-string lexicographic order,68085bbb40a84bad,IIIIIIIIIIIIIIIZ,-0.7428928758145286,IIIIIIIIIIIIIIZZ,0.13814593216528778,100,0.01,1.0,82400,0.3162449653404406,0.2823658738644191,3136,1.5164123330014263,0.003288834001068608,9.877007334000155,0.9999989705230883,1.0294769117180635e-06,2.0589527636172278e-06,1.4590986875557705,0.0014349055102814705,1.2014440442520424e-08,2.6995746083002814e-08,0.24249690105855562,0.2424972909744847,1e-12
