case_id,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,jw_number_of_colors,fermionic_number_of_colors,raw_jw_one_minus_overlap,signed_baseline_one_minus_overlap,jw_mean_one_minus_overlap,jw_median_one_minus_overlap,jw_std_one_minus_overlap,jw_minimum_one_minus_overlap,jw_maximum_one_minus_overlap,jw_schedules_beating_baseline,jw_fraction_beating_baseline,fermionic_mean_one_minus_overlap,fermionic_median_one_minus_overlap,fermionic_std_one_minus_overlap,fermionic_minimum_one_minus_overlap,fermionic_maximum_one_minus_overlap,fermionic_schedules_beating_baseline,fermionic_fraction_beating_baseline,jw_pearson_log_bch_squared_vs_log_overlap_error,fermionic_pearson_log_bch_squared_vs_log_overlap_error
Li-Li_2.66_hgbs-5_as-006-002,Li-Li,2.66,hgbs-5,6,2,8,110,184,11,15,5.7695397903678725e-08,2.212105965071487e-08,1.7138653350401433e-07,9.568527453707176e-08,1.7961037503334344e-07,5.900626653954077e-10,5.783018492966363e-07,5,0.25,3.3611832539470754e-08,2.691230627238639e-09,9.254705546899125e-08,1.1782930187109741e-10,3.4145438299049147e-07,18,0.9,0.9947699193582409,0.9441219790007489
Li-Li_2.66_hgbs-5_as-006-004,Li-Li,2.66,hgbs-5,6,4,10,153,251,14,19,4.814488185900245e-08,7.1432050274822245e-09,2.276657872224419e-08,3.6504687050964435e-09,2.996117144544111e-08,7.32293448102439e-10,8.411184670986671e-08,13,0.65,8.855278776920272e-08,5.129756941446573e-08,1.180219355351447e-07,3.8119052359064654e-10,3.828317837184514e-07,7,0.35,0.9953909006328012,0.9954809511464925
Li-Li_2.66_hgbs-5_as-006-006,Li-Li,2.66,hgbs-5,6,6,12,202,326,16,21,3.9589165945486116e-08,1.1426153467830602e-08,1.4526555041083357e-07,6.425636195350748e-08,1.6305219047208717e-07,4.354323568378504e-10,4.3025931550921825e-07,8,0.4,7.297812837370188e-08,1.0899356139848493e-08,1.2854675126008328e-07,5.865357088907786e-10,4.437803003964902e-07,12,0.6,0.9894291196678247,0.9935404506244998
