checkpoint_time,signed_proxy,fermionic_magnitude_proxy,jw_signed_proxy,round_robin_proxy,fermionic_magnitude_ratio_to_signed,jw_signed_ratio_to_signed,round_robin_ratio_to_signed,best_schedule,best_schedule_label
0.0,0.1296004536000169,0.3018731655148576,1.5670215036560418,0.7574946738671324,2.329260100018803,12.091172986880945,5.844845853741932,fermionic_signed_reference,Fermionic signed
0.1,0.1296474615559883,0.3018597640747106,1.567096669892253,0.7575309595140195,2.3283121817572368,12.087368708067622,5.843006491776775,fermionic_signed_reference,Fermionic signed
0.25,0.130227748314985,0.3020422920451422,1.567453272547908,0.7577850973519602,2.3193389730933935,12.036246443858271,5.818921905330707,fermionic_signed_reference,Fermionic signed
0.5,0.1328271606191076,0.3033432056059754,1.5687489750246322,0.7588291262225639,2.283743808059227,11.810453281638264,5.712906326429476,fermionic_signed_reference,Fermionic signed
0.6,0.1333925748749468,0.3037094500491638,1.5694338134512047,0.7593058463027701,2.276809262688617,11.765526041629538,5.692264708246363,fermionic_signed_reference,Fermionic signed
0.7,0.133272042036633,0.3037750144617978,1.5701788370350844,0.7597515940420028,2.2793603956206954,11.781757171571538,5.70075750646311,fermionic_signed_reference,Fermionic signed
0.75,0.1330096984889897,0.3037297177535377,1.5705781018127327,0.7599725708543625,2.2835155722022775,11.807996857783587,5.713662834272733,fermionic_signed_reference,Fermionic signed
0.8,0.1326729779442153,0.3036675756146038,1.5709999497935894,0.7602022845581341,2.2888426891441767,11.841144852074883,5.729895388929724,fermionic_signed_reference,Fermionic signed
1.0,0.131217219616532,0.3035784164743278,1.572957392998472,0.7613010123831324,2.313556234170352,11.987431204496394,5.8018377055081,fermionic_signed_reference,Fermionic signed
