status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,identity_coefficient_real,identity_coefficient_imag,number_of_fermionic_terms,number_of_pauli_terms,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,number_of_colors,graph_time_seconds,coloring_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,operator_norm_error,state_infidelity,state_vector_2norm_error,operator_error_ratio_to_jw_raw,state_infidelity_ratio_to_jw_raw,coefficient_tolerance
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,1,10,0.5,5.0,30,0.0,,,,,,3.904100231011398e-05,2.641700120875612e-05,,1.5543122344752192e-15,8.688869536365456e-16,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,1,10,0.5,5.0,30,0.00022170800002641045,3,0,1,0.00012674999743467197,8.629100193502381e-05,3.904100231011398e-05,1.4790999557590112e-05,,1.5543122344752192e-15,8.688869536365456e-16,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,1,10,0.5,5.0,30,0.00029904099937994033,3,0,1,7.220800034701824e-05,6.6250031522940844e-06,3.904100231011398e-05,1.1792002624133602e-05,,1.5543122344752192e-15,8.688869536365456e-16,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,1,100,0.05,5.0,300,0.0,,,,,,3.904100231011398e-05,1.3708999176742509e-05,,1.4210854715202004e-14,7.177272003241502e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,1,100,0.05,5.0,300,0.00022170800002641045,3,0,1,0.00012674999743467197,8.629100193502381e-05,3.904100231011398e-05,1.1749998520826921e-05,,1.4210854715202004e-14,7.177272003241502e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,1,100,0.05,5.0,300,0.00029904099937994033,3,0,1,7.220800034701824e-05,6.6250031522940844e-06,3.904100231011398e-05,1.2874999811174348e-05,,1.4210854715202004e-14,7.177272003241502e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,1,1000,0.005,5.0,3000,0.0,,,,,,3.904100231011398e-05,1.4583998563466594e-05,,4.929390229335695e-14,2.4705144151771827e-14,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,1,1000,0.005,5.0,3000,0.00022170800002641045,3,0,1,0.00012674999743467197,8.629100193502381e-05,3.904100231011398e-05,1.6292000509565696e-05,,4.929390229335695e-14,2.4705144151771827e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,1,1000,0.005,5.0,3000,0.00029904099937994033,3,0,1,7.220800034701824e-05,6.6250031522940844e-06,3.904100231011398e-05,1.6250000044237822e-05,,4.929390229335695e-14,2.4705144151771827e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,2,10,0.5,5.0,50,0.0,,,,,,3.904100231011398e-05,1.5958001313265413e-05,,0.0,1.4655364458042814e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,2,10,0.5,5.0,50,0.00022170800002641045,3,0,1,0.00012674999743467197,8.629100193502381e-05,3.904100231011398e-05,1.4917000953573734e-05,,0.0,1.4655364458042814e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,10,0.5,5.0,50,0.00029904099937994033,3,0,1,7.220800034701824e-05,6.6250031522940844e-06,3.904100231011398e-05,1.4082997950026765e-05,,0.0,1.4655364458042814e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,2,100,0.05,5.0,500,0.0,,,,,,3.904100231011398e-05,1.6791000234661624e-05,,1.4210854715202004e-14,7.177272003241502e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,2,100,0.05,5.0,500,0.00022170800002641045,3,0,1,0.00012674999743467197,8.629100193502381e-05,3.904100231011398e-05,1.6000001778593287e-05,,1.4210854715202004e-14,7.177272003241502e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,100,0.05,5.0,500,0.00029904099937994033,3,0,1,7.220800034701824e-05,6.6250031522940844e-06,3.904100231011398e-05,1.5916997654130682e-05,,1.4210854715202004e-14,7.177272003241502e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,2,1000,0.005,5.0,5000,0.0,,,,,,3.904100231011398e-05,1.687500116531737e-05,,4.929390229335695e-14,2.4705144151771827e-14,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,2,1000,0.005,5.0,5000,0.00022170800002641045,3,0,1,0.00012674999743467197,8.629100193502381e-05,3.904100231011398e-05,1.6416001017205417e-05,,4.929390229335695e-14,2.4705144151771827e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,1000,0.005,5.0,5000,0.00029904099937994033,3,0,1,7.220800034701824e-05,6.6250031522940844e-06,3.904100231011398e-05,1.7083999409805983e-05,,4.929390229335695e-14,2.4705144151771827e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,10,0.5,5.0,250,0.0,,,,,,3.904100231011398e-05,4.645899753086269e-05,,0.0,1.4432899320127035e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,10,0.5,5.0,250,0.00022170800002641045,3,0,1,0.00012674999743467197,8.629100193502381e-05,3.904100231011398e-05,4.3708998418878764e-05,,0.0,1.4432899320127035e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,10,0.5,5.0,250,0.00029904099937994033,3,0,1,7.220800034701824e-05,6.6250031522940844e-06,3.904100231011398e-05,4.41250012954697e-05,,0.0,1.4432899320127035e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,100,0.05,5.0,2500,0.0,,,,,,3.904100231011398e-05,4.6541998017346486e-05,,0.0,3.4187839426464575e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,100,0.05,5.0,2500,0.00022170800002641045,3,0,1,0.00012674999743467197,8.629100193502381e-05,3.904100231011398e-05,4.374999844003469e-05,,0.0,3.4187839426464575e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,100,0.05,5.0,2500,0.00029904099937994033,3,0,1,7.220800034701824e-05,6.6250031522940844e-06,3.904100231011398e-05,4.450000051292591e-05,,0.0,3.4187839426464575e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,1000,0.005,5.0,25000,0.0,,,,,,3.904100231011398e-05,5.012499968870543e-05,,0.0,1.93848508867804e-13,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,1000,0.005,5.0,25000,0.00022170800002641045,3,0,1,0.00012674999743467197,8.629100193502381e-05,3.904100231011398e-05,4.879200059804134e-05,,0.0,1.93848508867804e-13,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,1000,0.005,5.0,25000,0.00029904099937994033,3,0,1,7.220800034701824e-05,6.6250031522940844e-06,3.904100231011398e-05,4.74580010632053e-05,,0.0,1.93848508867804e-13,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,1,10,0.5,5.0,30,0.0,,,,,,2.3874999897088856e-05,9.915998816723004e-06,,4.440892098500626e-16,2.482534153247273e-16,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,1,10,0.5,5.0,30,1.954099934664555e-05,3,0,1,8.833998435875401e-06,6.333000783342868e-06,2.3874999897088856e-05,1.1249998351559043e-05,,4.440892098500626e-16,2.482534153247273e-16,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,1,10,0.5,5.0,30,0.00025416700009373017,3,0,1,6.291699901339598e-05,4.624998837243766e-06,2.3874999897088856e-05,9.250001312466338e-06,,4.440892098500626e-16,2.482534153247273e-16,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,1,100,0.05,5.0,300,0.0,,,,,,2.3874999897088856e-05,1.279199932469055e-05,,0.0,4.685351628010801e-15,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,1,100,0.05,5.0,300,1.954099934664555e-05,3,0,1,8.833998435875401e-06,6.333000783342868e-06,2.3874999897088856e-05,1.1124997399747372e-05,,0.0,4.685351628010801e-15,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,1,100,0.05,5.0,300,0.00025416700009373017,3,0,1,6.291699901339598e-05,4.624998837243766e-06,2.3874999897088856e-05,1.2582997442223132e-05,,0.0,4.685351628010801e-15,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,1,1000,0.005,5.0,3000,0.0,,,,,,2.3874999897088856e-05,1.4292003470472991e-05,,0.0,4.243899214440327e-14,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,1,1000,0.005,5.0,3000,1.954099934664555e-05,3,0,1,8.833998435875401e-06,6.333000783342868e-06,2.3874999897088856e-05,1.6165999113582075e-05,,0.0,4.243899214440327e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,1,1000,0.005,5.0,3000,0.00025416700009373017,3,0,1,6.291699901339598e-05,4.624998837243766e-06,2.3874999897088856e-05,1.5749999874969944e-05,,0.0,4.243899214440327e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,2,10,0.5,5.0,50,0.0,,,,,,2.3874999897088856e-05,1.4375000318977982e-05,,4.884981308350689e-15,2.4650951625709315e-15,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,2,10,0.5,5.0,50,1.954099934664555e-05,3,0,1,8.833998435875401e-06,6.333000783342868e-06,2.3874999897088856e-05,1.3458000466926023e-05,,4.884981308350689e-15,2.4650951625709315e-15,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,2,10,0.5,5.0,50,0.00025416700009373017,3,0,1,6.291699901339598e-05,4.624998837243766e-06,2.3874999897088856e-05,1.3207998563302681e-05,,4.884981308350689e-15,2.4650951625709315e-15,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,2,100,0.05,5.0,500,0.0,,,,,,2.3874999897088856e-05,1.570899985381402e-05,,0.0,1.5953252005372726e-14,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,2,100,0.05,5.0,500,1.954099934664555e-05,3,0,1,8.833998435875401e-06,6.333000783342868e-06,2.3874999897088856e-05,1.5749999874969944e-05,,0.0,1.5953252005372726e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,2,100,0.05,5.0,500,0.00025416700009373017,3,0,1,6.291699901339598e-05,4.624998837243766e-06,2.3874999897088856e-05,1.570899985381402e-05,,0.0,1.5953252005372726e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,2,1000,0.005,5.0,5000,0.0,,,,,,2.3874999897088856e-05,1.9999999494757503e-05,,0.0,4.243899214440327e-14,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,2,1000,0.005,5.0,5000,1.954099934664555e-05,3,0,1,8.833998435875401e-06,6.333000783342868e-06,2.3874999897088856e-05,1.974999759113416e-05,,0.0,4.243899214440327e-14,,,1e-12
