config_path,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,status,error
hamiltonian_generator/l_sweep_20_v1/B-B/1.36/sto-6g/B-B_1.36_sto-6g_as-002-002_JW.config,/Users/a_lee/Repos/qhat/hamiltonian_generator/l_sweep_20_v1/B-B/1.36/sto-6g/B-B_1.36_sto-6g_as-002-002.tensors.npz,B-B,1.36,sto-6g,2,2,4,success,
