status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,graph_level,schedule,sample_index,random_seed,graph_vertices,graph_edges,graph_density,number_of_colors,group_sizes,group_order,within_group_order_hash,pauli_order_hash,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,bch2_hf_state_norm,leading_state_error_norm_estimate,bch_squared_ratio_to_raw,schedule_build_time_seconds,bch_evaluation_time_seconds,exact_sector_dimension,exact_build_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,state_overlap_abs,state_infidelity,state_vector_2norm_error,phase_aligned_state_2norm_error,particle_number_leakage,spin_sector_leakage,state_infidelity_ratio_to_raw_jw,state_infidelity_ratio_to_current_coloring,coefficient_tolerance
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,baseline,jw_raw,-1,-1,,,,,[],[],4f53cda18c2baa0c,b76c9d11445155d2,100,0.01,1.0,66900,0.2890307017356069,0.0014451535086780346,1.0,5.375000910134986e-06,0.0007685000000492437,49,0.062260291999336914,0.00032470800033479463,2.079196916000001,0.9999991132633113,1.7734725912266214e-06,1.982432335114291,0.0013317182049842856,6.407097075111778e-13,6.405986852087153e-13,1.0,,1e-12
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,jw,current,-1,-1,669,80408,0.35985428246645723,22,"[49,53,41,49,37,40,28,36,24,18,12,18,12,44,36,20,16,32,40,24,20,20]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",9ab5d1f43a2d1c99,5b7fbb96bac3de4b,100,0.01,1.0,66900,2.653360987051807,0.013266804935259035,84.27615709736081,7.2920011007227e-06,0.0007479590003640624,49,0.062260291999336914,0.00032470800033479463,2.087841999999,0.9999998859116163,2.2817675449093855e-07,1.9824336117392432,0.00047767851896494983,2.2796494958399194e-07,2.2796494947296964e-07,0.12866099855150298,1.0,1e-12
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,fermionic,current,-1,-1,387,37185,0.497851146724505,40,"[13,13,10,13,10,10,13,10,13,13,12,9,9,8,8,11,9,8,8,8,8,8,8,8,8,8,6,12,10,10,14,6,7,8,17,9,8,11,12,1]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]",9d7f790e214cadd2,ae314640e74f67c7,100,0.01,1.0,66900,0.018946355670729303,9.473177835364652e-05,0.004296980838766499,7.582999387523159e-06,0.0007851249993109377,49,0.062260291999336914,0.00032470800033479463,2.076673290999679,0.9999999962640853,7.471829377436734e-09,1.9824326167698123,8.643974420043556e-05,5.823119764158946e-13,5.822009541134321e-13,0.004213106768269166,1.0,1e-12
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,jw,reverse_groups,-1,-1,669,80408,0.35985428246645723,22,"[49,53,41,49,37,40,28,36,24,18,12,18,12,44,36,20,16,32,40,24,20,20]","[21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0]",411ab78728ced5f2,1b789b9e7e9890ed,100,0.01,1.0,66900,2.653360987051807,0.013266804935259035,84.27615709736081,9.125000360654667e-06,0.00079441600064456,49,0.062260291999336914,0.00032470800033479463,2.074781332999919,0.9999998859131423,2.2817370248784385e-07,1.982433610089679,0.00047767532433385464,2.279649794489913e-07,2.279649795600136e-07,0.12865927763226814,0.9999866243908083,1e-12
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,fermionic,reverse_groups,-1,-1,387,37185,0.497851146724505,40,"[13,13,10,13,10,10,13,10,13,13,12,9,9,8,8,11,9,8,8,8,8,8,8,8,8,8,6,12,10,10,14,6,7,8,17,9,8,11,12,1]","[39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0]",738c377799fb7970,06bfe4a4dad18a58,100,0.01,1.0,66900,0.037009390812328895,0.00018504695406164448,0.016395924824525974,9.124998541665263e-06,0.0009235409997927491,49,0.062260291999336914,0.00032470800033479463,2.0761971660012932,0.9999999854832753,2.903344920035522e-08,1.9824326189060724,0.0001703920462416008,5.908606937055083e-13,5.908606937055083e-13,0.0163709601963875,3.8857216531241723,1e-12
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,jw,random_groups,0,229094829,669,80408,0.35985428246645723,22,"[49,53,41,49,37,40,28,36,24,18,12,18,12,44,36,20,16,32,40,24,20,20]","[21,11,16,14,17,19,15,3,4,13,6,8,1,10,0,18,9,20,7,2,5,12]",4a14465c729f44a2,f811f2a814c1e678,100,0.01,1.0,66900,0.986106300708269,0.004930531503541345,11.640175086463506,8.875000276020728e-06,0.0008987089986476349,49,0.062260291999336914,0.00032470800033479463,2.092120708000948,0.9999994023220665,1.1953555096866353e-06,1.9824317113439016,0.001093323313094715,5.05311292808841e-08,5.05311292808841e-08,0.6740197258193138,5.238726058460551,1e-12
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,fermionic,random_groups,0,1624691752,387,37185,0.497851146724505,40,"[13,13,10,13,10,10,13,10,13,13,12,9,9,8,8,11,9,8,8,8,8,8,8,8,8,8,6,12,10,10,14,6,7,8,17,9,8,11,12,1]","[7,36,9,2,24,38,23,12,22,27,13,33,25,20,5,15,34,1,31,8,17,30,4,14,10,18,19,16,29,26,6,11,37,21,32,28,39,35,3,0]",2ce3e1d9b05fa962,be22470a5c8a4fd5,100,0.01,1.0,66900,0.2754232880331862,0.001377116440165931,0.9080575269278548,7.0829992182552814e-06,0.0007245420001709135,49,0.062260291999336914,0.00032470800033479463,2.088989792000575,0.9999991949036983,1.610191955325746e-06,1.9824322352177812,0.001268933648176274,5.981881656680343e-13,5.984102102729594e-13,0.9079316834617994,215.50170299500792,1e-12
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,jw,random_groups,1,4028005437,669,80408,0.35985428246645723,22,"[49,53,41,49,37,40,28,36,24,18,12,18,12,44,36,20,16,32,40,24,20,20]","[12,11,19,14,15,18,9,5,6,2,16,17,10,4,8,1,20,7,3,13,0,21]",8673d3a6c97da15c,86eeb08d9511557e,100,0.01,1.0,66900,0.1722437126479723,0.0008612185632398615,0.35513935477233805,8.749999324209057e-06,0.0009790830008569174,49,0.062260291999336914,0.00032470800033479463,2.0768338329999096,0.9999999720484012,5.5903196849449444e-08,1.9824326649548643,0.00023643857051379235,1.0095503100160386e-08,1.0095502989138083e-08,0.03152188374717651,0.24499952667908376,1e-12
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,fermionic,random_groups,1,4182571696,387,37185,0.497851146724505,40,"[13,13,10,13,10,10,13,10,13,13,12,9,9,8,8,11,9,8,8,8,8,8,8,8,8,8,6,12,10,10,14,6,7,8,17,9,8,11,12,1]","[30,20,29,13,14,9,26,39,0,2,3,19,37,28,6,17,10,34,35,4,31,1,23,22,21,33,12,36,8,5,7,27,16,11,15,25,38,18,24,32]",b0444204a158579a,05329263b0e23bc0,100,0.01,1.0,66900,0.34020487167064106,0.0017010243583532054,1.3854571620249865,8.833998435875401e-06,0.0010215420006716158,49,0.062260291999336914,0.00032470800033479463,2.082478207999884,0.9999987710485102,2.4579014692438506e-06,1.9824319601606246,0.0015677700659188685,7.450706718259426e-13,7.450706718259426e-13,1.3859258278944386,328.9557811191684,1e-12
success,,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,387,669,jw,random_groups,2,1789066502,669,80408,0.35985428246645723,22,"[49,53,41,49,37,40,28,36,24,18,12,18,12,44,36,20,16,32,40,24,20,20]","[1,21,7,11,4,13,6,3,0,2,9,19,12,8,17,5,20,10,14,16,15,18]",363c107a37ea4aaf,4b8b3583bf1605b8,100,0.01,1.0,66900,1.5227199590490124,0.007613599795245062,27.755696243486764,8.166998668457381e-06,0.0008831670002109604,49,0.062260291999336914,0.00032470800033479463,2.0786971659999836,0.9999998194235519,3.6115286361493304e-07,1.9824320669141067,0.0006009599789133133,3.2800726601500685e-07,3.2800726612602915e-07,0.20364163810681837,1.5827767575214384,1e-12
