status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,graph_level,schedule,sample_index,random_seed,graph_vertices,graph_edges,graph_density,number_of_colors,group_sizes,group_order,within_group_order_hash,pauli_order_hash,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,bch2_hf_state_norm,leading_state_error_norm_estimate,bch_squared_ratio_to_raw,schedule_build_time_seconds,bch_evaluation_time_seconds,exact_sector_dimension,exact_build_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,state_overlap_abs,state_infidelity,state_vector_2norm_error,phase_aligned_state_2norm_error,particle_number_leakage,spin_sector_leakage,state_infidelity_ratio_to_raw_jw,state_infidelity_ratio_to_current_coloring,coefficient_tolerance
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,baseline,jw_raw,-1,-1,,,,,[],[],4f53cda18c2baa0c,76d8910dbdc9d670,100,0.01,1.0,18400,0.32290340385412497,0.0016145170192706248,1.0,1.8329992599319667e-06,0.00019833399983326672,16,0.012765749999744003,0.0003070419998039142,0.012251666999873123,0.9999992475769034,1.5048456271093968e-06,1.6658427756818066,0.0012267217260699824,1.2423395645555502e-13,1.241229341530925e-13,1.0,,1e-12
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,jw,current,-1,-1,184,7216,0.42860536944642436,11,"[28,20,20,16,20,16,16,16,16,8,8]","[0,1,2,3,4,5,6,7,8,9,10]",2345a4dd3de23274,b6ad4645ed0ac76f,100,0.01,1.0,18400,0.7163863102888024,0.003581931551444012,4.922087275376693,2.3330003386945464e-06,0.00016112499997689156,16,0.012765749999744003,0.0003070419998039142,0.012535666000076162,0.9999957877111021,8.424560052455732e-06,1.6658371533682437,0.002902512324834826,1.13464793116691e-13,1.1357581541915351e-13,5.598288555775759,1.0,1e-12
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,fermionic,current,-1,-1,110,3348,0.558465387823186,15,"[6,7,7,8,4,4,4,4,17,17,4,4,8,8,8]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]",b529371bc05f13c7,e1ea9c8282229c12,100,0.01,1.0,18400,0.14619775264341878,0.0007309887632170939,0.2049916386727492,2.042000232904684e-06,0.00015412500033562537,16,0.012765749999744003,0.0003070419998039142,0.012224375000187138,0.9999999957630192,8.473961532473595e-09,1.665840330823541,9.20541228434316e-05,1.446620601086579e-13,1.4477308241112041e-13,0.005631116826747817,1.0,1e-12
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,jw,reverse_groups,-1,-1,184,7216,0.42860536944642436,11,"[28,20,20,16,20,16,16,16,16,8,8]","[10,9,8,7,6,5,4,3,2,1,0]",f46bcf6deb34e307,9665289d41548831,100,0.01,1.0,18400,0.7163863102888024,0.003581931551444012,4.922087275376693,2.1249998098937795e-06,7.341599939536536e-05,16,0.012765749999744003,0.0003070419998039142,0.012194833000648941,0.9999957877175624,8.424547131902216e-06,1.6658418786918745,0.002902510099080544,1.3533618670180658e-13,1.3533618670180658e-13,5.598279969809675,0.999998466323056,1e-12
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,fermionic,reverse_groups,-1,-1,110,3348,0.558465387823186,15,"[6,7,7,8,4,4,4,4,17,17,4,4,8,8,8]","[14,13,12,11,10,9,8,7,6,5,4,3,2,1,0]",91310d96fba2399c,b518c1851b466340,100,0.01,1.0,18400,0.07998236039735437,0.0003999118019867719,0.06135404310072884,2.042000232904684e-06,0.00011483300022518961,16,0.012765749999744003,0.0003070419998039142,0.012353666000308294,0.9999999977688894,4.462221259160515e-09,1.6658421371584315,6.679985972410806e-05,1.8562928971732617e-13,1.8551826741486366e-13,0.0029652352233177784,0.5265803062783043,1e-12
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,jw,random_groups,0,299304334,184,7216,0.42860536944642436,11,"[28,20,20,16,20,16,16,16,16,8,8]","[5,6,9,10,8,3,7,1,0,2,4]",c440c2cef6135576,1c24cbb55e1be862,100,0.01,1.0,18400,0.31608557336611903,0.001580427866830595,0.9582175098553554,2.1249998098937795e-06,8.766600058152108e-05,16,0.012765749999744003,0.0003070419998039142,0.012096958000256564,0.9999992973383014,1.4053229034916015e-06,1.6658421078075907,0.0011854633681425085,1.3733458814613186e-13,1.3744561044859438e-13,0.9338651607680417,0.16681261629584496,1e-12
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,fermionic,random_groups,0,1678065010,110,3348,0.558465387823186,15,"[6,7,7,8,4,4,4,4,17,17,4,4,8,8,8]","[13,6,12,3,5,7,0,11,1,2,4,8,14,9,10]",8b06a0a69cb2a7ad,f6f23e6e2be52d1c,100,0.01,1.0,18400,0.11696395022567674,0.0005848197511283837,0.13120754463838324,1.958000211743638e-06,0.00013120900075591635,16,0.012765749999744003,0.0003070419998039142,0.012218542000482557,0.9999999518677092,9.6264579307892e-08,1.6658427492810521,0.00031026534069947346,1.304512053934559e-13,1.304512053934559e-13,0.0639697372100573,11.360044406502263,1e-12
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,jw,random_groups,1,1567438901,184,7216,0.42860536944642436,11,"[28,20,20,16,20,16,16,16,16,8,8]","[0,5,1,3,9,6,8,10,2,7,4]",b7e7a4638ebd0e93,79d5efbdb8cfa192,100,0.01,1.0,18400,0.31721874071528233,0.0015860937035764118,0.9651002480881279,1.99999976757681e-06,0.00011658299990813248,16,0.012765749999744003,0.0003070419998039142,0.012179667000054906,0.9999992520005194,1.4959984016016392e-06,1.66583937995047,0.0012231103634398833,1.6575629757653587e-13,1.6575629757653587e-13,0.9941208418003965,0.17757584874305224,1e-12
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,fermionic,random_groups,1,2799076743,110,3348,0.558465387823186,15,"[6,7,7,8,4,4,4,4,17,17,4,4,8,8,8]","[6,4,5,7,2,10,8,1,12,0,13,11,9,14,3]",e1b28da19e50b730,065d8958f196794c,100,0.01,1.0,18400,0.08421869065455757,0.0004210934532727879,0.06802549710414468,1.915999746415764e-06,6.504100019810721e-05,16,0.012765749999744003,0.0003070419998039142,0.012328542000432208,0.9999999727414968,5.451700568759321e-08,1.665840402502849,0.00023348877160315296,1.4366285938649526e-13,1.4366285938649526e-13,0.03622764003528584,6.433473349940899,1e-12
success,,Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,8,110,184,jw,random_groups,2,1539323263,184,7216,0.42860536944642436,11,"[28,20,20,16,20,16,16,16,16,8,8]","[3,10,9,4,2,1,5,8,7,0,6]",91cae88b43e61279,cdf2b2229066b74f,100,0.01,1.0,18400,0.6880300673273709,0.0034401503366368546,4.540143595589502,2.3330003386945464e-06,9.183400015899679e-05,16,0.012765749999744003,0.0003070419998039142,0.0122153749998688,0.9999962285227808,7.542940214322336e-06,1.6658421137779627,0.0027464439623609118,1.5332179970073412e-13,1.5343282200319663e-13,5.012434550387268,0.8953512310857815,1e-12
