case_id,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,jw_number_of_colors,fermionic_number_of_colors,raw_jw_one_minus_overlap,signed_baseline_one_minus_overlap,jw_mean_one_minus_overlap,jw_median_one_minus_overlap,jw_std_one_minus_overlap,jw_minimum_one_minus_overlap,jw_maximum_one_minus_overlap,jw_schedules_beating_baseline,jw_fraction_beating_baseline,fermionic_mean_one_minus_overlap,fermionic_median_one_minus_overlap,fermionic_std_one_minus_overlap,fermionic_minimum_one_minus_overlap,fermionic_maximum_one_minus_overlap,fermionic_schedules_beating_baseline,fermionic_fraction_beating_baseline,jw_pearson_log_bch_squared_vs_log_overlap_error,fermionic_pearson_log_bch_squared_vs_log_overlap_error
Be-Be_2.04_hgbs-5_as-008-008,Be-Be,2.04,hgbs-5,8,8,16,678,1220,49,71,1.2781375795523076e-06,1.6342279618442035e-07,1.3132797463455414e-06,7.718008486756744e-07,1.2131266530601113e-06,1.1578269665246665e-07,5.3376386807135745e-06,1,0.05,4.3449309876653076e-07,3.735712096886168e-07,2.717748245028663e-07,7.657389311521712e-08,1.0000870044324373e-06,3,0.15,0.8770708946606719,0.8204454888924626
Be-Be_2.04_hgbs-5_as-008-010,Be-Be,2.04,hgbs-5,8,10,18,1109,2051,67,93,9.655827938326311e-07,1.7078436798101393e-07,6.234852641617827e-07,5.374949851866262e-07,3.957883240967948e-07,1.0458594235096541e-07,1.438383240182084e-06,4,0.2,3.4705690426517497e-07,2.81402378565776e-07,1.9022633568353835e-07,1.3795863351706572e-07,8.125519657120606e-07,4,0.2,0.5587275085861423,0.7784645535125854
Be-Be_2.04_hgbs-5_as-008-012,Be-Be,2.04,hgbs-5,8,12,20,1580,2950,67,120,7.049614084708722e-07,1.7955809183956006e-07,1.3943880498357152e-06,1.414538677302346e-06,9.192531896248006e-07,2.305290933701798e-07,3.6033569796867226e-06,0,0.0,2.668988103804448e-07,1.9541673074163768e-07,2.0197201942503414e-07,7.348889519143142e-08,9.268296043973834e-07,8,0.4,0.5275563001168174,0.7822572221273626
