case_id,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,jw_number_of_colors,fermionic_number_of_colors,raw_jw_one_minus_overlap,signed_baseline_one_minus_overlap,jw_mean_one_minus_overlap,jw_median_one_minus_overlap,jw_std_one_minus_overlap,jw_minimum_one_minus_overlap,jw_maximum_one_minus_overlap,jw_schedules_beating_baseline,jw_fraction_beating_baseline,fermionic_mean_one_minus_overlap,fermionic_median_one_minus_overlap,fermionic_std_one_minus_overlap,fermionic_minimum_one_minus_overlap,fermionic_maximum_one_minus_overlap,fermionic_schedules_beating_baseline,fermionic_fraction_beating_baseline,jw_pearson_log_bch_squared_vs_log_overlap_error,fermionic_pearson_log_bch_squared_vs_log_overlap_error
B-B_1.70_hgbs-5_as-002-002,B-B,1.70,hgbs-5,2,2,4,12,14,2,2,7.138734048339757e-14,6.916689443414725e-14,7.112088695748753e-14,7.027711745877241e-14,1.033402366187994e-15,7.027711745877241e-14,7.238654120556021e-14,0,0.0,7.142064717413632e-14,7.271960811294775e-14,1.4360553504551078e-15,6.983302824892235e-14,7.271960811294775e-14,0,0.0,nan,nan
B-B_1.70_hgbs-5_as-002-004,B-B,1.70,hgbs-5,2,4,6,27,33,3,4,3.8915870526068375e-11,3.0687785645966414e-11,1.8759205633323007e-09,1.8305811311236653e-09,1.877542118790766e-09,2.7551294579097885e-12,4.111815554708187e-09,10,0.5,3.1355639751318167e-10,4.1577541409765217e-10,2.3341291049707243e-10,6.905587213168474e-14,5.676316083835786e-10,7,0.35,0.999999868425753,0.999162645512919
B-B_1.70_hgbs-5_as-004-004,B-B,1.70,hgbs-5,4,4,8,48,60,4,4,6.816545661258999e-09,6.291709153671832e-09,1.8573327247306538e-07,4.3286266293574016e-08,2.3050632239793774e-07,5.9069147351209494e-09,6.103500643783732e-07,4,0.2,5.297597237552409e-08,1.999188281587294e-08,5.6556194456759674e-08,5.7798624775173835e-09,1.7390924100801897e-07,4,0.2,0.999997632418473,0.9999988724860704
B-B_1.70_hgbs-5_as-004-006,B-B,1.70,hgbs-5,4,6,10,105,155,11,12,7.333564089329059e-09,6.331447588436845e-09,2.1023576823320234e-07,8.310488686102957e-08,2.2832328234856164e-07,5.492057142397755e-09,7.013684327761283e-07,1,0.05,5.666877330723352e-08,2.802908666277304e-08,7.126848029266793e-08,6.667631446966027e-09,3.063445348505667e-07,0,0.0,0.9999952004053775,0.9999985054670283
B-B_1.70_hgbs-5_as-004-008,B-B,1.70,hgbs-5,4,8,12,202,326,18,23,7.224806863881383e-09,8.311784815973056e-09,1.2393045179526218e-07,5.8408592962244654e-08,1.978672872241491e-07,3.973412932012366e-09,7.969478778013794e-07,5,0.25,6.919911521019451e-08,3.721534491685219e-08,9.183817594331276e-08,2.4504384077417285e-09,3.909881943764404e-07,3,0.15,0.9999834385488144,0.9999950037917706
