case_id,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,jw_number_of_colors,fermionic_number_of_colors,raw_jw_one_minus_overlap,signed_baseline_one_minus_overlap,jw_mean_one_minus_overlap,jw_median_one_minus_overlap,jw_std_one_minus_overlap,jw_minimum_one_minus_overlap,jw_maximum_one_minus_overlap,jw_schedules_beating_baseline,jw_fraction_beating_baseline,fermionic_mean_one_minus_overlap,fermionic_median_one_minus_overlap,fermionic_std_one_minus_overlap,fermionic_minimum_one_minus_overlap,fermionic_maximum_one_minus_overlap,fermionic_schedules_beating_baseline,fermionic_fraction_beating_baseline,jw_pearson_log_bch_squared_vs_log_overlap_error,fermionic_pearson_log_bch_squared_vs_log_overlap_error
B-B_1.70_sto-6g_as-002-002,B-B,1.70,sto-6g,2,2,4,12,14,2,2,9.844458581653726e-12,9.847678228425139e-14,9.845968484967216e-12,9.845790849283276e-12,2.1755839288168298e-16,9.845790849283276e-12,9.846234938493126e-12,0,0.0,9.84631265410485e-12,9.847012094610363e-12,7.73260573321981e-16,9.845457782375888e-12,9.847012094610363e-12,0,0.0,nan,nan
B-B_1.70_sto-6g_as-002-004,B-B,1.70,sto-6g,2,4,6,27,33,3,4,3.084943411835184e-11,1.8303913940087568e-11,1.829379971951539e-08,1.7190982359860385e-08,1.8529855972690534e-08,2.827005296524021e-11,4.538206732629391e-08,0,0.0,1.26811302014751e-09,1.8782200239542135e-09,9.220841494088469e-10,2.091049555730251e-11,2.275248101035743e-09,0,0.0,0.9999993248444948,0.9999994294059961
B-B_1.70_sto-6g_as-002-006,B-B,1.70,sto-6g,2,6,8,48,60,4,4,6.250390449658028e-08,6.379892558694422e-08,5.5068603144192706e-08,5.1504900011600796e-08,5.08023424078066e-09,5.066632402517257e-08,6.420463694034595e-08,18,0.9,5.407421028169601e-08,5.14923688688107e-08,3.904671472720654e-09,5.0711944754588956e-08,6.291332943497707e-08,20,1.0,0.999997854427601,0.9999895540409887
B-B_1.70_sto-6g_as-002-008,B-B,1.70,sto-6g,2,8,10,93,131,8,12,6.986510281414837e-08,7.210920471845128e-08,2.320985900083894e-07,1.923891044808279e-07,1.6826031889906678e-07,6.015292253191973e-08,5.879504293426763e-07,4,0.2,8.558173719142026e-07,8.525575168061295e-08,1.6892114671169262e-06,4.9748230757096223e-08,5.4438871877060535e-06,8,0.4,0.9998207652914444,0.9999981467984731
B-B_1.70_sto-6g_as-002-010,B-B,1.70,sto-6g,2,10,12,162,246,8,16,8.480951096956346e-08,9.634328279606308e-08,6.531741550686032e-07,4.323744332013213e-07,6.79061491091937e-07,6.02574957708768e-08,2.7772811121984375e-06,3,0.15,1.2659145797178085e-07,9.315250371066952e-08,8.37796080395897e-08,6.081527648138518e-08,4.314471968580591e-07,11,0.55,0.971842001338196,0.9986127439835838
