case_id,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,jw_number_of_colors,fermionic_number_of_colors,raw_jw_one_minus_overlap,signed_baseline_one_minus_overlap,jw_mean_one_minus_overlap,jw_median_one_minus_overlap,jw_std_one_minus_overlap,jw_minimum_one_minus_overlap,jw_maximum_one_minus_overlap,jw_schedules_beating_baseline,jw_fraction_beating_baseline,fermionic_mean_one_minus_overlap,fermionic_median_one_minus_overlap,fermionic_std_one_minus_overlap,fermionic_minimum_one_minus_overlap,fermionic_maximum_one_minus_overlap,fermionic_schedules_beating_baseline,fermionic_fraction_beating_baseline,jw_pearson_log_bch_squared_vs_log_overlap_error,fermionic_pearson_log_bch_squared_vs_log_overlap_error
Be-Be_2.04_sto-6g_as-008-010,Be-Be,2.04,sto-6g,8,10,18,1027,1883,51,86,7.638383351382672e-07,9.355916108511053e-07,5.304768353403544e-06,4.9648709976035654e-06,2.492628954430312e-06,1.6492445555904567e-06,1.0645054147384592e-05,0,0.0,9.552856156447297e-07,9.044485059783725e-07,3.442263581623312e-07,4.581069052989051e-07,1.669677468285613e-06,10,0.5,0.601182776216979,0.7007143018696533
Be-Be_2.04_sto-6g_as-008-012,Be-Be,2.04,sto-6g,8,12,20,1580,2950,70,123,3.820377137420117e-06,1.8105613410757115e-06,7.873741931352374e-06,6.561994353893041e-06,3.1329801623378774e-06,4.164611305812471e-06,1.5524333409677737e-05,0,0.0,1.3098608705297555e-06,1.1307334503718458e-06,6.141172028347477e-07,6.843304974912812e-07,3.0778900240724383e-06,16,0.8,0.5001320179824341,0.7784678254709755
F-F_1.28_sto-6g_as-016-002,F-F,1.28,sto-6g,16,2,18,1027,1883,47,84,0.0002822221558829163,1.1429201846713255e-05,7.020023876288528e-05,3.167099204376411e-05,7.45797376824898e-05,1.2517652704047144e-05,0.00024854811425900625,0,0.0,3.6157914459444826e-05,1.237769490614049e-05,6.2239271291081e-05,2.5060959626399537e-06,0.0002495216221679586,9,0.45,0.8680080623962884,0.940166655285016
F-F_1.28_sto-6g_as-018-002,F-F,1.28,sto-6g,18,2,20,1580,2950,70,125,0.0005468555981892331,1.5763401476798222e-05,4.182528352911219e-05,3.9542640542789e-05,1.7116217887368257e-05,1.893348691262009e-05,7.764051827008345e-05,0,0.0,5.4568511367125704e-05,2.3566811064412718e-05,8.263954897085999e-05,6.055056706033568e-06,0.0003759079089186157,7,0.35,0.46158906577202835,0.521519504642232
Li-Li_2.66_sto-6g_as-006-012,Li-Li,2.66,sto-6g,6,12,18,1027,1883,48,87,9.706935131248429e-07,1.2261323859563689e-06,2.4816292898299787e-06,2.1543496028231246e-06,1.7031556844195742e-06,4.342905887133597e-07,7.455964433633611e-06,6,0.3,2.7428970272858066e-07,2.2794601306497242e-07,1.7561381357639481e-07,5.5923009445457694e-08,8.346165297767882e-07,20,1.0,0.923140753886278,0.9244929726493915
Li-Li_2.66_sto-6g_as-006-014,Li-Li,2.66,sto-6g,6,14,20,1580,2950,67,126,3.187939794480066e-06,1.929716974768958e-06,2.0444034838584813e-06,1.8977768949657303e-06,9.792634438665036e-07,5.290640039401495e-07,4.2441903391754465e-06,10,0.5,6.804274155891577e-07,5.02194341722717e-07,4.827086310778824e-07,1.461954342030225e-07,1.8340108320913373e-06,20,1.0,0.9468021267358715,0.9318394998272809
