status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,number_of_colors,graph_time_seconds,coloring_time_seconds,exact_sector_dimension,exact_build_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,state_overlap_abs,state_infidelity,state_vector_2norm_error,phase_aligned_state_2norm_error,particle_number_leakage,spin_sector_leakage,state_infidelity_ratio_to_jw_raw,coefficient_tolerance
success,,H-H_0.90_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-006.tensors.npz,H-H,0.90,hgbs-5,2,6,8,,184,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,18400,,,,,,,16,0.011005290783941746,0.00036358321085572243,0.013737957924604416,0.9999996038653449,7.922691532824544e-07,0.30449827314335726,0.0008900951129834203,0.0,0.0,,1e-12
success,,He-He_0.74_hgbs-5_as-002-002,hamiltonian_generator/library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-002.tensors.npz,He-He,0.74,hgbs-5,2,2,4,,14,jw_magnitude_descending_lexicographic,1,100,0.01,1.0,1400,,,,,,,4,0.0012077088467776775,0.000346125103533268,0.000338749960064888,0.9999999997849983,4.300033662474334e-10,1.1005025044909627,2.0736522520601988e-05,0.0,0.0,,1e-12
success,,He-He_0.74_hgbs-5_as-002-002,hamiltonian_generator/library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-002.tensors.npz,He-He,0.74,hgbs-5,2,2,4,,14,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,1400,,,,,,,4,0.0012077088467776775,0.000346125103533268,0.000333667267113924,0.9999999997849982,4.3000358829203833e-10,1.1005025044909629,2.0736527874551185e-05,0.0,0.0,,1e-12
success,,He-He_1.01_hgbs-5_as-002-002,hamiltonian_generator/library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002.tensors.npz,He-He,1.01,hgbs-5,2,2,4,,14,jw_magnitude_descending_lexicographic,1,100,0.01,1.0,1400,,,,,,,4,0.0012424997985363007,0.0003586672246456146,0.0003315000794827938,0.999999999747878,5.042439799041176e-10,1.2501662289107387,2.245537752753486e-05,4.773959005888173e-15,4.773959005888173e-15,,1e-12
success,,He-He_1.01_hgbs-5_as-002-002,hamiltonian_generator/library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-002.tensors.npz,He-He,1.01,hgbs-5,2,2,4,,14,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,1400,,,,,,,4,0.0012424997985363007,0.0003586672246456146,0.00031916704028844833,0.999999999747882,5.042359862983403e-10,1.2501662289107374,2.245519953815464e-05,0.0,0.0,,1e-12
success,,He-He_1.29_hgbs-5_as-002-002,hamiltonian_generator/library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002.tensors.npz,He-He,1.29,hgbs-5,2,2,4,,14,jw_magnitude_descending_lexicographic,1,100,0.01,1.0,1400,,,,,,,4,0.00125962495803833,0.00036908313632011414,0.0003387080505490303,0.9999999995903066,8.193867806483013e-10,1.3098652465436904,2.8624932849673225e-05,0.0,0.0,,1e-12
success,,He-He_1.29_hgbs-5_as-002-002,hamiltonian_generator/library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-002.tensors.npz,He-He,1.29,hgbs-5,2,2,4,,14,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,1400,,,,,,,4,0.00125962495803833,0.00036908313632011414,0.00032124994322657585,0.999999999590308,8.193838940684373e-10,1.3098652465436893,2.862488242890156e-05,0.0,0.0,,1e-12
success,,He-He_0.74_hgbs-5_as-002-004,hamiltonian_generator/library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-004.tensors.npz,He-He,0.74,hgbs-5,2,4,6,,61,jw_magnitude_descending_lexicographic,1,100,0.01,1.0,6100,,,,,,,9,0.003970250021666288,0.0003526671789586544,0.002033333294093609,0.999999997310507,5.3789859233432935e-09,1.007561741669028,7.334157022687265e-05,0.0,0.0,,1e-12
success,,He-He_0.74_hgbs-5_as-002-004,hamiltonian_generator/library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-002-004.tensors.npz,He-He,0.74,hgbs-5,2,4,6,,61,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,6100,,,,,,,9,0.003970250021666288,0.0003526671789586544,0.0020019998773932457,0.999999998396741,3.2065179400575516e-09,1.0075618533535713,5.662612418360938e-05,0.0,0.0,,1e-12
success,,He-He_1.01_hgbs-5_as-002-004,hamiltonian_generator/library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004.tensors.npz,He-He,1.01,hgbs-5,2,4,6,,61,jw_magnitude_descending_lexicographic,1,100,0.01,1.0,6100,,,,,,,9,0.0039421250112354755,0.0003509577363729477,0.002055291086435318,0.9999999986510928,2.6978144163081197e-09,1.1673099409343883,5.1940489180485386e-05,5.218048215738236e-14,5.218048215738236e-14,,1e-12
success,,He-He_1.01_hgbs-5_as-002-004,hamiltonian_generator/library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-002-004.tensors.npz,He-He,1.01,hgbs-5,2,4,6,,61,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,6100,,,,,,,9,0.0039421250112354755,0.0003509577363729477,0.002016832586377859,0.9999999993294182,1.3411636246019043e-09,1.1673099994505816,3.662190088733659e-05,5.639932965095795e-14,5.639932965095795e-14,,1e-12
success,,He-He_1.29_hgbs-5_as-002-004,hamiltonian_generator/library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004.tensors.npz,He-He,1.29,hgbs-5,2,4,6,,61,jw_magnitude_descending_lexicographic,1,100,0.01,1.0,6100,,,,,,,9,0.003957207780331373,0.00035791564732789993,0.0020715841092169285,0.9999999988155506,2.368898854854251e-09,1.2316897068889765,4.867133504285917e-05,0.0,0.0,,1e-12
success,,He-He_1.29_hgbs-5_as-002-004,hamiltonian_generator/library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-002-004.tensors.npz,He-He,1.29,hgbs-5,2,4,6,,61,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,6100,,,,,,,9,0.003957207780331373,0.00035791564732789993,0.002044083084911108,0.9999999990737123,1.8525754263976069e-09,1.2316897249088194,4.3041554646615715e-05,0.0,0.0,,1e-12
success,,He-He_0.74_hgbs-5_as-004-004,hamiltonian_generator/library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-004-004.tensors.npz,He-He,0.74,hgbs-5,4,4,8,,184,jw_magnitude_descending_lexicographic,1,100,0.01,1.0,18400,,,,,,,36,0.017193375155329704,0.0004326249472796917,0.013669250067323446,0.9999999918864664,1.622706713444444e-08,0.7127797261710781,0.00012738550641837847,1.4621637234313312e-13,1.4621637234313312e-13,,1e-12
success,,He-He_0.74_hgbs-5_as-004-004,hamiltonian_generator/library/He-He/0.74/hgbs-5/He-He_0.74_hgbs-5_as-004-004.tensors.npz,He-He,0.74,hgbs-5,4,4,8,,184,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,18400,,,,,,,36,0.017193375155329704,0.0004326249472796917,0.014110625255852938,0.9999999951058506,9.788298838131482e-09,0.7127798986970457,9.893583192216802e-05,1.59539048638635e-13,1.596500709410975e-13,,1e-12
success,,He-He_1.01_hgbs-5_as-004-004,hamiltonian_generator/library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-004-004.tensors.npz,He-He,1.01,hgbs-5,4,4,8,,184,jw_magnitude_descending_lexicographic,1,100,0.01,1.0,18400,,,,,,,36,0.017289042007178068,0.00042833294719457626,0.013725041877478361,0.9999999972798097,5.44038059047125e-09,1.0307400485030846,7.375893566525516e-05,0.0,0.0,,1e-12
success,,He-He_1.01_hgbs-5_as-004-004,hamiltonian_generator/library/He-He/1.01/hgbs-5/He-He_1.01_hgbs-5_as-004-004.tensors.npz,He-He,1.01,hgbs-5,4,4,8,,184,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,18400,,,,,,,36,0.017289042007178068,0.00042833294719457626,0.014284375123679638,0.9999999960298215,7.94035703854945e-09,1.0307402180178593,8.910868105044228e-05,0.0,0.0,,1e-12
success,,He-He_1.29_hgbs-5_as-004-004,hamiltonian_generator/library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-004-004.tensors.npz,He-He,1.29,hgbs-5,4,4,8,,184,jw_magnitude_descending_lexicographic,1,100,0.01,1.0,18400,,,,,,,36,0.018576958682388067,0.00042004091665148735,0.013875958975404501,0.9999999971772097,5.645580669622063e-09,1.2504832342805268,7.51370791927798e-05,7.061018436615996e-14,7.061018436615996e-14,,1e-12
success,,He-He_1.29_hgbs-5_as-004-004,hamiltonian_generator/library/He-He/1.29/hgbs-5/He-He_1.29_hgbs-5_as-004-004.tensors.npz,He-He,1.29,hgbs-5,4,4,8,,184,fermionic_signed_coefficient_lexicographic,1,100,0.01,1.0,18400,,,,,,,36,0.018576958682388067,0.00042004091665148735,0.014072666876018047,0.9999999966392825,6.721434964163109e-09,1.2504833282470285,8.19843580456852e-05,8.548717289613705e-14,8.548717289613705e-14,,1e-12
