status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,identity_coefficient_real,identity_coefficient_imag,number_of_fermionic_terms,number_of_pauli_terms,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,number_of_colors,graph_time_seconds,coloring_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,operator_norm_error,state_infidelity,state_vector_2norm_error,operator_error_ratio_to_jw_raw,state_infidelity_ratio_to_jw_raw,coefficient_tolerance
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,2,10,0.1,1.0,50,0.0002091249989462085,3,0,1,0.00010583300172584131,9.387499812874012e-05,4.058299964526668e-05,1.1916999937966466e-05,,4.440892098500626e-16,3.3422138886441676e-16,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,10,0.1,1.0,50,0.00029370899937930517,3,0,1,7.13339977664873e-05,7.209000614238903e-06,4.058299964526668e-05,1.4666999049950391e-05,,4.440892098500626e-16,3.3422138886441676e-16,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,2,100,0.01,1.0,500,0.0,,,,,,4.058299964526668e-05,1.2832999345846474e-05,,3.175237850427948e-14,1.607228181329131e-14,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,2,100,0.01,1.0,500,0.0002091249989462085,3,0,1,0.00010583300172584131,9.387499812874012e-05,4.058299964526668e-05,1.6583999240538105e-05,,3.175237850427948e-14,1.607228181329131e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,100,0.01,1.0,500,0.00029370899937930517,3,0,1,7.13339977664873e-05,7.209000614238903e-06,4.058299964526668e-05,1.270800203201361e-05,,3.175237850427948e-14,1.607228181329131e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,2,1000,0.001,1.0,5000,0.0,,,,,,4.058299964526668e-05,1.966600029845722e-05,,5.258016244624741e-13,2.6303264160526184e-13,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,2,1000,0.001,1.0,5000,0.0002091249989462085,3,0,1,0.00010583300172584131,9.387499812874012e-05,4.058299964526668e-05,1.8249997083330527e-05,,5.258016244624741e-13,2.6303264160526184e-13,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,1000,0.001,1.0,5000,0.00029370899937930517,3,0,1,7.13339977664873e-05,7.209000614238903e-06,4.058299964526668e-05,1.6500001947861165e-05,,5.258016244624741e-13,2.6303264160526184e-13,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,10,0.1,1.0,250,0.0,,,,,,4.058299964526668e-05,5.241699909674935e-05,,0.0,1.788512522917511e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,10,0.1,1.0,250,0.0002091249989462085,3,0,1,0.00010583300172584131,9.387499812874012e-05,4.058299964526668e-05,4.516700209933333e-05,,0.0,1.788512522917511e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,10,0.1,1.0,250,0.00029370899937930517,3,0,1,7.13339977664873e-05,7.209000614238903e-06,4.058299964526668e-05,4.6667002607136965e-05,,0.0,1.788512522917511e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,100,0.01,1.0,2500,0.0,,,,,,4.058299964526668e-05,4.837500091525726e-05,,5.417888360170764e-14,2.7228446023154204e-14,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,100,0.01,1.0,2500,0.0002091249989462085,3,0,1,0.00010583300172584131,9.387499812874012e-05,4.058299964526668e-05,4.7458997869398445e-05,,5.417888360170764e-14,2.7228446023154204e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,100,0.01,1.0,2500,0.00029370899937930517,3,0,1,7.13339977664873e-05,7.209000614238903e-06,4.058299964526668e-05,4.612500197254121e-05,,5.417888360170764e-14,2.7228446023154204e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,1000,0.001,1.0,25000,0.0,,,,,,4.058299964526668e-05,5.1125000027241185e-05,,1.6369128275073308e-12,8.185494566603639e-13,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,1000,0.001,1.0,25000,0.0002091249989462085,3,0,1,0.00010583300172584131,9.387499812874012e-05,4.058299964526668e-05,5.054200300946832e-05,,1.6369128275073308e-12,8.185494566603639e-13,,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,1000,0.001,1.0,25000,0.00029370899937930517,3,0,1,7.13339977664873e-05,7.209000614238903e-06,4.058299964526668e-05,5.17919979756698e-05,,1.6369128275073308e-12,8.185494566603639e-13,,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,1,10,0.1,1.0,30,0.0,,,,,,2.0750001567648724e-05,1.1791998986154795e-05,,2.220446049250313e-16,2.2247786310271853e-16,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,1,10,0.1,1.0,30,1.920899740071036e-05,3,0,1,8.33400190458633e-06,6.417001713998616e-06,2.0750001567648724e-05,1.2915999832330272e-05,,2.220446049250313e-16,2.2247786310271853e-16,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,1,10,0.1,1.0,30,0.00024325000049429946,3,0,1,6.204100282047875e-05,4.333000106271356e-06,2.0750001567648724e-05,1.0374998964834958e-05,,2.220446049250313e-16,2.2247786310271853e-16,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,1,100,0.01,1.0,300,0.0,,,,,,2.0750001567648724e-05,1.1415999324526638e-05,,2.731148640577885e-14,1.3762015180783815e-14,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,1,100,0.01,1.0,300,1.920899740071036e-05,3,0,1,8.33400190458633e-06,6.417001713998616e-06,2.0750001567648724e-05,1.1874999472638592e-05,,2.731148640577885e-14,1.3762015180783815e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,1,100,0.01,1.0,300,0.00024325000049429946,3,0,1,6.204100282047875e-05,4.333000106271356e-06,2.0750001567648724e-05,1.133299883804284e-05,,2.731148640577885e-14,1.3762015180783815e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,1,1000,0.001,1.0,3000,0.0,,,,,,2.0750001567648724e-05,1.5165998775046319e-05,,0.0,9.541172900287007e-14,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,1,1000,0.001,1.0,3000,1.920899740071036e-05,3,0,1,8.33400190458633e-06,6.417001713998616e-06,2.0750001567648724e-05,1.4749999536434188e-05,,0.0,9.541172900287007e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,1,1000,0.001,1.0,3000,0.00024325000049429946,3,0,1,6.204100282047875e-05,4.333000106271356e-06,2.0750001567648724e-05,1.2833002983825281e-05,,0.0,9.541172900287007e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,2,10,0.1,1.0,50,0.0,,,,,,2.0750001567648724e-05,1.2417000107234344e-05,,0.0,8.96917464302345e-16,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,2,10,0.1,1.0,50,1.920899740071036e-05,3,0,1,8.33400190458633e-06,6.417001713998616e-06,2.0750001567648724e-05,1.3083001249469817e-05,,0.0,8.96917464302345e-16,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,2,10,0.1,1.0,50,0.00024325000049429946,3,0,1,6.204100282047875e-05,4.333000106271356e-06,2.0750001567648724e-05,1.2208998668938875e-05,,0.0,8.96917464302345e-16,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,2,100,0.01,1.0,500,0.0,,,,,,2.0750001567648724e-05,1.3458000466926023e-05,,5.10702591327572e-15,2.6870278689498753e-15,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,2,100,0.01,1.0,500,1.920899740071036e-05,3,0,1,8.33400190458633e-06,6.417001713998616e-06,2.0750001567648724e-05,1.2874999811174348e-05,,5.10702591327572e-15,2.6870278689498753e-15,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,2,100,0.01,1.0,500,0.00024325000049429946,3,0,1,6.204100282047875e-05,4.333000106271356e-06,2.0750001567648724e-05,1.5959001757437363e-05,,5.10702591327572e-15,2.6870278689498753e-15,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,2,1000,0.001,1.0,5000,0.0,,,,,,2.0750001567648724e-05,1.620799957890995e-05,,2.533528942194607e-13,1.2673983075842217e-13,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,2,1000,0.001,1.0,5000,1.920899740071036e-05,3,0,1,8.33400190458633e-06,6.417001713998616e-06,2.0750001567648724e-05,1.8416998500470072e-05,,2.533528942194607e-13,1.2673983075842217e-13,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,2,1000,0.001,1.0,5000,0.00024325000049429946,3,0,1,6.204100282047875e-05,4.333000106271356e-06,2.0750001567648724e-05,1.9333001546328887e-05,,2.533528942194607e-13,1.2673983075842217e-13,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,4,10,0.1,1.0,250,0.0,,,,,,2.0750001567648724e-05,4.962499951943755e-05,,0.0,7.606559692413748e-15,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,4,10,0.1,1.0,250,1.920899740071036e-05,3,0,1,8.33400190458633e-06,6.417001713998616e-06,2.0750001567648724e-05,4.4665997847914696e-05,,0.0,7.606559692413748e-15,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,4,10,0.1,1.0,250,0.00024325000049429946,3,0,1,6.204100282047875e-05,4.333000106271356e-06,2.0750001567648724e-05,4.512500163400546e-05,,0.0,7.606559692413748e-15,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,4,100,0.01,1.0,2500,0.0,,,,,,2.0750001567648724e-05,4.9666999984765425e-05,,0.0,3.0648317528070016e-14,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,4,100,0.01,1.0,2500,1.920899740071036e-05,3,0,1,8.33400190458633e-06,6.417001713998616e-06,2.0750001567648724e-05,4.650000118999742e-05,,0.0,3.0648317528070016e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,4,100,0.01,1.0,2500,0.00024325000049429946,3,0,1,6.204100282047875e-05,4.333000106271356e-06,2.0750001567648724e-05,4.2790998122654855e-05,,0.0,3.0648317528070016e-14,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,4,1000,0.001,1.0,25000,0.0,,,,,,2.0750001567648724e-05,4.6041001041885465e-05,,6.978861932793734e-13,3.489998759274871e-13,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,4,1000,0.001,1.0,25000,1.920899740071036e-05,3,0,1,8.33400190458633e-06,6.417001713998616e-06,2.0750001567648724e-05,4.8834001063369215e-05,,6.978861932793734e-13,3.489998759274871e-13,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,4,1000,0.001,1.0,25000,0.00024325000049429946,3,0,1,6.204100282047875e-05,4.333000106271356e-06,2.0750001567648724e-05,4.641600025934167e-05,,6.978861932793734e-13,3.489998759274871e-13,,,1e-12
success,,Be-H_1.47_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.47/hgbs-5/Be-H_1.47_hgbs-5_as-001-001.tensors.npz,Be-H,1.47,hgbs-5,1,1,2,-15.044511238057865,0.0,3,3,jw_raw,1,10,0.1,1.0,30,0.0,,,,,,2.7500002033775672e-05,1.6375000996049494e-05,,0.0,2.2247786310271853e-16,1.0,1.0,1e-12
success,,Be-H_1.47_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.47/hgbs-5/Be-H_1.47_hgbs-5_as-001-001.tensors.npz,Be-H,1.47,hgbs-5,1,1,2,-15.044511238057865,0.0,3,3,jw_coloring,1,10,0.1,1.0,30,1.987500218092464e-05,3,0,1,8.209000952774659e-06,6.624999514315277e-06,2.7500002033775672e-05,1.1750002158805728e-05,,0.0,2.2247786310271853e-16,,,1e-12
success,,Be-H_1.47_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.47/hgbs-5/Be-H_1.47_hgbs-5_as-001-001.tensors.npz,Be-H,1.47,hgbs-5,1,1,2,-15.044511238057865,0.0,3,3,fermionic_coloring,1,10,0.1,1.0,30,0.0002818749999278225,3,0,1,6.958300218684599e-05,4.708999767899513e-06,2.7500002033775672e-05,8.999999408842996e-06,,0.0,2.2247786310271853e-16,,,1e-12
success,,Be-H_1.47_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.47/hgbs-5/Be-H_1.47_hgbs-5_as-001-001.tensors.npz,Be-H,1.47,hgbs-5,1,1,2,-15.044511238057865,0.0,3,3,jw_raw,1,100,0.01,1.0,300,0.0,,,,,,2.7500002033775672e-05,1.0959000064758584e-05,,8.215650382226158e-15,4.013056963832692e-15,1.0,1.0,1e-12
success,,Be-H_1.47_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.47/hgbs-5/Be-H_1.47_hgbs-5_as-001-001.tensors.npz,Be-H,1.47,hgbs-5,1,1,2,-15.044511238057865,0.0,3,3,jw_coloring,1,100,0.01,1.0,300,1.987500218092464e-05,3,0,1,8.209000952774659e-06,6.624999514315277e-06,2.7500002033775672e-05,1.1374999303370714e-05,,8.215650382226158e-15,4.013056963832692e-15,,,1e-12
success,,Be-H_1.47_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.47/hgbs-5/Be-H_1.47_hgbs-5_as-001-001.tensors.npz,Be-H,1.47,hgbs-5,1,1,2,-15.044511238057865,0.0,3,3,fermionic_coloring,1,100,0.01,1.0,300,0.0002818749999278225,3,0,1,6.958300218684599e-05,4.708999767899513e-06,2.7500002033775672e-05,1.0458003089297563e-05,,8.215650382226158e-15,4.013056963832692e-15,,,1e-12
