status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,graph_level,schedule,sample_index,random_seed,graph_vertices,graph_edges,graph_density,number_of_colors,group_sizes,group_order,within_group_order_hash,pauli_order_hash,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,bch2_hf_state_norm,leading_state_error_norm_estimate,bch_squared_ratio_to_raw,schedule_build_time_seconds,bch_evaluation_time_seconds,exact_sector_dimension,exact_build_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,state_overlap_abs,state_infidelity,state_vector_2norm_error,phase_aligned_state_2norm_error,particle_number_leakage,spin_sector_leakage,state_infidelity_ratio_to_raw_jw,state_infidelity_ratio_to_current_coloring,coefficient_tolerance
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,baseline,jw_raw,-1,-1,,,,,[],[],4f53cda18c2baa0c,7cd093ef9886fc0d,100,0.01,1.0,71700,0.06672323165529553,0.00033361615827647766,1.0,6.000000212225132e-06,0.0007509999995818362,1225,0.6376872079999885,0.002135832999556442,2.1071187920006196,0.99999996654723,6.690553888688555e-08,1.6586108876311505,0.00025866105233898003,4.390932062392494e-13,4.3920422854171193e-13,1.0,,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,jw,current,-1,-1,717,92552,0.36056504834700764,28,"[33,26,22,28,44,19,43,44,50,32,33,29,30,28,24,45,34,22,16,22,18,12,13,9,17,4,8,12]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27]",6035f43adc363d4a,4b53f44e45ff316e,100,0.01,1.0,71700,0.10807658645312218,0.0005403829322656109,2.6236692978313387,9.499999578110874e-06,0.001043750000462751,1225,0.6376872079999885,0.002135832999556442,2.0931663749997824,0.9999999091624446,1.8167510251743124e-07,1.658610872907697,0.00042623363397681515,5.06816810741384e-13,5.069278330438465e-13,2.7153970439515014,1.0,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,fermionic,current,-1,-1,409,35503,0.42551176949997604,33,"[13,12,10,11,11,9,11,8,11,11,11,12,8,10,12,11,12,13,12,25,20,19,12,11,32,7,10,6,26,11,10,8,4]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]",2320c7719c673c2e,9d87928b4df063e5,100,0.01,1.0,71700,0.020923917073487577,0.00010461958536743788,0.09834036932973508,9.207999028149061e-06,0.0009324580005340977,1225,0.6376872079999885,0.002135832999556442,2.0895033329998114,0.9999999963027731,7.394453716003113e-09,1.6586113726176046,8.599100950682643e-05,4.89386309254769e-13,4.894973315572315e-13,0.1105208005050914,1.0,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,jw,reverse_groups,-1,-1,717,92552,0.36056504834700764,28,"[33,26,22,28,44,19,43,44,50,32,33,29,30,28,24,45,34,22,16,22,18,12,13,9,17,4,8,12]","[27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0]",7c03e31e289cefc6,2a51be09feef505f,100,0.01,1.0,71700,0.10807658645312218,0.0005403829322656109,2.6236692978313387,7.2500006353948265e-06,0.0008474169990222435,1225,0.6376872079999885,0.002135832999556442,2.09205295799984,0.9999999091618895,1.8167621274045587e-07,1.658610632350429,0.0004262349363392286,4.849454171562684e-13,4.849454171562684e-13,2.7154136378395872,1.0000061110356304,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,fermionic,reverse_groups,-1,-1,409,35503,0.42551176949997604,33,"[13,12,10,11,11,9,11,8,11,11,11,12,8,10,12,11,12,13,12,25,20,19,12,11,32,7,10,6,26,11,10,8,4]","[32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0]",ca99cfea0dfde5fc,e69040ba79b452ba,100,0.01,1.0,71700,0.03473777240489451,0.00017368886202447252,0.2710502333894727,8.625000191386789e-06,0.0009868329998425907,1225,0.6376872079999885,0.002135832999556442,2.091893582999546,0.9999999912058349,1.7588330014639553e-08,1.6586111628300246,0.000132621001827244,4.670708264598034e-13,4.674038933671909e-13,0.2628830184654132,2.3785840969664602,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,jw,random_groups,0,229094829,717,92552,0.36056504834700764,28,"[33,26,22,28,44,19,43,44,50,32,33,29,30,28,24,45,34,22,16,22,18,12,13,9,17,4,8,12]","[15,1,23,22,10,27,20,19,16,25,3,11,4,14,6,8,13,17,0,24,9,18,21,26,7,2,5,12]",f97811753a96f592,e06144292fff78fc,100,0.01,1.0,71700,0.20038089917651467,0.0010019044958825734,9.019002284112332,9.207999028149061e-06,0.0009595419996912824,1225,0.6376872079999885,0.002135832999556442,2.0942773330007185,0.9999997106984186,5.786030790044805e-07,1.6586106903551243,0.0007606596891615176,3.959055305813308e-13,3.957945082788683e-13,8.64805946758311,3.1848231870350263,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,fermionic,random_groups,0,1624691752,409,35503,0.42551176949997604,33,"[13,12,10,11,11,9,11,8,11,11,11,12,8,10,12,11,12,13,12,25,20,19,12,11,32,7,10,6,26,11,10,8,4]","[30,7,22,20,13,27,26,9,17,12,5,15,1,2,25,23,8,24,4,14,10,18,19,16,6,11,21,28,32,31,29,3,0]",640d6998017b272c,ed57bf5b8a920e1b,100,0.01,1.0,71700,0.13115359170566035,0.0006557679585283018,3.8637252101813946,8.999999408842996e-06,0.001072667000698857,1225,0.6376872079999885,0.002135832999556442,2.0979908329991304,0.9999998663135305,2.673729210256326e-07,1.658610826006411,0.0005170811724480241,5.238032230181489e-13,5.236922007156863e-13,3.996274829766621,36.15857658923239,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,jw,random_groups,1,4028005437,717,92552,0.36056504834700764,28,"[33,26,22,28,44,19,43,44,50,32,33,29,30,28,24,45,34,22,16,22,18,12,13,9,17,4,8,12]","[8,11,26,18,15,23,9,1,16,12,5,6,2,20,24,27,10,14,4,17,25,7,3,19,13,0,22,21]",df9a5a6d479c87e7,6e15318a5333bb3f,100,0.01,1.0,71700,0.04360236727965025,0.00021801183639825125,0.42703747875539066,8.667000656714663e-06,0.001063291998434579,1225,0.6376872079999885,0.002135832999556442,2.090754917000595,0.9999999891971183,2.1605763289578306e-08,1.6586103880232237,0.00014698899074624809,5.668798763736049e-13,5.669908986760674e-13,0.3229293665223485,0.11892528469885019,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,fermionic,random_groups,1,4182571696,409,35503,0.42551176949997604,33,"[13,12,10,11,11,9,11,8,11,11,11,12,8,10,12,11,12,13,12,25,20,19,12,11,32,7,10,6,26,11,10,8,4]","[30,0,9,14,20,3,2,26,28,19,17,1,13,6,21,22,12,8,5,7,16,29,27,23,15,4,25,11,31,18,10,24,32]",702cb865df652454,94897ac543833801,100,0.01,1.0,71700,0.01743481503016764,8.717407515083819e-05,0.06827796098907217,8.249999154941179e-06,0.000954582999838749,1225,0.6376872079999885,0.002135832999556442,2.094595582999318,0.9999999974206552,5.158689697637442e-09,1.6586114264076204,7.182401894657136e-05,5.314637618880624e-13,5.31574784190525e-13,0.07710407514031128,0.6976431114137587,1e-12
success,,Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,409,717,jw,random_groups,2,1789066502,717,92552,0.36056504834700764,28,"[33,26,22,28,44,19,43,44,50,32,33,29,30,28,24,45,34,22,16,22,18,12,13,9,17,4,8,12]","[13,1,6,3,26,21,11,24,4,17,7,0,27,2,9,19,12,8,20,5,25,10,14,16,22,15,18,23]",140e73d700ad0f08,c3250ea64fb55243,100,0.01,1.0,71700,0.103793124702329,0.000518965623511645,2.4198198110272764,8.999999408842996e-06,0.001084374998754356,1225,0.6376872079999885,0.002135832999556442,2.091342125000665,0.9999999187185779,1.6256283763560475e-07,1.6586106952704107,0.00040319082863694074,4.904965322793942e-13,4.904965322793942e-13,2.4297366158344986,0.8947997572755314,1e-12
