case_id,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,jw_number_of_colors,fermionic_number_of_colors,raw_jw_one_minus_overlap,signed_baseline_one_minus_overlap,jw_mean_one_minus_overlap,jw_median_one_minus_overlap,jw_std_one_minus_overlap,jw_minimum_one_minus_overlap,jw_maximum_one_minus_overlap,jw_schedules_beating_baseline,jw_fraction_beating_baseline,fermionic_mean_one_minus_overlap,fermionic_median_one_minus_overlap,fermionic_std_one_minus_overlap,fermionic_minimum_one_minus_overlap,fermionic_maximum_one_minus_overlap,fermionic_schedules_beating_baseline,fermionic_fraction_beating_baseline,jw_pearson_log_bch_squared_vs_log_overlap_error,fermionic_pearson_log_bch_squared_vs_log_overlap_error
Be-Be_2.04_hgbs-5_as-008-002,Be-Be,2.04,hgbs-5,8,2,10,153,251,14,20,7.407599977860002e-09,3.585952845774898e-08,6.344535847802036e-08,1.8751453334520107e-08,9.908558430504091e-08,2.1759779533780943e-09,3.7676811726061743e-07,12,0.6,3.9102330134932475e-08,1.7870665780517214e-08,4.371088228206476e-08,2.565100132301268e-09,1.610727250467292e-07,13,0.65,0.9732653171978526,0.9794643396321475
Be-Be_2.04_hgbs-5_as-008-004,Be-Be,2.04,hgbs-5,8,4,12,202,326,16,21,8.602346945885131e-09,1.8569844884019915e-08,1.835448722564692e-07,1.0656227278360575e-07,1.9001128957192505e-07,6.4236593821931365e-09,5.746350468793793e-07,7,0.35,4.103306266434181e-08,2.5982597184892597e-08,4.065525108136727e-08,4.018932298066602e-09,1.4885948873555321e-07,6,0.3,0.9898380584435823,0.9117631532860928
