case_id,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,jw_number_of_colors,fermionic_number_of_colors,raw_jw_one_minus_overlap,signed_baseline_one_minus_overlap,jw_mean_one_minus_overlap,jw_median_one_minus_overlap,jw_std_one_minus_overlap,jw_minimum_one_minus_overlap,jw_maximum_one_minus_overlap,jw_schedules_beating_baseline,jw_fraction_beating_baseline,fermionic_mean_one_minus_overlap,fermionic_median_one_minus_overlap,fermionic_std_one_minus_overlap,fermionic_minimum_one_minus_overlap,fermionic_maximum_one_minus_overlap,fermionic_schedules_beating_baseline,fermionic_fraction_beating_baseline,jw_pearson_log_bch_squared_vs_log_overlap_error,fermionic_pearson_log_bch_squared_vs_log_overlap_error
C-C_1.50_sto-6g_as-004-008,C-C,1.50,sto-6g,4,8,12,230,382,19,26,3.698805305374364e-07,6.407407079356275e-07,1.5730517296602686e-05,1.174238467149813e-05,1.4114923724654432e-05,1.2041092558590094e-06,6.39868695359036e-05,0,0.0,5.553723138407296e-06,4.627074054741609e-06,3.0848533312994538e-06,1.5124469620042547e-06,1.351208542721416e-05,0,0.0,0.996025281431258,0.9965870194261156
C-C_1.50_sto-6g_as-008-008,C-C,1.50,sto-6g,8,8,16,656,1176,26,53,2.9221136669255188e-06,6.329440970231914e-07,1.2272588398132277e-05,1.2589374615346038e-05,4.748904638281906e-06,3.5849652284536404e-06,2.236241862307864e-05,0,0.0,6.408816779363002e-06,6.249114514078613e-06,1.86334728154627e-06,3.618032617613842e-06,1.0461838431785608e-05,0,0.0,0.9896445063001289,0.9909900508940503
C-C_1.50_sto-6g_as-010-008,C-C,1.50,sto-6g,10,8,18,1027,1883,48,85,4.4051458346627825e-06,2.2593493960165745e-06,1.203477622619964e-05,1.038053718599441e-05,4.256372431172901e-06,7.146881070840827e-06,2.1525094823338087e-05,0,0.0,1.1682355231085184e-05,9.59439432451914e-06,5.390623427395756e-06,5.544098032106426e-06,2.346748698189849e-05,0,0.0,0.4589978027599432,0.8682576685178105
N-N_1.42_sto-6g_as-006-006,N-N,1.42,sto-6g,6,6,12,230,382,19,29,1.9275258063000678e-06,2.4735142090115403e-07,9.096985636691812e-06,8.906875298142491e-06,6.62512244428939e-06,1.460745750692105e-06,2.949376894867406e-05,0,0.0,6.84134849481266e-06,6.5116819569221995e-06,2.9998032269894604e-06,2.9187447406764377e-06,1.2964919639091299e-05,0,0.0,0.9856392530710557,0.9771426406805308
N-N_1.42_sto-6g_as-010-006,N-N,1.42,sto-6g,10,6,16,656,1176,26,49,6.161155334361013e-06,4.112993929217268e-06,1.6731005207254458e-05,1.6472650920917875e-05,8.234349671617668e-06,5.55983748518063e-06,4.179989096397829e-05,0,0.0,1.3486440007409729e-05,1.1753425025906594e-05,7.441938603949212e-06,4.946377701764426e-06,3.2475883335880695e-05,0,0.0,0.9890930465864424,0.9774875720193635
N-N_1.42_sto-6g_as-012-006,N-N,1.42,sto-6g,12,6,18,1027,1883,48,86,1.1672221596148447e-05,4.003117271889067e-06,5.6823423624247085e-05,4.716362271639518e-05,2.748904636100073e-05,1.9694588238250432e-05,0.00010049081507701452,0,0.0,2.077739418476776e-05,2.0017503843949846e-05,6.566237925871748e-06,6.333509556477601e-06,3.280035977715201e-05,0,0.0,0.71290145363699,0.5594105275047732
