status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,number_of_fermionic_terms,number_of_pauli_terms,graph_level,schedule,sample_index,random_seed,graph_vertices,graph_edges,graph_density,number_of_colors,group_sizes,group_order,within_group_order_hash,pauli_order_hash,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,bch2_hf_state_norm,leading_state_error_norm_estimate,bch_squared_ratio_to_raw,schedule_build_time_seconds,bch_evaluation_time_seconds,exact_sector_dimension,exact_build_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,state_overlap_abs,state_infidelity,state_vector_2norm_error,phase_aligned_state_2norm_error,particle_number_leakage,spin_sector_leakage,state_infidelity_ratio_to_raw_jw,state_infidelity_ratio_to_current_coloring,coefficient_tolerance
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,baseline,jw_raw,-1,-1,,,,,[],[],4f53cda18c2baa0c,7a21dee1b15bfdcd,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,4.169996827840805e-07,1.3250000847619958e-05,4,0.0009618330004741438,0.0002107500004058238,0.0003720839995366987,0.9999999999901555,1.968891716330745e-11,0.5939486456049222,4.437219530664158e-06,1.1435297153639112e-14,1.1435297153639112e-14,1.0,,1e-12
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,jw,current,-1,-1,14,16,0.17582417582417584,2,"[10,4]","[0,1]",7a41a379ee2bbe80,32548d417ec0eec7,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,3.749992174562067e-07,9.499999578110874e-06,4,0.0009618330004741438,0.0002107500004058238,0.0003755830002774019,0.9999999999901538,1.9692469876986252e-11,0.593948645604925,4.437619843675915e-06,1.454392162258955e-14,1.454392162258955e-14,1.0001804423092104,1.0,1e-12
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,fermionic,current,-1,-1,12,12,0.18181818181818182,2,"[4,8]","[0,1]",7167351881444ba2,42369cef0c806f27,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,2.9199873097240925e-07,7.667000318178907e-06,4,0.0009618330004741438,0.0002107500004058238,0.000343167001119582,0.9999999999901545,1.9690915564751776e-11,0.5939484789064104,4.437444711176893e-06,1.3211653993039363e-14,1.3211653993039363e-14,1.000101498798931,1.0,1e-12
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,jw,reverse_groups,-1,-1,14,16,0.17582417582417584,2,"[10,4]","[1,0]",9a0ae38fea0d0f3f,e2091ca78674d3dd,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,2.5000008463393897e-07,6.708000000799075e-06,4,0.0009618330004741438,0.0002107500004058238,0.00034991700158570893,0.9999999999901542,1.969158169856655e-11,0.5939484789064112,4.4375197688085345e-06,1.4099832412739488e-14,1.4099832412739488e-14,1.000135331731908,0.9999548975610856,1e-12
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,fermionic,reverse_groups,-1,-1,12,12,0.18181818181818182,2,"[4,8]","[1,0]",e3847bebfe460ee0,39a55076159eec27,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,2.0900006347801536e-07,6.2920007621869445e-06,4,0.0009618330004741438,0.0002107500004058238,0.000344083000527462,0.999999999990153,1.9694024189220727e-11,0.5939486456049259,4.437794969263534e-06,1.63202784619898e-14,1.63202784619898e-14,1.00025938581949,1.0001578709968426,1e-12
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,jw,random_groups,0,680265189,14,16,0.17582417582417584,2,"[10,4]","[1,0]",9a0ae38fea0d0f3f,e2091ca78674d3dd,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,2.0799961930606514e-07,6.207999831531197e-06,4,0.0009618330004741438,0.0002107500004058238,0.0003524170006130589,0.9999999999901542,1.969158169856655e-11,0.5939484789064112,4.4375197688085345e-06,1.4099832412739488e-14,1.4099832412739488e-14,1.000135331731908,0.9999548975610856,1e-12
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,fermionic,random_groups,0,2255750596,12,12,0.18181818181818182,2,"[4,8]","[0,1]",7167351881444ba2,42369cef0c806f27,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,1.6700141713954508e-07,6.083000698708929e-06,4,0.0009618330004741438,0.0002107500004058238,0.00034374999995634425,0.9999999999901545,1.9690915564751776e-11,0.5939484789064104,4.437444711176893e-06,1.3211653993039363e-14,1.3211653993039363e-14,1.000101498798931,1.0,1e-12
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,jw,random_groups,1,1427725578,14,16,0.17582417582417584,2,"[10,4]","[1,0]",9a0ae38fea0d0f3f,e2091ca78674d3dd,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,1.6700141713954508e-07,5.8749992604134604e-06,4,0.0009618330004741438,0.0002107500004058238,0.00034620799851836637,0.9999999999901542,1.969158169856655e-11,0.5939484789064112,4.4375197688085345e-06,1.4099832412739488e-14,1.4099832412739488e-14,1.000135331731908,0.9999548975610856,1e-12
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,fermionic,random_groups,1,3933788903,12,12,0.18181818181818182,2,"[4,8]","[0,1]",7167351881444ba2,42369cef0c806f27,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,1.6699959815014154e-07,6.000000212225132e-06,4,0.0009618330004741438,0.0002107500004058238,0.00034712500018940773,0.9999999999901545,1.9690915564751776e-11,0.5939484789064104,4.437444711176893e-06,1.3211653993039363e-14,1.3211653993039363e-14,1.000101498798931,1.0,1e-12
success,,B-B_1.70_sto-6g_as-002-002,hamiltonian_generator/b2_controlled_active_space_libraries/occ-002/B-B/1.70/sto-6g/B-B_1.70_sto-6g_as-002-002.tensors.npz,B-B,1.70,sto-6g,2,2,4,12,14,jw,random_groups,2,3759202700,14,16,0.17582417582417584,2,"[10,4]","[1,0]",9a0ae38fea0d0f3f,e2091ca78674d3dd,100,0.01,1.0,1400,0.0008874808621179972,4.437404310589986e-06,1.0,1.6700141713954508e-07,5.833999239257537e-06,4,0.0009618330004741438,0.0002107500004058238,0.0003427079991524806,0.9999999999901542,1.969158169856655e-11,0.5939484789064112,4.4375197688085345e-06,1.4099832412739488e-14,1.4099832412739488e-14,1.000135331731908,0.9999548975610856,1e-12
