config_path,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,status,error
hamiltonian_generator/library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_JW.config,/Users/a_lee/Repos/qhat/hamiltonian_generator/library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002.tensors.npz,Li-H,1.32,sto-6g,2,2,4,success,
