status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,identity_coefficient_real,identity_coefficient_imag,number_of_fermionic_terms,number_of_pauli_terms,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,number_of_colors,graph_time_seconds,coloring_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,operator_norm_error,state_infidelity,state_vector_2norm_error,operator_error_ratio_to_jw_raw,state_infidelity_ratio_to_jw_raw,coefficient_tolerance
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,5,1.0,5.0,25,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,1.237499964190647e-05,,4.440892098500626e-16,3.1401849173675503e-16,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,2,10,0.5,5.0,50,0.0,,,,,,3.649999780463986e-05,1.1416002962505445e-05,,0.0,1.4655364458042814e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,2,10,0.5,5.0,50,0.0001775840028130915,3,0,1,9.720900197862647e-05,7.325000115088187e-05,3.649999780463986e-05,1.2874999811174348e-05,,0.0,1.4655364458042814e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,10,0.5,5.0,50,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,1.2832999345846474e-05,,0.0,1.4655364458042814e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,2,20,0.25,5.0,100,0.0,,,,,,3.649999780463986e-05,1.34170004457701e-05,,6.217248937900877e-15,3.227294399221455e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,2,20,0.25,5.0,100,0.0001775840028130915,3,0,1,9.720900197862647e-05,7.325000115088187e-05,3.649999780463986e-05,1.3542001397581771e-05,,6.217248937900877e-15,3.227294399221455e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,20,0.25,5.0,100,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,1.3458000466926023e-05,,6.217248937900877e-15,3.227294399221455e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,2,50,0.1,5.0,250,0.0,,,,,,3.649999780463986e-05,1.4624998584622517e-05,,2.886579864025407e-15,1.4655364458042814e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,2,50,0.1,5.0,250,0.0001775840028130915,3,0,1,9.720900197862647e-05,7.325000115088187e-05,3.649999780463986e-05,1.2958000297658145e-05,,2.886579864025407e-15,1.4655364458042814e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,2,50,0.1,5.0,250,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,1.3332999515114352e-05,,2.886579864025407e-15,1.4655364458042814e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,1,5.0,5.0,25,0.0,,,,,,3.649999780463986e-05,4.054099917993881e-05,,4.440892098500626e-16,2.7755575615628914e-16,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,1,5.0,5.0,25,0.0001775840028130915,3,0,1,9.720900197862647e-05,7.325000115088187e-05,3.649999780463986e-05,4.0209000871982425e-05,,4.440892098500626e-16,2.7755575615628914e-16,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,1,5.0,5.0,25,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,3.904100231011398e-05,,4.440892098500626e-16,2.7755575615628914e-16,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,2,2.5,5.0,50,0.0,,,,,,3.649999780463986e-05,3.9582999306730926e-05,,6.661338147750939e-16,4.002966042486721e-16,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,2,2.5,5.0,50,0.0001775840028130915,3,0,1,9.720900197862647e-05,7.325000115088187e-05,3.649999780463986e-05,3.887499769916758e-05,,6.661338147750939e-16,4.002966042486721e-16,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,2,2.5,5.0,50,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,3.9458998799091205e-05,,6.661338147750939e-16,4.002966042486721e-16,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,5,1.0,5.0,125,0.0,,,,,,3.649999780463986e-05,3.970799662056379e-05,,0.0,1.5100665727558131e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,5,1.0,5.0,125,0.0001775840028130915,3,0,1,9.720900197862647e-05,7.325000115088187e-05,3.649999780463986e-05,3.9667000237386674e-05,,0.0,1.5100665727558131e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,5,1.0,5.0,125,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,5.670899918186478e-05,,0.0,1.5100665727558131e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,10,0.5,5.0,250,0.0,,,,,,3.649999780463986e-05,6.524999844259582e-05,,0.0,1.4432899320127035e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,10,0.5,5.0,250,0.0001775840028130915,3,0,1,9.720900197862647e-05,7.325000115088187e-05,3.649999780463986e-05,4.329100192990154e-05,,0.0,1.4432899320127035e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,10,0.5,5.0,250,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,4.2834002670133486e-05,,0.0,1.4432899320127035e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,20,0.25,5.0,500,0.0,,,,,,3.649999780463986e-05,4.170800093561411e-05,,0.0,1.0149284599889907e-14,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,20,0.25,5.0,500,0.0001775840028130915,3,0,1,9.720900197862647e-05,7.325000115088187e-05,3.649999780463986e-05,4.158299998380244e-05,,0.0,1.0149284599889907e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,20,0.25,5.0,500,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,4.17079972976353e-05,,0.0,1.0149284599889907e-14,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_raw,4,50,0.1,5.0,1250,0.0,,,,,,3.649999780463986e-05,4.3541000195546076e-05,,0.0,8.978574788917401e-15,1.0,1.0,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,jw_coloring,4,50,0.1,5.0,1250,0.0001775840028130915,3,0,1,9.720900197862647e-05,7.325000115088187e-05,3.649999780463986e-05,4.2291001591365784e-05,,0.0,8.978574788917401e-15,,,1e-12
success,,Be-H_1.07_hgbs-5_as-001-001,hamiltonian_generator/library/Be-H/1.07/hgbs-5/Be-H_1.07_hgbs-5_as-001-001.tensors.npz,Be-H,1.07,hgbs-5,1,1,2,-15.017755544199899,0.0,3,3,fermionic_coloring,4,50,0.1,5.0,1250,0.0002690840010473039,3,0,1,6.604200098081492e-05,5.542002327274531e-06,3.649999780463986e-05,4.149999949731864e-05,,0.0,8.978574788917401e-15,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,1,1,5.0,5.0,3,0.0,,,,,,2.9208000341895968e-05,9.957999282050878e-06,,2.220446049250313e-16,1.5700924586837752e-16,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,1,1,5.0,5.0,3,2.6041001547127962e-05,3,0,1,1.1500000255182385e-05,9.249997674487531e-06,2.9208000341895968e-05,8.291997801279649e-06,,2.220446049250313e-16,1.5700924586837752e-16,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,1,1,5.0,5.0,3,0.00025837500288616866,3,0,1,6.337499871733598e-05,4.624998837243766e-06,2.9208000341895968e-05,6.624999514315277e-06,,2.220446049250313e-16,1.5700924586837752e-16,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_raw,1,2,2.5,5.0,6,0.0,,,,,,2.9208000341895968e-05,7.2920011007227e-06,,2.220446049250313e-16,1.1102230246251565e-16,1.0,1.0,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,jw_coloring,1,2,2.5,5.0,6,2.6041001547127962e-05,3,0,1,1.1500000255182385e-05,9.249997674487531e-06,2.9208000341895968e-05,1.2625001545529813e-05,,2.220446049250313e-16,1.1102230246251565e-16,,,1e-12
success,,Be-H_1.07_sto-6g_as-001-001,hamiltonian_generator/library/Be-H/1.07/sto-6g/Be-H_1.07_sto-6g_as-001-001.tensors.npz,Be-H,1.07,sto-6g,1,1,2,-14.945413629814754,0.0,3,3,fermionic_coloring,1,2,2.5,5.0,6,0.00025837500288616866,3,0,1,6.337499871733598e-05,4.624998837243766e-06,2.9208000341895968e-05,6.833000952610746e-06,,2.220446049250313e-16,1.1102230246251565e-16,,,1e-12
