# number of frozen, occupied, single-occupancy orbitals = 2
# number of active, occupied, single-occupancy orbitals = 4
# number of active, vacant, single-occupancy orbitals = 4
# number of frozen, vacant, single-occupancy orbitals = 10
# size of active space = 8
# number of qubits = 8
# basis set = sto-6g
# interatomic separation (angstroms) = 2.9
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 105
# one-norm of sum of Pauli strings (Hartrees) = 17.16027822410519
# eigenvalue lower bound from shifted one-norm (Hartrees) = -17.16027822410519
# eigenvalue upper bound from shifted one-norm (Hartrees) = -7.0732590639710615
# Hartree-Fock energy (Hartrees) = -14.807331748439672
# runtime for Hartree-Fock calculation (seconds) = 0.7684202194213867
# runtime for active space calculation (seconds) = 0.0007932186126708984
# runtime for fermion-to-qubit calculation (seconds) = 0.01132512092590332
-1.21167686440381264e+01 IIIIIIII
 1.29304700261822214e+00 ZIIIIIII
 1.29304700261822236e+00 IZIIIIII
 8.38330570386779800e-02 IIZIIIII
 8.38330570386779800e-02 IIIZIIII
 3.21773153559335792e-02 IIIIZIII
 3.21773153559335862e-02 IIIIIZII
 1.98981257457718289e-02 IIIIIIZI
 1.98981257457718150e-02 IIIIIIIZ
 2.31025278805516793e-01 ZZIIIIII
 1.79440773580387923e-02 XZXIIIII
 1.79440773580387923e-02 YZYIIIII
 7.20009629699693288e-02 ZIZIIIII
 7.57724269189740118e-02 ZIIZIIII
 6.48464929481055580e-02 ZIIIZIII
 6.84799714020420253e-02 ZIIIIZII
 6.81086520457185596e-02 ZIIIIIZI
 6.92172139924634167e-02 ZIIIIIIZ
 7.57724269189740118e-02 IZZIIIII
 1.79440773580387923e-02 IXZXIIII
 1.79440773580387923e-02 IYZYIIII
 7.20009629699693288e-02 IZIZIIII
 6.84799714020420253e-02 IZIIZIII
 6.48464929481055580e-02 IZIIIZII
 6.92172139924634167e-02 IZIIIIZI
 6.81086520457185596e-02 IZIIIIIZ
 6.51146524168310786e-02 IIZZIIII
 4.09119634434332025e-02 IIZIZIII
 5.15211515340271708e-02 IIZIIZII
 4.89444728683041258e-02 IIZIIIZI
 5.92750849842958588e-02 IIZIIIIZ
 5.15211515340271708e-02 IIIZZIII
 4.09119634434332025e-02 IIIZIZII
 5.92750849842958588e-02 IIIZIIZI
 4.89444728683041258e-02 IIIZIIIZ
 5.56612026472640201e-02 IIIIZZII
 4.62361524077066904e-02 IIIIZIZI
 5.14402281955491994e-02 IIIIZIIZ
 5.14402281955491994e-02 IIIIIZZI
 4.62361524077066904e-02 IIIIIZIZ
 5.89554642916124347e-02 IIIIIIZZ
 2.21284297806899205e-02 ZXZXIIII
 2.21284297806899205e-02 ZYZYIIII
 2.21284297806899205e-02 XIXIIIII
 2.21284297806899205e-02 YIYIIIII
-3.77146394900468003e-03 XXYYIIII
 3.77146394900468003e-03 XYYXIIII
 3.77146394900468003e-03 YXXYIIII
-3.77146394900468003e-03 YYXXIIII
-3.63347845393646859e-03 XXIIYYII
 3.63347845393646859e-03 XYIIYXII
 3.63347845393646859e-03 YXIIXYII
-3.63347845393646859e-03 YYIIXXII
-1.10856194674484668e-03 XXIIIIYY
 1.10856194674484668e-03 XYIIIIYX
 1.10856194674484668e-03 YXIIIIXY
-1.10856194674484668e-03 YYIIIIXX
 8.11218370057833820e-04 XZXZIIII
 8.11218370057833820e-04 YZYZIIII
 5.98962932844096323e-04 XZZXYYII
-5.98962932844096323e-04 XZZYYXII
-5.98962932844096323e-04 YZZXXYII
 5.98962932844096323e-04 YZZYXXII
-1.79925498175418958e-03 XZZXIIYY
 1.79925498175418958e-03 XZZYIIYX
 1.79925498175418958e-03 YZZXIIXY
-1.79925498175418958e-03 YZZYIIXX
 8.24065522940319430e-04 XZXIZIII
 8.24065522940319430e-04 YZYIZIII
 1.42302845578441564e-03 XZXIIZII
 1.42302845578441564e-03 YZYIIZII
 2.27386378139802971e-03 XZXIIIZI
 2.27386378139802971e-03 YZYIIIZI
 4.74608799643840029e-04 XZXIIIIZ
 4.74608799643840029e-04 YZYIIIIZ
 8.11218370057833820e-04 IXIXIIII
 8.11218370057833820e-04 IYIYIIII
 5.98962932844096323e-04 IXXIXXII
 5.98962932844096323e-04 IXYIYXII
 5.98962932844096323e-04 IYXIXYII
 5.98962932844096323e-04 IYYIYYII
-1.79925498175418958e-03 IXXIIIXX
-1.79925498175418958e-03 IXYIIIYX
-1.79925498175418958e-03 IYXIIIXY
-1.79925498175418958e-03 IYYIIIYY
 1.42302845578441564e-03 IXZXZIII
 1.42302845578441564e-03 IYZYZIII
 8.24065522940319430e-04 IXZXIZII
 8.24065522940319430e-04 IYZYIZII
 4.74608799643840029e-04 IXZXIIZI
 4.74608799643840029e-04 IYZYIIZI
 2.27386378139802971e-03 IXZXIIIZ
 2.27386378139802971e-03 IYZYIIIZ
-1.06091880905939632e-02 IIXXYYII
 1.06091880905939632e-02 IIXYYXII
 1.06091880905939632e-02 IIYXXYII
-1.06091880905939632e-02 IIYYXXII
-1.03306121159917313e-02 IIXXIIYY
 1.03306121159917313e-02 IIXYIIYX
 1.03306121159917313e-02 IIYXIIXY
-1.03306121159917313e-02 IIYYIIXX
-5.20407578784250983e-03 IIIIXXYY
 5.20407578784250983e-03 IIIIXYYX
 5.20407578784250983e-03 IIIIYXXY
-5.20407578784250983e-03 IIIIYYXX
