# number of frozen, occupied, single-occupancy orbitals = 4
# number of active, occupied, single-occupancy orbitals = 2
# number of active, vacant, single-occupancy orbitals = 4
# number of frozen, vacant, single-occupancy orbitals = 146
# size of active space = 6
# number of qubits = 6
# basis set = hgbs-5
# interatomic separation (angstroms) = 3.724
# fermion-to-qubit operator mapping = bravyi-kitaev
# number of terms in sum of Pauli strings = 34
# one-norm of sum of Pauli strings (Hartrees) = 15.267946163785496
# eigenvalue lower bound from shifted one-norm (Hartrees) = -15.267946163785496
# eigenvalue upper bound from shifted one-norm (Hartrees) = -14.166133546818955
# Hartree-Fock energy (Hartrees) = -14.857260278164361
# runtime for Hartree-Fock calculation (seconds) = 8.770107984542847
# runtime for active space calculation (seconds) = 0.000843048095703125
# runtime for fermion-to-qubit calculation (seconds) = 0.001725912094116211
 2.25353925360180507e-02 ZIIIII
-1.47170398553022252e+01 IIIIII
 2.25353925360180785e-02 ZZIIII
-8.33721372640996994e-03 IIZIII
-8.33721372640996994e-03 IZZZII
-2.34994126544456200e-02 IIIIZI
-2.34994126544456200e-02 IIIIZZ
6.28101378209572694e-03+0.00000000000000000e+00j YZYIII
6.28101378209572694e-03+0.00000000000000000e+00j XZXIII
6.28101378209572694e-03+0.00000000000000000e+00j XZXZII
6.28101378209572694e-03+0.00000000000000000e+00j YZYZII
1.71654754293788596e-03+0.00000000000000000e+00j YZIIYI
1.71654754293788596e-03+0.00000000000000000e+00j XZIIXI
1.71654754293788596e-03+0.00000000000000000e+00j XIIIXZ
1.71654754293788596e-03+0.00000000000000000e+00j YIIIYZ
1.15413936531267008e-03+0.00000000000000000e+00j IZYZYI
1.15413936531267008e-03+0.00000000000000000e+00j IZXZXI
1.15413936531267008e-03+0.00000000000000000e+00j IIXIXZ
1.15413936531267008e-03+0.00000000000000000e+00j IIYIYZ
 5.09634869944659702e-02 IZIIII
 2.74804662511297995e-02 ZIZIII
 3.37614800332255299e-02 ZZZIII
 3.37614800332255299e-02 ZZZZII
 2.74804662511297995e-02 ZIZZII
 3.12714789752790365e-02 IZIZII
 2.31497347009278487e-02 ZIIIZI
 2.48662822438657331e-02 ZZIIZI
 2.03385070691723471e-02 IIZIZI
 2.14926464344850146e-02 IZZZZI
 2.48662822438657331e-02 ZIIIZZ
 2.31497347009278487e-02 ZZIIZZ
 2.14926464344850146e-02 IIZIZZ
 2.03385070691723471e-02 IZZZZZ
 2.11422684527932114e-02 IIIIIZ
