# number of frozen, occupied, single-occupancy orbitals = 8
# number of active, occupied, single-occupancy orbitals = 16
# number of active, vacant, single-occupancy orbitals = 12
# number of frozen, vacant, single-occupancy orbitals = 0
# size of active space = 28
# number of qubits = 28
# basis set = sto-6g
# interatomic separation (angstroms) = 3.0
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 12615
# one-norm of sum of Pauli strings (Hartrees) = 495.3696373324783
# eigenvalue lower bound from shifted one-norm (Hartrees) = -495.3696373324783
# eigenvalue upper bound from shifted one-norm (Hartrees) = -254.04862852831957
# Hartree-Fock energy (Hartrees) = -394.06122800657914
# runtime for Hartree-Fock calculation (seconds) = 0.8953037261962891
# runtime for active space calculation (seconds) = 0.05159759521484375
# runtime for fermion-to-qubit calculation (seconds) = 1.8914270401000977
-3.74709132930398937e+02 IIIIIIIIIIIIIIIIIIIIIIIIIIII
 2.05958401976344918e+00 ZIIIIIIIIIIIIIIIIIIIIIIIIIII
 2.05958401976344962e+00 IZIIIIIIIIIIIIIIIIIIIIIIIIII
 2.05958401976344518e+00 IIZIIIIIIIIIIIIIIIIIIIIIIIII
 2.05958401976344563e+00 IIIZIIIIIIIIIIIIIIIIIIIIIIII
 2.05986519315808581e+00 IIIIZIIIIIIIIIIIIIIIIIIIIIII
 2.05986519315808492e+00 IIIIIZIIIIIIIIIIIIIIIIIIIIII
 2.05986519315807515e+00 IIIIIIZIIIIIIIIIIIIIIIIIIIII
 2.05986519315807515e+00 IIIIIIIZIIIIIIIIIIIIIIIIIIII
 2.06023119018961465e+00 IIIIIIIIZIIIIIIIIIIIIIIIIIII
 2.06023119018961465e+00 IIIIIIIIIZIIIIIIIIIIIIIIIIII
 2.06230413575624016e+00 IIIIIIIIIIZIIIIIIIIIIIIIIIII
 2.06230413575624061e+00 IIIIIIIIIIIZIIIIIIIIIIIIIIII
 4.81684930083871199e-01 IIIIIIIIIIIIZIIIIIIIIIIIIIII
 4.81684930083871310e-01 IIIIIIIIIIIIIZIIIIIIIIIIIIII
 4.42122845721461877e-01 IIIIIIIIIIIIIIZIIIIIIIIIIIII
 4.42122845721461544e-01 IIIIIIIIIIIIIIIZIIIIIIIIIIII
 3.42120449996923925e-01 IIIIIIIIIIIIIIIIZIIIIIIIIIII
 3.42120449996923703e-01 IIIIIIIIIIIIIIIIIZIIIIIIIIII
 3.18424029314511026e-01 IIIIIIIIIIIIIIIIIIZIIIIIIIII
 3.18424029314510915e-01 IIIIIIIIIIIIIIIIIIIZIIIIIIII
 3.18424029314512136e-01 IIIIIIIIIIIIIIIIIIIIZIIIIIII
 3.18424029314511803e-01 IIIIIIIIIIIIIIIIIIIIIZIIIIII
 3.01684104565027700e-01 IIIIIIIIIIIIIIIIIIIIIIZIIIII
 3.01684104565027922e-01 IIIIIIIIIIIIIIIIIIIIIIIZIIII
 3.01684104565029032e-01 IIIIIIIIIIIIIIIIIIIIIIIIZIII
 3.01684104565029143e-01 IIIIIIIIIIIIIIIIIIIIIIIIIZII
 2.76914976293388015e-01 IIIIIIIIIIIIIIIIIIIIIIIIIIZI
 2.76914976293388349e-01 IIIIIIIIIIIIIIIIIIIIIIIIIIIZ
 1.91595798211874280e-01 ZZIIIIIIIIIIIIIIIIIIIIIIIIII
 1.64177864090563508e-01 ZIZIIIIIIIIIIIIIIIIIIIIIIIII
 1.73317175464333728e-01 ZIIZIIIIIIIIIIIIIIIIIIIIIIII
 4.57420349280704269e-02 ZIIIZIIIIIIIIIIIIIIIIIIIIIII
 1.91333027168024805e-01 ZIIIIZIIIIIIIIIIIIIIIIIIIIII
 1.62229225633005375e-01 ZIIIIIZIIIIIIIIIIIIIIIIIIIII
 1.73650486854165897e-01 ZIIIIIIZIIIIIIIIIIIIIIIIIIII
 1.64350622321682793e-01 ZIIIIIIIZIIIIIIIIIIIIIIIIIII
 1.73486196681404470e-01 ZIIIIIIIIZIIIIIIIIIIIIIIIIII
 1.64581834908217567e-01 ZIIIIIIIIIZIIIIIIIIIIIIIIIII
 1.73729697506989994e-01 ZIIIIIIIIIIZIIIIIIIIIIIIIIII
 8.81245215849837116e-02 ZIIIIIIIIIIIZIIIIIIIIIIIIIII
 8.97456040689843526e-02 ZIIIIIIIIIIIIZIIIIIIIIIIIIII
 8.70350573225834173e-02 ZIIIIIIIIIIIIIZIIIIIIIIIIIII
 8.88056053620839420e-02 ZIIIIIIIIIIIIIIZIIIIIIIIIIII
 8.94769401502740341e-02 ZIIIIIIIIIIIIIIIZIIIIIIIIIII
 9.02843379344558244e-02 ZIIIIIIIIIIIIIIIIZIIIIIIIIII
-2.10488753866172190e-02 XZZZZZZZZZZZZZZZZZXIIIIIIIII
-2.10488753866172190e-02 YZZZZZZZZZZZZZZZZZYIIIIIIIII
 8.92832119235070498e-02 ZIIIIIIIIIIIIIIIIIZIIIIIIIII
 9.01720687421854877e-02 ZIIIIIIIIIIIIIIIIIIZIIIIIIII
 1.79385800083873864e-01 XZZZZZZZZZZZZZZZZZZZXIIIIIII
 1.79385800083873864e-01 YZZZZZZZZZZZZZZZZZZZYIIIIIII
 8.70068287780750432e-02 ZIIIIIIIIIIIIIIIIIIIZIIIIIII
 9.40234756629615975e-02 ZIIIIIIIIIIIIIIIIIIIIZIIIIII
 9.01739425181590087e-02 ZIIIIIIIIIIIIIIIIIIIIIZIIIII
 9.10599463508508233e-02 ZIIIIIIIIIIIIIIIIIIIIIIZIIII
 8.77781978831719961e-02 ZIIIIIIIIIIIIIIIIIIIIIIIZIII
 9.51333445185453819e-02 ZIIIIIIIIIIIIIIIIIIIIIIIIZII
