molecule,n_qubits,mapping,decomposition,ordering,time_t,trotter_steps,suzuki_order,number_of_exponentials,state_based_error,state_infidelity,state_overlap_abs,operator_compilation_seconds,trotter_runtime_seconds
H4-C1_sto-3g_singlet_CH4_1.087,16,JW,fermionic terms,raw fermionic order,1.0,1,1,2413,1.4402260020750992,0.9985928301853583,0.03751226219040482,0.09952537500066683,283.847649791991
H4-C1_sto-3g_singlet_CH4_1.087,16,JW,fermionic terms,fermionic-color order,1.0,1,1,2413,1.0091852470353413,0.6713181959906324,0.5733077742446614,0.10357362499053124,255.84773683399544
H4-C1_sto-3g_singlet_CH4_1.087,16,JW,unique JW Pauli strings,OpenFermion order,1.0,1,1,4689,0.5798975745983076,0.28602525979292337,0.8449702599542049,0.030175708001479506,93.4292744580016
H4-C1_sto-3g_singlet_CH4_1.087,16,JW,unique JW Pauli strings,JW-color order,1.0,1,1,4689,0.32233585017641075,0.09942360974644926,0.9489870337647142,0.03066899999976158,95.22133445899817
