molecule,n_qubits,mapping,decomposition,ordering,time_t,trotter_steps,suzuki_order,number_of_exponentials,state_based_error,state_infidelity,state_overlap_abs,operator_compilation_seconds,trotter_runtime_seconds
H2-Be1_sto-3g_singlet_BeH2_1.326,14,JW,fermionic terms,raw fermionic order,1.0,1,1,386,0.8578772095203089,0.5959095165394672,0.6356811177473599,0.010338041000068188,7.141943292001088
H2-Be1_sto-3g_singlet_BeH2_1.326,14,JW,fermionic terms,fermionic-color order,1.0,1,1,386,0.23118529084369846,0.05272936338091949,0.9732782935106898,0.009589167002559407,6.613149165998038
H2-Be1_sto-3g_singlet_BeH2_1.326,14,JW,unique JW Pauli strings,OpenFermion order,1.0,1,1,666,0.1995827369860978,0.03943652846546164,0.980083400295372,0.0033745830005500466,3.3974928749994433
H2-Be1_sto-3g_singlet_BeH2_1.326,14,JW,unique JW Pauli strings,JW-color order,1.0,1,1,666,0.24256440427151613,0.05626422108962925,0.971460641977003,0.0033071249999920838,3.393606292000186
